ciona_intestinalis ENSCING00000006718
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003888
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016320
fukomys_damarensis ENSFDAG00000007585
cavia_porcellus ENSCPOG00000003674
octodon_degus ENSODEG00000013850
chinchilla_lanigera ENSCLAG00000008109
spermophilus_dauricus ENSSDAG00000013764
ictidomys_tridecemlineatus ENSSTOG00000015393
urocitellus_parryii ENSUPAG00010002515
marmota_marmota_marmota ENSMMMG00000013575
capra_hircus ENSCHIG00000022726
ovis_aries ENSOARG00000004950
bos_taurus ENSBTAG00000000548
bos_mutus ENSBMUG00000023680
bison_bison_bison ENSBBBG00000003482
tursiops_truncatus ENSTTRG00000007053
sus_scrofa ENSSSCG00000027131
vicugna_pacos ENSVPAG00000010847
myotis_lucifugus ENSMLUG00000025634
pteropus_vampyrus ENSPVAG00000003199
equus_caballus ENSECAG00000007654
equus_asinus_asinus ENSEASG00005008795
mustela_putorius_furo ENSMPUG00000005288
neovison_vison ENSNVIG00000022934
ursus_maritimus ENSUMAG00000009283
ursus_americanus ENSUAMG00000025776
ailuropoda_melanoleuca ENSAMEG00000005455
canis_lupus_dingo ENSCAFG00020023356
canis_lupus_familiaris ENSCAFG00000001497
vulpes_vulpes ENSVVUG00000012395
panthera_tigris_altaica ENSPTIG00000011828
panthera_pardus ENSPPRG00000000875
felis_catus ENSFCAG00000003334
dasypus_novemcinctus ENSDNOG00000002060
choloepus_hoffmanni ENSCHOG00000003166
loxodonta_africana ENSLAFG00000005526
procavia_capensis ENSPCAG00000001232
oryctolagus_cuniculus ENSOCUG00000001699
ochotona_princeps ENSOPRG00000000746
carlito_syrichta ENSTSYG00000006676
carlito_syrichta ENSTSYG00000026245
sorex_araneus ENSSARG00000000665
echinops_telfairi ENSETEG00000005481
erinaceus_europaeus ENSEEUG00000004687
ornithorhynchus_anatinus ENSOANG00000011461
xenopus_tropicalis ENSXETG00000016301
latimeria_chalumnae ENSLACG00000013532
petromyzon_marinus ENSPMAG00000008116
eptatretus_burgeri ENSEBUG00000005871
caenorhabditis_elegans_strain_n2 WBGene00013461
