ciona_intestinalis ENSCING00000009344
cavia_porcellus ENSCPOG00000001031
cavia_aperea ENSCAPG00000008958
octodon_degus ENSODEG00000009067
chinchilla_lanigera ENSCLAG00000010790
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008602
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007762
fukomys_damarensis ENSFDAG00000016982
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016551
mus_spicilegus ENSMSIG00000006290
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000015890
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015733
rattus_norvegicus ENSRNOG00000005266
meriones_unguiculatus ENSMUGG00000019230
cricetulus_griseus_crigri_1.0 ENSCGRG00000001360
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023437
cricetulus_griseus_crigri-picr ENSCGRG00015020295
mesocricetus_auratus ENSMAUG00000018875
microtus_ochrogaster ENSMOCG00000013736
peromyscus_maniculatus_bairdii ENSPEMG00000022642
nannospalax_galili ENSNGAG00000023195
jaculus_jaculus ENSJJAG00000010274
ictidomys_tridecemlineatus ENSSTOG00000010460
spermophilus_dauricus ENSSDAG00000020467
marmota_marmota_marmota ENSMMMG00000020040
urocitellus_parryii ENSUPAG00010006490
oryctolagus_cuniculus ENSOCUG00000005523
ochotona_princeps ENSOPRG00000011673
tupaia_belangeri ENSTBEG00000014727
propithecus_coquereli ENSPCOG00000010352
microcebus_murinus ENSMICG00000012168
prolemur_simus ENSPSMG00000005464
otolemur_garnettii ENSOGAG00000014327
pan_paniscus ENSPPAG00000040940
pan_troglodytes ENSPTRG00000005319
homo_sapiens ENSG00000139344
gorilla_gorilla ENSGGOG00000006854
pongo_abelii ENSPPYG00000004849
nomascus_leucogenys ENSNLEG00000005854
piliocolobus_tephrosceles ENSPTEG00000001455
colobus_angolensis_palliatus ENSCANG00000041201
rhinopithecus_roxellana ENSRROG00000028961
rhinopithecus_bieti ENSRBIG00000043027
theropithecus_gelada ENSTGEG00000002958
cercocebus_atys ENSCATG00000043814
papio_anubis ENSPANG00000006441
mandrillus_leucophaeus ENSMLEG00000031240
macaca_nemestrina ENSMNEG00000029405
macaca_fascicularis ENSMFAG00000046264
macaca_mulatta ENSMMUG00000009304
chlorocebus_sabaeus ENSCSAG00000003588
cebus_capucinus_imitator ENSCCAG00000029504
saimiri_boliviensis_boliviensis ENSSBOG00000022637
callithrix_jacchus ENSCJAG00000002672
aotus_nancymaae ENSANAG00000032343
bos_mutus ENSBMUG00000018669
bos_taurus ENSBTAG00000016275
bison_bison_bison ENSBBBG00000023777
ovis_aries ENSOARG00000012060
capra_hircus ENSCHIG00000023934
sus_scrofa ENSSSCG00000000893
tursiops_truncatus ENSTTRG00000006072
vicugna_pacos ENSVPAG00000008714
ursus_americanus ENSUAMG00000008172
ursus_maritimus ENSUMAG00000003541
ailuropoda_melanoleuca ENSAMEG00000002115
mustela_putorius_furo ENSMPUG00000007121
neovison_vison ENSNVIG00000007777
canis_lupus_familiaris ENSCAFG00000006406
canis_lupus_dingo ENSCAFG00020023254
vulpes_vulpes ENSVVUG00000019020
panthera_tigris_altaica ENSPTIG00000010533
panthera_pardus ENSPPRG00000004816
felis_catus ENSFCAG00000005404
myotis_lucifugus ENSMLUG00000013596
pteropus_vampyrus ENSPVAG00000009038
equus_caballus ENSECAG00000024293
equus_asinus_asinus ENSEASG00005019523
sorex_araneus ENSSARG00000012504
carlito_syrichta ENSTSYG00000012879
erinaceus_europaeus ENSEEUG00000000870
latimeria_chalumnae ENSLACG00000000884
ornithorhynchus_anatinus ENSOANG00000006610
xenopus_tropicalis ENSXETG00000021636
eptatretus_burgeri ENSEBUG00000012508
caenorhabditis_elegans_strain_n2 WBGene00020436
