tetraodon_nigroviridis ENSTNIG00000004914
ictidomys_tridecemlineatus ENSSTOG00000002113
spermophilus_dauricus ENSSDAG00000007338
marmota_marmota_marmota ENSMMMG00000007108
chinchilla_lanigera ENSCLAG00000010063
octodon_degus ENSODEG00000008385
cavia_porcellus ENSCPOG00000008910
cavia_aperea ENSCAPG00000014008
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003963
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000629
fukomys_damarensis ENSFDAG00000010998
otolemur_garnettii ENSOGAG00000002122
erinaceus_europaeus ENSEEUG00000005870
sorex_araneus ENSSARG00000010268
nomascus_leucogenys ENSNLEG00000006937
pongo_abelii ENSPPYG00000011109
pan_troglodytes ENSPTRG00000013597
pan_paniscus ENSPPAG00000035013
homo_sapiens ENSG00000124198
gorilla_gorilla ENSGGOG00000001414
rhinopithecus_roxellana ENSRROG00000043149
rhinopithecus_bieti ENSRBIG00000031804
piliocolobus_tephrosceles ENSPTEG00000018988
colobus_angolensis_palliatus ENSCANG00000028494
papio_anubis ENSPANG00000025064
theropithecus_gelada ENSTGEG00000016281
cercocebus_atys ENSCATG00000036170
macaca_fascicularis ENSMFAG00000001750
macaca_mulatta ENSMMUG00000019635
macaca_nemestrina ENSMNEG00000044026
chlorocebus_sabaeus ENSCSAG00000014960
mandrillus_leucophaeus ENSMLEG00000029037
cebus_capucinus_imitator ENSCCAG00000035477
saimiri_boliviensis_boliviensis ENSSBOG00000027163
callithrix_jacchus ENSCJAG00000016470
aotus_nancymaae ENSANAG00000026161
carlito_syrichta ENSTSYG00000005858
propithecus_coquereli ENSPCOG00000009483
microcebus_murinus ENSMICG00000001969
prolemur_simus ENSPSMG00000012064
pteropus_vampyrus ENSPVAG00000015007
myotis_lucifugus ENSMLUG00000006936
capra_hircus ENSCHIG00000023890
ovis_aries ENSOARG00000011349
bos_mutus ENSBMUG00000005644
bos_taurus ENSBTAG00000007120
bison_bison_bison ENSBBBG00000011155
tursiops_truncatus ENSTTRG00000004267
sus_scrofa ENSSSCG00000007460
vicugna_pacos ENSVPAG00000001311
ursus_americanus ENSUAMG00000025447
ursus_maritimus ENSUMAG00000024477
ailuropoda_melanoleuca ENSAMEG00000013766
mustela_putorius_furo ENSMPUG00000017589
neovison_vison ENSNVIG00000008501
canis_lupus_familiaris ENSCAFG00000011181
canis_lupus_dingo ENSCAFG00020016077
vulpes_vulpes ENSVVUG00000021409
panthera_tigris_altaica ENSPTIG00000011955
panthera_pardus ENSPPRG00000019059
felis_catus ENSFCAG00000001445
equus_caballus ENSECAG00000023909
equus_asinus_asinus ENSEASG00005023348
oryctolagus_cuniculus ENSOCUG00000005446
ochotona_princeps ENSOPRG00000014468
tupaia_belangeri ENSTBEG00000004373
loxodonta_africana ENSLAFG00000006592
procavia_capensis ENSPCAG00000009923
echinops_telfairi ENSETEG00000018221
choloepus_hoffmanni ENSCHOG00000013962
dasypus_novemcinctus ENSDNOG00000014873
ornithorhynchus_anatinus ENSOANG00000006403
apteryx_haastii ENSAHAG00000009062
apteryx_rowi ENSARWG00000004912
apteryx_owenii ENSAOWG00000002440
dromaius_novaehollandiae ENSDNVG00000011429
nothoprocta_perdicaria ENSNPEG00000010728
junco_hyemalis ENSJHYG00000002206
zonotrichia_albicollis ENSZALG00000015011
serinus_canaria ENSSCAG00000015663
lonchura_striata_domestica ENSLSDG00000014732
taeniopygia_guttata ENSTGUG00000008857
cyanistes_caeruleus ENSCCEG00000009454
parus_major ENSPMJG00000009217
ficedula_albicollis ENSFALG00000012924
lepidothrix_coronata ENSLCOG00000007132
manacus_vitellinus ENSMVIG00005002756
melopsittacus_undulatus ENSMUNG00000004872
calidris_pygmaea ENSCPGG00000006782
calidris_pugnax ENSCPUG00000005302
anser_brachyrhynchus ENSABRG00000020216
anas_platyrhynchos_platyrhynchos ENSAPLG00000010118
gallus_gallus ENSGALG00000004663
coturnix_japonica ENSCJPG00005002426
meleagris_gallopavo ENSMGAG00000004762
numida_meleagris ENSNMEG00000015961
crocodylus_porosus ENSCPRG00005008839
chrysemys_picta_bellii ENSCPBG00000026744
chrysemys_picta_bellii ENSCPBG00000026746
gopherus_agassizii ENSGAGG00000012811
chelonoidis_abingdonii ENSCABG00000019704
pelodiscus_sinensis ENSPSIG00000010877
pogona_vitticeps ENSPVIG00000024415
anolis_carolinensis ENSACAG00000016019
salvator_merianae ENSSMRG00000005423
notechis_scutatus ENSNSUG00000014658
sphenodon_punctatus ENSSPUG00000017891
xenopus_tropicalis ENSXETG00000001785
latimeria_chalumnae ENSLACG00000015688
