gallus_gallus ENSGALG00000006795
bison_bison_bison ENSBBBG00000019851
tursiops_truncatus ENSTTRG00000005505
erinaceus_europaeus ENSEEUG00000007388
loxodonta_africana ENSLAFG00000017507
procavia_capensis ENSPCAG00000006306
ochotona_princeps ENSOPRG00000016343
oryctolagus_cuniculus ENSOCUG00000016931
echinops_telfairi ENSETEG00000010451
dasypus_novemcinctus ENSDNOG00000012643
sorex_araneus ENSSARG00000011637
phascolarctos_cinereus ENSPCIG00000022827
notamacropus_eugenii ENSMEUG00000000343
monodelphis_domestica ENSMODG00000013263
sarcophilus_harrisii ENSSHAG00000009451
xenopus_tropicalis ENSXETG00000021581
latimeria_chalumnae ENSLACG00000017865
scophthalmus_maximus ENSSMAG00000015946
scophthalmus_maximus ENSSMAG00000009889
seriola_dumerili ENSSDUG00000019352
seriola_lalandi_dorsalis ENSSLDG00000001795
mastacembelus_armatus ENSMAMG00000000770
xiphophorus_maculatus ENSXMAG00000005867
xiphophorus_couchianus ENSXCOG00000006028
gambusia_affinis ENSGAFG00000014124
fundulus_heteroclitus ENSFHEG00000001126
cyprinodon_variegatus ENSCVAG00000019213
kryptolebias_marmoratus ENSKMAG00000017263
oryzias_latipes_asm223467v1 ENSORLG00000015371
oryzias_latipes_asm223469v1 ENSORLG00015012521
oryzias_melastigma ENSOMEG00000000876
astatotilapia_calliptera ENSACLG00000019961
haplochromis_burtoni ENSHBUG00000007148
maylandia_zebra ENSMZEG00005019441
pundamilia_nyererei ENSPNYG00000023897
oreochromis_niloticus ENSONIG00000010521
neolamprologus_brichardi ENSNBRG00000008663
amphilophus_citrinellus ENSACIG00000011593
amphiprion_ocellaris ENSAOCG00000006830
amphiprion_percula ENSAPEG00000005281
acanthochromis_polyacanthus ENSAPOG00000005346
stegastes_partitus ENSSPAG00000014788
hippocampus_comes ENSHCOG00000012401
labrus_bergylta ENSLBEG00000002922
mola_mola ENSMMOG00000019080
takifugu_rubripes ENSTRUG00000004562
tetraodon_nigroviridis ENSTNIG00000014379
cynoglossus_semilaevis ENSCSEG00000004744
gasterosteus_aculeatus ENSGACG00000005285
periophthalmus_magnuspinnatus ENSPMGG00000011520
esox_lucius ENSELUG00000014899
pygocentrus_nattereri ENSPNAG00000024548
astyanax_mexicanus ENSAMXG00000010477
ictalurus_punctatus ENSIPUG00000009443
danio_rerio ENSDARG00000078068
scleropages_formosus ENSSFOG00015001737
labrus_bergylta ENSLBEG00000024686
gasterosteus_aculeatus ENSGACG00000020409
mola_mola ENSMMOG00000016630
mola_mola ENSMMOG00000016626
mola_mola ENSMMOG00000016634
tetraodon_nigroviridis ENSTNIG00000011744
takifugu_rubripes ENSTRUG00000016628
cynoglossus_semilaevis ENSCSEG00000014580
cynoglossus_semilaevis ENSCSEG00000016920
scophthalmus_maximus ENSSMAG00000014020
seriola_lalandi_dorsalis ENSSLDG00000018624
seriola_dumerili ENSSDUG00000010821
monopterus_albus ENSMALG00000017263
mastacembelus_armatus ENSMAMG00000016615
anabas_testudineus ENSATEG00000015994
amphiprion_percula ENSAPEG00000001964
amphiprion_ocellaris ENSAOCG00000014055
acanthochromis_polyacanthus ENSAPOG00000016527
stegastes_partitus ENSSPAG00000016238
astatotilapia_calliptera ENSACLG00000015038
maylandia_zebra ENSMZEG00005016641
haplochromis_burtoni ENSHBUG00000000990
pundamilia_nyererei ENSPNYG00000017278
neolamprologus_brichardi ENSNBRG00000020751
oreochromis_niloticus ENSONIG00000005365
amphilophus_citrinellus ENSACIG00000010393
cyprinodon_variegatus ENSCVAG00000012729
fundulus_heteroclitus ENSFHEG00000003505
poecilia_mexicana ENSPMEG00000008873
poecilia_latipinna ENSPLAG00000015183
poecilia_formosa ENSPFOG00000010187
poecilia_reticulata ENSPREG00000022972
xiphophorus_couchianus ENSXCOG00000006686
xiphophorus_maculatus ENSXMAG00000005902
gambusia_affinis ENSGAFG00000004167
kryptolebias_marmoratus ENSKMAG00000008946
oryzias_latipes_asm223467v1 ENSORLG00000007475
oryzias_latipes_asm223471v1 ENSORLG00020004455
oryzias_latipes_asm223469v1 ENSORLG00015009655
oryzias_melastigma ENSOMEG00000002379
hippocampus_comes ENSHCOG00000002088
hippocampus_comes ENSHCOG00000009859
periophthalmus_magnuspinnatus ENSPMGG00000020150
gadus_morhua ENSGMOG00000005411
esox_lucius ENSELUG00000008450
astyanax_mexicanus ENSAMXG00000003549
pygocentrus_nattereri ENSPNAG00000012629
ictalurus_punctatus ENSIPUG00000008751
danio_rerio ENSDARG00000061047
scleropages_formosus ENSSFOG00015008298
scleropages_formosus ENSSFOG00015008350
paramormyrops_kingsleyae ENSPKIG00000018579
lepisosteus_oculatus ENSLOCG00000003898
eptatretus_burgeri ENSEBUG00000007353
