ciona_intestinalis ENSCING00000019408
taeniopygia_guttata ENSTGUG00000013161
junco_hyemalis ENSJHYG00000011855
serinus_canaria ENSSCAG00000015231
lonchura_striata_domestica ENSLSDG00000012552
zonotrichia_albicollis ENSZALG00000009984
ficedula_albicollis ENSFALG00000004805
cyanistes_caeruleus ENSCCEG00000011227
parus_major ENSPMJG00000003680
nothoprocta_perdicaria ENSNPEG00000008959
anas_platyrhynchos_platyrhynchos ENSAPLG00000010018
crocodylus_porosus ENSCPRG00005013235
chelonoidis_abingdonii ENSCABG00000010269
gopherus_agassizii ENSGAGG00000000816
chrysemys_picta_bellii ENSCPBG00000009777
pelodiscus_sinensis ENSPSIG00000017283
sphenodon_punctatus ENSSPUG00000017365
latimeria_chalumnae ENSLACG00000016717
monopterus_albus ENSMALG00000013709
mastacembelus_armatus ENSMAMG00000023149
anabas_testudineus ENSATEG00000019428
mola_mola ENSMMOG00000001015
amphiprion_percula ENSAPEG00000007043
amphiprion_ocellaris ENSAOCG00000000806
acanthochromis_polyacanthus ENSAPOG00000008366
stegastes_partitus ENSSPAG00000012581
maylandia_zebra ENSMZEG00005009355
pundamilia_nyererei ENSPNYG00000007036
haplochromis_burtoni ENSHBUG00000015117
oreochromis_niloticus ENSONIG00000008822
astatotilapia_calliptera ENSACLG00000026408
neolamprologus_brichardi ENSNBRG00000018825
amphilophus_citrinellus ENSACIG00000018842
kryptolebias_marmoratus ENSKMAG00000017042
seriola_lalandi_dorsalis ENSSLDG00000023819
seriola_dumerili ENSSDUG00000023296
scophthalmus_maximus ENSSMAG00000006921
tetraodon_nigroviridis ENSTNIG00000003414
takifugu_rubripes ENSTRUG00000016489
gasterosteus_aculeatus ENSGACG00000003761
cyprinodon_variegatus ENSCVAG00000009918
fundulus_heteroclitus ENSFHEG00000000186
poecilia_mexicana ENSPMEG00000015744
poecilia_latipinna ENSPLAG00000006029
poecilia_formosa ENSPFOG00000011847
poecilia_reticulata ENSPREG00000019275
xiphophorus_maculatus ENSXMAG00000007292
xiphophorus_couchianus ENSXCOG00000020891
gambusia_affinis ENSGAFG00000003253
oryzias_latipes_asm223471v1 ENSORLG00020019804
oryzias_latipes_asm223467v1 ENSORLG00000002553
oryzias_latipes_asm223469v1 ENSORLG00015012752
oryzias_melastigma ENSOMEG00000007797
labrus_bergylta ENSLBEG00000022688
cynoglossus_semilaevis ENSCSEG00000009297
periophthalmus_magnuspinnatus ENSPMGG00000005798
hippocampus_comes ENSHCOG00000005187
gadus_morhua ENSGMOG00000004752
esox_lucius ENSELUG00000008200
astyanax_mexicanus ENSAMXG00000015088
pygocentrus_nattereri ENSPNAG00000024468
ictalurus_punctatus ENSIPUG00000011351
paramormyrops_kingsleyae ENSPKIG00000021791
scleropages_formosus ENSSFOG00015006612
lepisosteus_oculatus ENSLOCG00000016688
paramormyrops_kingsleyae ENSPKIG00000011427
scleropages_formosus ENSSFOG00015022910
scleropages_formosus ENSSFOG00015003578
paramormyrops_kingsleyae ENSPKIG00000024423
hippocampus_comes ENSHCOG00000001354
periophthalmus_magnuspinnatus ENSPMGG00000000201
mola_mola ENSMMOG00000012674
gasterosteus_aculeatus ENSGACG00000005144
monopterus_albus ENSMALG00000000204
mastacembelus_armatus ENSMAMG00000004744
seriola_lalandi_dorsalis ENSSLDG00000009368
seriola_dumerili ENSSDUG00000021724
amphiprion_percula ENSAPEG00000023789
acanthochromis_polyacanthus ENSAPOG00000000743
stegastes_partitus ENSSPAG00000001869
maylandia_zebra ENSMZEG00005002990
astatotilapia_calliptera ENSACLG00000022697
pundamilia_nyererei ENSPNYG00000005612
oreochromis_niloticus ENSONIG00000014698
neolamprologus_brichardi ENSNBRG00000008369
amphilophus_citrinellus ENSACIG00000009716
haplochromis_burtoni ENSHBUG00000010605
anabas_testudineus ENSATEG00000025112
poecilia_formosa ENSPFOG00000013997
poecilia_mexicana ENSPMEG00000002345
poecilia_reticulata ENSPREG00000012159
poecilia_latipinna ENSPLAG00000014972
xiphophorus_maculatus ENSXMAG00000018099
xiphophorus_couchianus ENSXCOG00000015989
gambusia_affinis ENSGAFG00000016355
fundulus_heteroclitus ENSFHEG00000017537
kryptolebias_marmoratus ENSKMAG00000015659
oryzias_latipes_asm223469v1 ENSORLG00015010381
oryzias_latipes_asm223471v1 ENSORLG00020015165
oryzias_latipes_asm223467v1 ENSORLG00000006370
oryzias_melastigma ENSOMEG00000016048
cyprinodon_variegatus ENSCVAG00000020800
scophthalmus_maximus ENSSMAG00000008989
tetraodon_nigroviridis ENSTNIG00000018296
takifugu_rubripes ENSTRUG00000018177
labrus_bergylta ENSLBEG00000024973
cynoglossus_semilaevis ENSCSEG00000015987
gadus_morhua ENSGMOG00000015271
esox_lucius ENSELUG00000021598
astyanax_mexicanus ENSAMXG00000039402
pygocentrus_nattereri ENSPNAG00000000568
ictalurus_punctatus ENSIPUG00000024800
danio_rerio ENSDARG00000063649
danio_rerio ENSDARG00000074321
lepisosteus_oculatus ENSLOCG00000009736
fundulus_heteroclitus ENSFHEG00000005865
cyprinodon_variegatus ENSCVAG00000015212
xiphophorus_maculatus ENSXMAG00000008189
xiphophorus_couchianus ENSXCOG00000007451
gambusia_affinis ENSGAFG00000007426
poecilia_latipinna ENSPLAG00000001870
poecilia_reticulata ENSPREG00000019842
poecilia_mexicana ENSPMEG00000017225
poecilia_formosa ENSPFOG00000003170
kryptolebias_marmoratus ENSKMAG00000020323
oryzias_latipes_asm223467v1 ENSORLG00000008361
oryzias_latipes_asm223471v1 ENSORLG00020005464
oryzias_latipes_asm223469v1 ENSORLG00015021651
oryzias_melastigma ENSOMEG00000014856
tetraodon_nigroviridis ENSTNIG00000015031
takifugu_rubripes ENSTRUG00000011546
monopterus_albus ENSMALG00000012538
mastacembelus_armatus ENSMAMG00000008285
anabas_testudineus ENSATEG00000023330
mola_mola ENSMMOG00000009794
maylandia_zebra ENSMZEG00005027150
pundamilia_nyererei ENSPNYG00000016344
haplochromis_burtoni ENSHBUG00000006501
neolamprologus_brichardi ENSNBRG00000019170
astatotilapia_calliptera ENSACLG00000008230
oreochromis_niloticus ENSONIG00000012323
amphilophus_citrinellus ENSACIG00000014741
amphiprion_ocellaris ENSAOCG00000023137
amphiprion_percula ENSAPEG00000005038
stegastes_partitus ENSSPAG00000023509
acanthochromis_polyacanthus ENSAPOG00000018718
periophthalmus_magnuspinnatus ENSPMGG00000004363
labrus_bergylta ENSLBEG00000008926
gasterosteus_aculeatus ENSGACG00000009758
seriola_dumerili ENSSDUG00000014772
seriola_lalandi_dorsalis ENSSLDG00000002454
scophthalmus_maximus ENSSMAG00000005449
hippocampus_comes ENSHCOG00000002497
cynoglossus_semilaevis ENSCSEG00000000878
gadus_morhua ENSGMOG00000010731
esox_lucius ENSELUG00000015830
gopherus_agassizii ENSGAGG00000023945
chelonoidis_abingdonii ENSCABG00000015218
chrysemys_picta_bellii ENSCPBG00000017820
pelodiscus_sinensis ENSPSIG00000006176
crocodylus_porosus ENSCPRG00005003008
anolis_carolinensis ENSACAG00000009142
pogona_vitticeps ENSPVIG00000009948
notechis_scutatus ENSNSUG00000014591
notechis_scutatus ENSNSUG00000001172
salvator_merianae ENSSMRG00000020990
lonchura_striata_domestica ENSLSDG00000007844
serinus_canaria ENSSCAG00000015763
lepidothrix_coronata ENSLCOG00000015657
manacus_vitellinus ENSMVIG00005018780
zonotrichia_albicollis ENSZALG00000009998
cyanistes_caeruleus ENSCCEG00000012425
parus_major ENSPMJG00000012380
ficedula_albicollis ENSFALG00000003635
taeniopygia_guttata ENSTGUG00000001691
junco_hyemalis ENSJHYG00000016795
calidris_pugnax ENSCPUG00000017714
calidris_pygmaea ENSCPGG00000018237
melopsittacus_undulatus ENSMUNG00000006903
numida_meleagris ENSNMEG00000007383
apteryx_owenii ENSAOWG00000005337
apteryx_rowi ENSARWG00000000029
apteryx_haastii ENSAHAG00000017620
nothoprocta_perdicaria ENSNPEG00000005144
gallus_gallus ENSGALG00000043513
coturnix_japonica ENSCJPG00005002268
meleagris_gallopavo ENSMGAG00000000674
anser_brachyrhynchus ENSABRG00000013474
dromaius_novaehollandiae ENSDNVG00000014728
sphenodon_punctatus ENSSPUG00000013858
meleagris_gallopavo ENSMGAG00000006802
ictidomys_tridecemlineatus ENSSTOG00000024296
urocitellus_parryii ENSUPAG00010015261
marmota_marmota_marmota ENSMMMG00000024332
spermophilus_dauricus ENSSDAG00000016541
otolemur_garnettii ENSOGAG00000002943
loxodonta_africana ENSLAFG00000014818
procavia_capensis ENSPCAG00000010213
bos_mutus ENSBMUG00000002355
bos_taurus ENSBTAG00000019495
bison_bison_bison ENSBBBG00000013702
ovis_aries ENSOARG00000012126
capra_hircus ENSCHIG00000018959
tursiops_truncatus ENSTTRG00000009434
sus_scrofa ENSSSCG00000001544
pteropus_vampyrus ENSPVAG00000002764
ursus_americanus ENSUAMG00000014229
ursus_maritimus ENSUMAG00000010306
ailuropoda_melanoleuca ENSAMEG00000000632
neovison_vison ENSNVIG00000011470
mustela_putorius_furo ENSMPUG00000003624
canis_lupus_familiaris ENSCAFG00000001326
canis_lupus_dingo ENSCAFG00020007039
vulpes_vulpes ENSVVUG00000026184
panthera_pardus ENSPPRG00000012932
panthera_tigris_altaica ENSPTIG00000021287
felis_catus ENSFCAG00000012905
equus_caballus ENSECAG00000015056
equus_asinus_asinus ENSEASG00005021216
erinaceus_europaeus ENSEEUG00000015897
dasypus_novemcinctus ENSDNOG00000023623
pan_troglodytes ENSPTRG00000018086
pan_paniscus ENSPPAG00000015570
homo_sapiens ENSG00000007866
gorilla_gorilla ENSGGOG00000001847
pongo_abelii ENSPPYG00000016530
nomascus_leucogenys ENSNLEG00000008666
papio_anubis ENSPANG00000018522
mandrillus_leucophaeus ENSMLEG00000034526
theropithecus_gelada ENSTGEG00000029515
macaca_fascicularis ENSMFAG00000032267
macaca_nemestrina ENSMNEG00000035473
macaca_mulatta ENSMMUG00000015909
cercocebus_atys ENSCATG00000042257
chlorocebus_sabaeus ENSCSAG00000009977
rhinopithecus_bieti ENSRBIG00000040718
rhinopithecus_roxellana ENSRROG00000043776
piliocolobus_tephrosceles ENSPTEG00000031193
colobus_angolensis_palliatus ENSCANG00000035275
cebus_capucinus_imitator ENSCCAG00000019451
saimiri_boliviensis_boliviensis ENSSBOG00000022623
callithrix_jacchus ENSCJAG00000015661
aotus_nancymaae ENSANAG00000028458
carlito_syrichta ENSTSYG00000032000
propithecus_coquereli ENSPCOG00000021314
prolemur_simus ENSPSMG00000010546
oryctolagus_cuniculus ENSOCUG00000004072
ochotona_princeps ENSOPRG00000007780
cricetulus_griseus_crigri-picr ENSCGRG00015015265
cricetulus_griseus_crigri_1.0 ENSCGRG00000005273
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011025
mesocricetus_auratus ENSMAUG00000013377
microtus_ochrogaster ENSMOCG00000019095
peromyscus_maniculatus_bairdii ENSPEMG00000012216
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022232
mus_spicilegus ENSMSIG00000008386
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000002249
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021319
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023637
rattus_norvegicus ENSRNOG00000000506
meriones_unguiculatus ENSMUGG00000019706
nannospalax_galili ENSNGAG00000014489
jaculus_jaculus ENSJJAG00000022931
cavia_porcellus ENSCPOG00000005578
cavia_aperea ENSCAPG00000001234
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012119
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005452
chinchilla_lanigera ENSCLAG00000012426
octodon_degus ENSODEG00000016731
castor_canadensis ENSCCNG00000001968
dipodomys_ordii ENSDORG00000010798
echinops_telfairi ENSETEG00000013332
sorex_araneus ENSSARG00000008305
choloepus_hoffmanni ENSCHOG00000010559
phascolarctos_cinereus ENSPCIG00000021255
notamacropus_eugenii ENSMEUG00000005884
monodelphis_domestica ENSMODG00000013762
sarcophilus_harrisii ENSSHAG00000011218
ornithorhynchus_anatinus ENSOANG00000014121
latimeria_chalumnae ENSLACG00000016444
petromyzon_marinus ENSPMAG00000002412
eptatretus_burgeri ENSEBUG00000007681
eptatretus_burgeri ENSEBUG00000015798
hippocampus_comes ENSHCOG00000002648
periophthalmus_magnuspinnatus ENSPMGG00000006165
labrus_bergylta ENSLBEG00000026892
mola_mola ENSMMOG00000016990
gasterosteus_aculeatus ENSGACG00000015715
mastacembelus_armatus ENSMAMG00000021693
monopterus_albus ENSMALG00000020619
seriola_dumerili ENSSDUG00000023305
seriola_lalandi_dorsalis ENSSLDG00000022027
scophthalmus_maximus ENSSMAG00000021431
anabas_testudineus ENSATEG00000005672
amphiprion_percula ENSAPEG00000010632
amphiprion_ocellaris ENSAOCG00000013856
acanthochromis_polyacanthus ENSAPOG00000008857
stegastes_partitus ENSSPAG00000020019
maylandia_zebra ENSMZEG00005014616
haplochromis_burtoni ENSHBUG00000014216
astatotilapia_calliptera ENSACLG00000000684
pundamilia_nyererei ENSPNYG00000012571
neolamprologus_brichardi ENSNBRG00000011636
oreochromis_niloticus ENSONIG00000005991
amphilophus_citrinellus ENSACIG00000022333
xiphophorus_couchianus ENSXCOG00000011290
xiphophorus_maculatus ENSXMAG00000003088
gambusia_affinis ENSGAFG00000017149
poecilia_formosa ENSPFOG00000012196
poecilia_mexicana ENSPMEG00000016161
poecilia_latipinna ENSPLAG00000004533
poecilia_reticulata ENSPREG00000023137
cyprinodon_variegatus ENSCVAG00000018921
fundulus_heteroclitus ENSFHEG00000006592
kryptolebias_marmoratus ENSKMAG00000005865
oryzias_latipes_asm223471v1 ENSORLG00020010637
oryzias_latipes_asm223469v1 ENSORLG00015008730
oryzias_latipes_asm223467v1 ENSORLG00000007439
oryzias_melastigma ENSOMEG00000001596
cynoglossus_semilaevis ENSCSEG00000019520
tetraodon_nigroviridis ENSTNIG00000009360
takifugu_rubripes ENSTRUG00000017473
gadus_morhua ENSGMOG00000002217
esox_lucius ENSELUG00000000576
pygocentrus_nattereri ENSPNAG00000003328
astyanax_mexicanus ENSAMXG00000010081
ictalurus_punctatus ENSIPUG00000020844
danio_rerio ENSDARG00000059483
paramormyrops_kingsleyae ENSPKIG00000010802
scleropages_formosus ENSSFOG00015014059
gasterosteus_aculeatus ENSGACG00000003385
labrus_bergylta ENSLBEG00000028778
scophthalmus_maximus ENSSMAG00000016423
cynoglossus_semilaevis ENSCSEG00000021657
seriola_dumerili ENSSDUG00000004102
seriola_lalandi_dorsalis ENSSLDG00000004320
mola_mola ENSMMOG00000019163
monopterus_albus ENSMALG00000004834
mastacembelus_armatus ENSMAMG00000014571
anabas_testudineus ENSATEG00000008867
fundulus_heteroclitus ENSFHEG00000022179
cyprinodon_variegatus ENSCVAG00000000847
poecilia_formosa ENSPFOG00000009547
poecilia_mexicana ENSPMEG00000022536
poecilia_latipinna ENSPLAG00000003157
poecilia_reticulata ENSPREG00000001626
xiphophorus_couchianus ENSXCOG00000020665
xiphophorus_maculatus ENSXMAG00000015423
gambusia_affinis ENSGAFG00000021911
kryptolebias_marmoratus ENSKMAG00000007425
oryzias_latipes_asm223471v1 ENSORLG00020008695
oryzias_latipes_asm223469v1 ENSORLG00015000958
oryzias_latipes_asm223467v1 ENSORLG00000022032
oryzias_melastigma ENSOMEG00000016790
astatotilapia_calliptera ENSACLG00000013509
maylandia_zebra ENSMZEG00005012833
pundamilia_nyererei ENSPNYG00000008740
haplochromis_burtoni ENSHBUG00000002309
oreochromis_niloticus ENSONIG00000011013
neolamprologus_brichardi ENSNBRG00000001401
amphilophus_citrinellus ENSACIG00000000352
amphiprion_percula ENSAPEG00000008080
amphiprion_ocellaris ENSAOCG00000011341
acanthochromis_polyacanthus ENSAPOG00000010202
stegastes_partitus ENSSPAG00000015620
tetraodon_nigroviridis ENSTNIG00000008857
takifugu_rubripes ENSTRUG00000005940
hippocampus_comes ENSHCOG00000012993
periophthalmus_magnuspinnatus ENSPMGG00000021121
gadus_morhua ENSGMOG00000007916
esox_lucius ENSELUG00000015001
paramormyrops_kingsleyae ENSPKIG00000023044
scleropages_formosus ENSSFOG00015000273
astyanax_mexicanus ENSAMXG00000013086
pygocentrus_nattereri ENSPNAG00000010376
ictalurus_punctatus ENSIPUG00000011016
danio_rerio ENSDARG00000028159
phascolarctos_cinereus ENSPCIG00000025456
notamacropus_eugenii ENSMEUG00000015752
sarcophilus_harrisii ENSSHAG00000015930
monodelphis_domestica ENSMODG00000008613
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010909
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001177
fukomys_damarensis ENSFDAG00000015541
cavia_aperea ENSCAPG00000017022
cavia_porcellus ENSCPOG00000001830
octodon_degus ENSODEG00000008592
chinchilla_lanigera ENSCLAG00000016810
peromyscus_maniculatus_bairdii ENSPEMG00000008435
microtus_ochrogaster ENSMOCG00000010219
cricetulus_griseus_crigri_1.0 ENSCGRG00000004393
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013104
cricetulus_griseus_crigri-picr ENSCGRG00015007692
mesocricetus_auratus ENSMAUG00000016475
mus_spicilegus ENSMSIG00000028550
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000055320
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031452
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030337
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013549
rattus_norvegicus ENSRNOG00000015488
meriones_unguiculatus ENSMUGG00000009178
nannospalax_galili ENSNGAG00000023367
jaculus_jaculus ENSJJAG00000020173
spermophilus_dauricus ENSSDAG00000015292
urocitellus_parryii ENSUPAG00010015679
ictidomys_tridecemlineatus ENSSTOG00000013115
marmota_marmota_marmota ENSMMMG00000001794
castor_canadensis ENSCCNG00000024303
dipodomys_ordii ENSDORG00000013529
myotis_lucifugus ENSMLUG00000009137
pteropus_vampyrus ENSPVAG00000001503
ailuropoda_melanoleuca ENSAMEG00000002258
ursus_maritimus ENSUMAG00000016468
mustela_putorius_furo ENSMPUG00000013114
neovison_vison ENSNVIG00000021030
canis_lupus_familiaris ENSCAFG00000007976
canis_lupus_dingo ENSCAFG00020016417
vulpes_vulpes ENSVVUG00000025176
panthera_pardus ENSPPRG00000017830
panthera_tigris_altaica ENSPTIG00000012563
felis_catus ENSFCAG00000019353
bos_mutus ENSBMUG00000009561
bos_taurus ENSBTAG00000032657
bison_bison_bison ENSBBBG00000014216
capra_hircus ENSCHIG00000015300
ovis_aries ENSOARG00000008069
sus_scrofa ENSSSCG00000013399
vicugna_pacos ENSVPAG00000005288
tursiops_truncatus ENSTTRG00000006621
equus_asinus_asinus ENSEASG00005005906
equus_caballus ENSECAG00000008332
dasypus_novemcinctus ENSDNOG00000015235
cebus_capucinus_imitator ENSCCAG00000030647
saimiri_boliviensis_boliviensis ENSSBOG00000016687
callithrix_jacchus ENSCJAG00000010263
aotus_nancymaae ENSANAG00000027729
pan_paniscus ENSPPAG00000035086
gorilla_gorilla ENSGGOG00000037572
pongo_abelii ENSPPYG00000003475
pan_troglodytes ENSPTRG00000039896
homo_sapiens ENSG00000187079
nomascus_leucogenys ENSNLEG00000017672
macaca_mulatta ENSMMUG00000010875
macaca_fascicularis ENSMFAG00000031197
macaca_nemestrina ENSMNEG00000021469
papio_anubis ENSPANG00000007045
chlorocebus_sabaeus ENSCSAG00000004676
theropithecus_gelada ENSTGEG00000014737
rhinopithecus_bieti ENSRBIG00000038939
rhinopithecus_roxellana ENSRROG00000038144
colobus_angolensis_palliatus ENSCANG00000042370
cercocebus_atys ENSCATG00000043730
mandrillus_leucophaeus ENSMLEG00000038183
piliocolobus_tephrosceles ENSPTEG00000010451
carlito_syrichta ENSTSYG00000001514
propithecus_coquereli ENSPCOG00000025108
prolemur_simus ENSPSMG00000020188
microcebus_murinus ENSMICG00000007178
oryctolagus_cuniculus ENSOCUG00000007955
ochotona_princeps ENSOPRG00000004070
loxodonta_africana ENSLAFG00000016484
procavia_capensis ENSPCAG00000013657
otolemur_garnettii ENSOGAG00000011380
choloepus_hoffmanni ENSCHOG00000001087
sorex_araneus ENSSARG00000001748
erinaceus_europaeus ENSEEUG00000012549
tupaia_belangeri ENSTBEG00000017462
echinops_telfairi ENSETEG00000009056
ornithorhynchus_anatinus ENSOANG00000021775
pogona_vitticeps ENSPVIG00000016478
anolis_carolinensis ENSACAG00000004642
notechis_scutatus ENSNSUG00000013231
salvator_merianae ENSSMRG00000000013
sphenodon_punctatus ENSSPUG00000002455
anas_platyrhynchos_platyrhynchos ENSAPLG00000016417
anser_brachyrhynchus ENSABRG00000022432
gallus_gallus ENSGALG00000005415
meleagris_gallopavo ENSMGAG00000005493
coturnix_japonica ENSCJPG00005018615
numida_meleagris ENSNMEG00000009435
lepidothrix_coronata ENSLCOG00000001932
manacus_vitellinus ENSMVIG00005014142
zonotrichia_albicollis ENSZALG00000015620
junco_hyemalis ENSJHYG00000015632
serinus_canaria ENSSCAG00000017241
ficedula_albicollis ENSFALG00000010633
lonchura_striata_domestica ENSLSDG00000008775
taeniopygia_guttata ENSTGUG00000015995
parus_major ENSPMJG00000007946
cyanistes_caeruleus ENSCCEG00000009026
melopsittacus_undulatus ENSMUNG00000004741
calidris_pugnax ENSCPUG00000005855
calidris_pygmaea ENSCPGG00000015129
apteryx_owenii ENSAOWG00000011821
apteryx_haastii ENSAHAG00000005968
apteryx_rowi ENSARWG00000018486
dromaius_novaehollandiae ENSDNVG00000008068
nothoprocta_perdicaria ENSNPEG00000013546
crocodylus_porosus ENSCPRG00005006343
gopherus_agassizii ENSGAGG00000007474
chelonoidis_abingdonii ENSCABG00000016073
chrysemys_picta_bellii ENSCPBG00000016431
pelodiscus_sinensis ENSPSIG00000017834
latimeria_chalumnae ENSLACG00000013349
ornithorhynchus_anatinus ENSOANG00000030852
erinaceus_europaeus ENSEEUG00000001836
lepisosteus_oculatus ENSLOCG00000004054
pogona_vitticeps ENSPVIG00000015456
anolis_carolinensis ENSACAG00000017423
notechis_scutatus ENSNSUG00000005858
salvator_merianae ENSSMRG00000004186
crocodylus_porosus ENSCPRG00005016567
dipodomys_ordii ENSDORG00000030203
ochotona_princeps ENSOPRG00000002490
erinaceus_europaeus ENSEEUG00000012244
tupaia_belangeri ENSTBEG00000017719
oryctolagus_cuniculus ENSOCUG00000008758
sorex_araneus ENSSARG00000008050
ovis_aries ENSOARG00000016058
ovis_aries ENSOARG00000012881
capra_hircus ENSCHIG00000026187
bos_mutus ENSBMUG00000002891
bos_taurus ENSBTAG00000016349
bison_bison_bison ENSBBBG00000010398
tursiops_truncatus ENSTTRG00000005361
sus_scrofa ENSSSCG00000025568
vicugna_pacos ENSVPAG00000012068
ursus_americanus ENSUAMG00000007459
ursus_maritimus ENSUMAG00000001746
ailuropoda_melanoleuca ENSAMEG00000014183
neovison_vison ENSNVIG00000013313
mustela_putorius_furo ENSMPUG00000002689
canis_lupus_familiaris ENSCAFG00000003698
canis_lupus_dingo ENSCAFG00020025163
vulpes_vulpes ENSVVUG00000022680
panthera_pardus ENSPPRG00000003644
panthera_tigris_altaica ENSPTIG00000012740
