caenorhabditis_elegans_strain_n2 WBGene00007787
felis_catus ENSFCAG00000036239
jaculus_jaculus ENSJJAG00000012427
loxodonta_africana ENSLAFG00000018032
echinops_telfairi ENSETEG00000002112
oryctolagus_cuniculus ENSOCUG00000011280
ochotona_princeps ENSOPRG00000015655
erinaceus_europaeus ENSEEUG00000013949
sorex_araneus ENSSARG00000006241
dasypus_novemcinctus ENSDNOG00000035598
phascolarctos_cinereus ENSPCIG00000006639
phascolarctos_cinereus ENSPCIG00000029147
notamacropus_eugenii ENSMEUG00000012114
sarcophilus_harrisii ENSSHAG00000005453
eptatretus_burgeri ENSEBUG00000007975
ciona_savignyi ENSCSAVG00000011311
ciona_savignyi ENSCSAVG00000005547
ciona_intestinalis ENSCING00000006869
saccharomyces_cerevisiae_strain_s288c YER156C
