latimeria_chalumnae ENSLACG00000017167
felis_catus ENSFCAG00000015541
equus_asinus_asinus ENSEASG00005012569
equus_caballus ENSECAG00000022963
choloepus_hoffmanni ENSCHOG00000013038
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003440
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005282
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014450
cavia_porcellus ENSCPOG00000033753
chinchilla_lanigera ENSCLAG00000016005
octodon_degus ENSODEG00000006948
urocitellus_parryii ENSUPAG00010016974
spermophilus_dauricus ENSSDAG00000017628
ictidomys_tridecemlineatus ENSSTOG00000003235
marmota_marmota_marmota ENSMMMG00000000579
castor_canadensis ENSCCNG00000001861
prolemur_simus ENSPSMG00000012439
microcebus_murinus ENSMICG00000005379
propithecus_coquereli ENSPCOG00000020708
otolemur_garnettii ENSOGAG00000016108
loxodonta_africana ENSLAFG00000012828
echinops_telfairi ENSETEG00000006774
dasypus_novemcinctus ENSDNOG00000017150
phascolarctos_cinereus ENSPCIG00000002727
phascolarctos_cinereus ENSPCIG00000019848
notamacropus_eugenii ENSMEUG00000003839
sarcophilus_harrisii ENSSHAG00000015581
monodelphis_domestica ENSMODG00000004231
ornithorhynchus_anatinus ENSOANG00000001204
petromyzon_marinus ENSPMAG00000009888
ciona_savignyi ENSCSAVG00000008036
drosophila_melanogaster FBgn0029148
caenorhabditis_elegans_strain_n2 WBGene00012964
saccharomyces_cerevisiae_strain_s288c YDL208W
