tetraodon_nigroviridis ENSTNIG00000003095
anser_brachyrhynchus ENSABRG00000017703
anas_platyrhynchos_platyrhynchos ENSAPLG00000008406
coturnix_japonica ENSCJPG00005010812
meleagris_gallopavo ENSMGAG00000010414
numida_meleagris ENSNMEG00000009331
gallus_gallus ENSGALG00000037968
nothoprocta_perdicaria ENSNPEG00000011398
melopsittacus_undulatus ENSMUNG00000014917
crocodylus_porosus ENSCPRG00005011242
chelonoidis_abingdonii ENSCABG00000000117
gopherus_agassizii ENSGAGG00000004559
chrysemys_picta_bellii ENSCPBG00000012564
pelodiscus_sinensis ENSPSIG00000011287
pogona_vitticeps ENSPVIG00000013593
anolis_carolinensis ENSACAG00000015675
notechis_scutatus ENSNSUG00000008963
salvator_merianae ENSSMRG00000004889
sphenodon_punctatus ENSSPUG00000006096
phascolarctos_cinereus ENSPCIG00000021779
sarcophilus_harrisii ENSSHAG00000018895
monodelphis_domestica ENSMODG00000019854
castor_canadensis ENSCCNG00000014844
dipodomys_ordii ENSDORG00000003830
mus_spicilegus ENSMSIG00000017696
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027193
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024908
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023998
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025434
rattus_norvegicus ENSRNOG00000009689
meriones_unguiculatus ENSMUGG00000008503
peromyscus_maniculatus_bairdii ENSPEMG00000019874
microtus_ochrogaster ENSMOCG00000021910
mesocricetus_auratus ENSMAUG00000008950
mesocricetus_auratus ENSMAUG00000017110
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001693
cricetulus_griseus_crigri_1.0 ENSCGRG00000011926
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023209
cricetulus_griseus_crigri-picr ENSCGRG00015012213
nannospalax_galili ENSNGAG00000001191
jaculus_jaculus ENSJJAG00000012684
jaculus_jaculus ENSJJAG00000020099
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011263
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019470
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000308
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013322
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003644
fukomys_damarensis ENSFDAG00000007077
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017824
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002460
octodon_degus ENSODEG00000010269
octodon_degus ENSODEG00000016280
cavia_porcellus ENSCPOG00000011993
cavia_aperea ENSCAPG00000015089
cavia_porcellus ENSCPOG00000032878
chinchilla_lanigera ENSCLAG00000013707
urocitellus_parryii ENSUPAG00010001168
ictidomys_tridecemlineatus ENSSTOG00000009298
spermophilus_dauricus ENSSDAG00000015700
marmota_marmota_marmota ENSMMMG00000011483
pan_troglodytes ENSPTRG00000003516
pan_paniscus ENSPPAG00000035313
homo_sapiens ENSG00000166181
gorilla_gorilla ENSGGOG00000002358
nomascus_leucogenys ENSNLEG00000017956
macaca_fascicularis ENSMFAG00000037679
macaca_nemestrina ENSMNEG00000030042
macaca_mulatta ENSMMUG00000008827
theropithecus_gelada ENSTGEG00000001877
cercocebus_atys ENSCATG00000030276
mandrillus_leucophaeus ENSMLEG00000005217
chlorocebus_sabaeus ENSCSAG00000005506
rhinopithecus_roxellana ENSRROG00000044828
rhinopithecus_bieti ENSRBIG00000029193
piliocolobus_tephrosceles ENSPTEG00000029003
colobus_angolensis_palliatus ENSCANG00000036780
pan_paniscus ENSPPAG00000029280
pan_troglodytes ENSPTRG00000046153
gorilla_gorilla ENSGGOG00000040822
pongo_abelii ENSPPYG00000012973
nomascus_leucogenys ENSNLEG00000030325
papio_anubis ENSPANG00000029672
cercocebus_atys ENSCATG00000008317
macaca_nemestrina ENSMNEG00000032088
macaca_mulatta ENSMMUG00000048944
rhinopithecus_roxellana ENSRROG00000041594
pan_troglodytes ENSPTRG00000043128
pan_paniscus ENSPPAG00000040740
gorilla_gorilla ENSGGOG00000039348
papio_anubis ENSPANG00000008592
saimiri_boliviensis_boliviensis ENSSBOG00000021448
callithrix_jacchus ENSCJAG00000011130
aotus_nancymaae ENSANAG00000035535
cebus_capucinus_imitator ENSCCAG00000031287
pongo_abelii ENSPPYG00000003345
tupaia_belangeri ENSTBEG00000013490
erinaceus_europaeus ENSEEUG00000004089
sorex_araneus ENSSARG00000003480
echinops_telfairi ENSETEG00000004992
erinaceus_europaeus ENSEEUG00000005470
ochotona_princeps ENSOPRG00000009456
propithecus_coquereli ENSPCOG00000021482
prolemur_simus ENSPSMG00000011122
microcebus_murinus ENSMICG00000014581
microcebus_murinus ENSMICG00000035201
otolemur_garnettii ENSOGAG00000013625
carlito_syrichta ENSTSYG00000001425
myotis_lucifugus ENSMLUG00000013546
myotis_lucifugus ENSMLUG00000023520
myotis_lucifugus ENSMLUG00000024837
pteropus_vampyrus ENSPVAG00000009005
ursus_americanus ENSUAMG00000019202
ursus_maritimus ENSUMAG00000015677
ailuropoda_melanoleuca ENSAMEG00000011377
mustela_putorius_furo ENSMPUG00000006174
neovison_vison ENSNVIG00000013744
canis_lupus_dingo ENSCAFG00020006440
canis_lupus_familiaris ENSCAFG00000006761
vulpes_vulpes ENSVVUG00000017392
panthera_pardus ENSPPRG00000009130
panthera_tigris_altaica ENSPTIG00000016928
felis_catus ENSFCAG00000031994
capra_hircus ENSCHIG00000015343
ovis_aries ENSOARG00000000187
bos_mutus ENSBMUG00000000134
bos_taurus ENSBTAG00000014474
bison_bison_bison ENSBBBG00000004147
sus_scrofa ENSSSCG00000013285
tursiops_truncatus ENSTTRG00000011632
vicugna_pacos ENSVPAG00000012428
equus_asinus_asinus ENSEASG00005014816
dasypus_novemcinctus ENSDNOG00000017980
choloepus_hoffmanni ENSCHOG00000000724
procavia_capensis ENSPCAG00000002510
loxodonta_africana ENSLAFG00000001688
ornithorhynchus_anatinus ENSOANG00000009405
xenopus_tropicalis ENSXETG00000022227
latimeria_chalumnae ENSLACG00000016597
petromyzon_marinus ENSPMAG00000008496
eptatretus_burgeri ENSEBUG00000002696
ciona_savignyi ENSCSAVG00000010467
ciona_intestinalis ENSCING00000023119
drosophila_melanogaster FBgn0027885
