anser_brachyrhynchus ENSABRG00000012915
loxodonta_africana ENSLAFG00000014439
procavia_capensis ENSPCAG00000004760
echinops_telfairi ENSETEG00000010543
ornithorhynchus_anatinus ENSOANG00000022549
ornithorhynchus_anatinus ENSOANG00000015446
xenopus_tropicalis ENSXETG00000001866
latimeria_chalumnae ENSLACG00000009600
scleropages_formosus ENSSFOG00015023997
paramormyrops_kingsleyae ENSPKIG00000024927
tetraodon_nigroviridis ENSTNIG00000012640
tetraodon_nigroviridis ENSTNIG00000002345
takifugu_rubripes ENSTRUG00000010807
mola_mola ENSMMOG00000006720
periophthalmus_magnuspinnatus ENSPMGG00000000585
fundulus_heteroclitus ENSFHEG00000008802
seriola_dumerili ENSSDUG00000015445
seriola_lalandi_dorsalis ENSSLDG00000001259
scophthalmus_maximus ENSSMAG00000006504
amphiprion_ocellaris ENSAOCG00000017546
amphiprion_percula ENSAPEG00000017586
acanthochromis_polyacanthus ENSAPOG00000017466
stegastes_partitus ENSSPAG00000000694
stegastes_partitus ENSSPAG00000004823
poecilia_reticulata ENSPREG00000018096
poecilia_reticulata ENSPREG00000018089
poecilia_formosa ENSPFOG00000013140
poecilia_latipinna ENSPLAG00000022576
poecilia_mexicana ENSPMEG00000005960
xiphophorus_maculatus ENSXMAG00000003008
gambusia_affinis ENSGAFG00000004708
cyprinodon_variegatus ENSCVAG00000020303
cyprinodon_variegatus ENSCVAG00000020306
xiphophorus_couchianus ENSXCOG00000011914
fundulus_heteroclitus ENSFHEG00000009067
kryptolebias_marmoratus ENSKMAG00000014637
oryzias_latipes_asm223467v1 ENSORLG00000017154
oryzias_latipes_asm223471v1 ENSORLG00020006232
oryzias_latipes_asm223469v1 ENSORLG00015005860
oryzias_melastigma ENSOMEG00000023499
haplochromis_burtoni ENSHBUG00000005228
pundamilia_nyererei ENSPNYG00000015679
maylandia_zebra ENSMZEG00005021711
astatotilapia_calliptera ENSACLG00000014157
neolamprologus_brichardi ENSNBRG00000012689
oreochromis_niloticus ENSONIG00000017917
amphilophus_citrinellus ENSACIG00000004190
hippocampus_comes ENSHCOG00000005087
cynoglossus_semilaevis ENSCSEG00000020104
mastacembelus_armatus ENSMAMG00000017776
monopterus_albus ENSMALG00000000841
anabas_testudineus ENSATEG00000022044
labrus_bergylta ENSLBEG00000023119
gasterosteus_aculeatus ENSGACG00000020104
gadus_morhua ENSGMOG00000003428
esox_lucius ENSELUG00000006055
pygocentrus_nattereri ENSPNAG00000001056
astyanax_mexicanus ENSAMXG00000005905
ictalurus_punctatus ENSIPUG00000008269
danio_rerio ENSDARG00000045516
lepisosteus_oculatus ENSLOCG00000015677
