gallus_gallus ENSGALG00000007447
rhinopithecus_roxellana ENSRROG00000029741
saimiri_boliviensis_boliviensis ENSSBOG00000031264
cebus_capucinus_imitator ENSCCAG00000023136
callithrix_jacchus ENSCJAG00000018914
aotus_nancymaae ENSANAG00000022328
carlito_syrichta ENSTSYG00000035411
propithecus_coquereli ENSPCOG00000027478
microcebus_murinus ENSMICG00000037644
prolemur_simus ENSPSMG00000023897
otolemur_garnettii ENSOGAG00000013378
peromyscus_maniculatus_bairdii ENSPEMG00000025434
microtus_ochrogaster ENSMOCG00000020454
cricetulus_griseus_crigri_1.0 ENSCGRG00000004299
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019710
cricetulus_griseus_crigri-picr ENSCGRG00015014921
mesocricetus_auratus ENSMAUG00000000615
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000016255
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025681
mus_spicilegus ENSMSIG00000027325
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024760
rattus_norvegicus ENSRNOG00000046151
meriones_unguiculatus ENSMUGG00000016316
nannospalax_galili ENSNGAG00000021242
jaculus_jaculus ENSJJAG00000019495
spermophilus_dauricus ENSSDAG00000017889
urocitellus_parryii ENSUPAG00010012345
ictidomys_tridecemlineatus ENSSTOG00000027296
marmota_marmota_marmota ENSMMMG00000013513
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003679
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007606
fukomys_damarensis ENSFDAG00000014543
octodon_degus ENSODEG00000000178
chinchilla_lanigera ENSCLAG00000004602
cavia_aperea ENSCAPG00000000247
cavia_porcellus ENSCPOG00000038009
oryctolagus_cuniculus ENSOCUG00000029727
ochotona_princeps ENSOPRG00000002529
tupaia_belangeri ENSTBEG00000009258
castor_canadensis ENSCCNG00000019510
equus_asinus_asinus ENSEASG00005023233
equus_caballus ENSECAG00000025099
pteropus_vampyrus ENSPVAG00000000207
sorex_araneus ENSSARG00000004580
ovis_aries ENSOARG00000016089
capra_hircus ENSCHIG00000025696
bos_mutus ENSBMUG00000019392
bos_taurus ENSBTAG00000018785
bison_bison_bison ENSBBBG00000024089
tursiops_truncatus ENSTTRG00000008404
sus_scrofa ENSSSCG00000007523
ursus_americanus ENSUAMG00000022001
ailuropoda_melanoleuca ENSAMEG00000012472
mustela_putorius_furo ENSMPUG00000007062
neovison_vison ENSNVIG00000021841
canis_lupus_familiaris ENSCAFG00000032130
canis_lupus_dingo ENSCAFG00020022060
vulpes_vulpes ENSVVUG00000016193
felis_catus ENSFCAG00000014627
panthera_pardus ENSPPRG00000011192
ursus_maritimus ENSUMAG00000001065
dipodomys_ordii ENSDORG00000014668
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026202
procavia_capensis ENSPCAG00000003842
myotis_lucifugus ENSMLUG00000014902
loxodonta_africana ENSLAFG00000000296
dasypus_novemcinctus ENSDNOG00000010771
erinaceus_europaeus ENSEEUG00000003608
ornithorhynchus_anatinus ENSOANG00000009278
xenopus_tropicalis ENSXETG00000024186
latimeria_chalumnae ENSLACG00000014731
lepisosteus_oculatus ENSLOCG00000006292
paramormyrops_kingsleyae ENSPKIG00000003668
scleropages_formosus ENSSFOG00015011762
pygocentrus_nattereri ENSPNAG00000005981
astyanax_mexicanus ENSAMXG00000006726
ictalurus_punctatus ENSIPUG00000010950
danio_rerio ENSDARG00000053066
poecilia_reticulata ENSPREG00000008878
poecilia_reticulata ENSPREG00000008885
poecilia_formosa ENSPFOG00000004579
poecilia_mexicana ENSPMEG00000021335
xiphophorus_maculatus ENSXMAG00000026750
gambusia_affinis ENSGAFG00000014044
fundulus_heteroclitus ENSFHEG00000016409
oryzias_latipes_asm223467v1 ENSORLG00000027123
oryzias_latipes_asm223469v1 ENSORLG00015012338
oryzias_latipes_asm223471v1 ENSORLG00020016579
gasterosteus_aculeatus ENSGACG00000006306
gadus_morhua ENSGMOG00000007904
esox_lucius ENSELUG00000019373
tetraodon_nigroviridis ENSTNIG00000007046
takifugu_rubripes ENSTRUG00000013246
labrus_bergylta ENSLBEG00000012606
scophthalmus_maximus ENSSMAG00000011813
cynoglossus_semilaevis ENSCSEG00000018756
astatotilapia_calliptera ENSACLG00000019638
neolamprologus_brichardi ENSNBRG00000005022
oreochromis_niloticus ENSONIG00000011492
amphilophus_citrinellus ENSACIG00000015917
oryzias_melastigma ENSOMEG00000017730
amphiprion_ocellaris ENSAOCG00000007034
amphiprion_percula ENSAPEG00000009615
stegastes_partitus ENSSPAG00000015214
anabas_testudineus ENSATEG00000025036
mastacembelus_armatus ENSMAMG00000009479
seriola_lalandi_dorsalis ENSSLDG00000017254
scophthalmus_maximus ENSSMAG00000011795
periophthalmus_magnuspinnatus ENSPMGG00000008539
cyprinodon_variegatus ENSCVAG00000008856
xiphophorus_couchianus ENSXCOG00000013893
kryptolebias_marmoratus ENSKMAG00000013126
maylandia_zebra ENSMZEG00005005670
haplochromis_burtoni ENSHBUG00000008870
neolamprologus_brichardi ENSNBRG00000000595
seriola_dumerili ENSSDUG00000019624
monopterus_albus ENSMALG00000010626
mola_mola ENSMMOG00000007402
paramormyrops_kingsleyae ENSPKIG00000003689
panthera_tigris_altaica ENSPTIG00000007750
