tetraodon_nigroviridis ENSTNIG00000010019
calidris_pugnax ENSCPUG00000011809
melopsittacus_undulatus ENSMUNG00000004226
anser_brachyrhynchus ENSABRG00000020367
anas_platyrhynchos_platyrhynchos ENSAPLG00000005090
gallus_gallus ENSGALG00000038601
meleagris_gallopavo ENSMGAG00000002334
coturnix_japonica ENSCJPG00005019194
numida_meleagris ENSNMEG00000014707
crocodylus_porosus ENSCPRG00005009273
gopherus_agassizii ENSGAGG00000008970
chelonoidis_abingdonii ENSCABG00000017508
chrysemys_picta_bellii ENSCPBG00000007409
pelodiscus_sinensis ENSPSIG00000018023
sphenodon_punctatus ENSSPUG00000016689
sus_scrofa ENSSSCG00000011793
vicugna_pacos ENSVPAG00000012008
bos_mutus ENSBMUG00000010549
bos_taurus ENSBTAG00000001535
bison_bison_bison ENSBBBG00000020692
ovis_aries ENSOARG00000020562
capra_hircus ENSCHIG00000014282
tursiops_truncatus ENSTTRG00000002284
pteropus_vampyrus ENSPVAG00000011492
ursus_maritimus ENSUMAG00000005024
ursus_americanus ENSUAMG00000009217
ailuropoda_melanoleuca ENSAMEG00000016799
mustela_putorius_furo ENSMPUG00000003070
neovison_vison ENSNVIG00000019448
canis_lupus_familiaris ENSCAFG00000013246
canis_lupus_dingo ENSCAFG00020005421
vulpes_vulpes ENSVVUG00000012568
panthera_pardus ENSPPRG00000005687
panthera_tigris_altaica ENSPTIG00000017221
felis_catus ENSFCAG00000005367
myotis_lucifugus ENSMLUG00000004760
equus_asinus_asinus ENSEASG00005013858
equus_caballus ENSECAG00000018351
erinaceus_europaeus ENSEEUG00000002057
sorex_araneus ENSSARG00000013962
pan_troglodytes ENSPTRG00000015702
pan_paniscus ENSPPAG00000038711
homo_sapiens ENSG00000163898
gorilla_gorilla ENSGGOG00000013546
pongo_abelii ENSPPYG00000014367
nomascus_leucogenys ENSNLEG00000006469
piliocolobus_tephrosceles ENSPTEG00000024490
colobus_angolensis_palliatus ENSCANG00000026724
rhinopithecus_bieti ENSRBIG00000024834
rhinopithecus_roxellana ENSRROG00000045060
chlorocebus_sabaeus ENSCSAG00000014004
mandrillus_leucophaeus ENSMLEG00000021383
cercocebus_atys ENSCATG00000040040
theropithecus_gelada ENSTGEG00000021506
papio_anubis ENSPANG00000017806
macaca_fascicularis ENSMFAG00000002524
macaca_nemestrina ENSMNEG00000030357
macaca_mulatta ENSMMUG00000046626
cebus_capucinus_imitator ENSCCAG00000032080
saimiri_boliviensis_boliviensis ENSSBOG00000024446
callithrix_jacchus ENSCJAG00000014798
aotus_nancymaae ENSANAG00000032573
carlito_syrichta ENSTSYG00000003098
propithecus_coquereli ENSPCOG00000028723
microcebus_murinus ENSMICG00000049296
prolemur_simus ENSPSMG00000019291
otolemur_garnettii ENSOGAG00000034037
urocitellus_parryii ENSUPAG00010002143
ictidomys_tridecemlineatus ENSSTOG00000011247
spermophilus_dauricus ENSSDAG00000018766
marmota_marmota_marmota ENSMMMG00000008606
chinchilla_lanigera ENSCLAG00000014995
octodon_degus ENSODEG00000001082
cavia_porcellus ENSCPOG00000013818
cavia_aperea ENSCAPG00000008027
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010744
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019345
fukomys_damarensis ENSFDAG00000007825
castor_canadensis ENSCCNG00000020992
dipodomys_ordii ENSDORG00000000296
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021495
mus_spicilegus ENSMSIG00000010223
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044626
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020599
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016303
rattus_norvegicus ENSRNOG00000047894
meriones_unguiculatus ENSMUGG00000022378
peromyscus_maniculatus_bairdii ENSPEMG00000010159
microtus_ochrogaster ENSMOCG00000017252
cricetulus_griseus_crigri_1.0 ENSCGRG00000013432
cricetulus_griseus_crigri-picr ENSCGRG00015025924
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010260
mesocricetus_auratus ENSMAUG00000020980
nannospalax_galili ENSNGAG00000001457
jaculus_jaculus ENSJJAG00000019318
oryctolagus_cuniculus ENSOCUG00000005043
ochotona_princeps ENSOPRG00000002867
tupaia_belangeri ENSTBEG00000005581
choloepus_hoffmanni ENSCHOG00000007825
dasypus_novemcinctus ENSDNOG00000010388
loxodonta_africana ENSLAFG00000017143
procavia_capensis ENSPCAG00000001838
echinops_telfairi ENSETEG00000006835
phascolarctos_cinereus ENSPCIG00000035364
notamacropus_eugenii ENSMEUG00000015764
sarcophilus_harrisii ENSSHAG00000012682
monodelphis_domestica ENSMODG00000002742
ornithorhynchus_anatinus ENSOANG00000021695
ornithorhynchus_anatinus ENSOANG00000020645
pogona_vitticeps ENSPVIG00000014599
anolis_carolinensis ENSACAG00000000386
notechis_scutatus ENSNSUG00000016490
salvator_merianae ENSSMRG00000000540
sphenodon_punctatus ENSSPUG00000011668
manacus_vitellinus ENSMVIG00005003522
lepidothrix_coronata ENSLCOG00000009844
taeniopygia_guttata ENSTGUG00000013541
taeniopygia_guttata ENSTGUG00000014980
lonchura_striata_domestica ENSLSDG00000014441
serinus_canaria ENSSCAG00000011557
cyanistes_caeruleus ENSCCEG00000019426
parus_major ENSPMJG00000012137
ficedula_albicollis ENSFALG00000012133
zonotrichia_albicollis ENSZALG00000012268
junco_hyemalis ENSJHYG00000006913
melopsittacus_undulatus ENSMUNG00000004794
calidris_pugnax ENSCPUG00000003724
calidris_pygmaea ENSCPGG00000016357
anser_brachyrhynchus ENSABRG00000008923
anas_platyrhynchos_platyrhynchos ENSAPLG00000010203
gallus_gallus ENSGALG00000015662
meleagris_gallopavo ENSMGAG00000014473
coturnix_japonica ENSCJPG00005004436
numida_meleagris ENSNMEG00000010554
apteryx_owenii ENSAOWG00000017060
apteryx_haastii ENSAHAG00000000284
apteryx_rowi ENSARWG00000016206
dromaius_novaehollandiae ENSDNVG00000006038
nothoprocta_perdicaria ENSNPEG00000000979
crocodylus_porosus ENSCPRG00005012856
gopherus_agassizii ENSGAGG00000010721
chelonoidis_abingdonii ENSCABG00000007774
chrysemys_picta_bellii ENSCPBG00000028339
pelodiscus_sinensis ENSPSIG00000017535
phascolarctos_cinereus ENSPCIG00000035836
sarcophilus_harrisii ENSSHAG00000013025
ornithorhynchus_anatinus ENSOANG00000008224
xenopus_tropicalis ENSXETG00000005849
latimeria_chalumnae ENSLACG00000009678
eptatretus_burgeri ENSEBUG00000016453
