ciona_savignyi ENSCSAVG00000002654
tetraodon_nigroviridis ENSTNIG00000011993
mola_mola ENSMMOG00000016265
seriola_lalandi_dorsalis ENSSLDG00000024292
seriola_dumerili ENSSDUG00000020713
anabas_testudineus ENSATEG00000012414
monopterus_albus ENSMALG00000001578
scophthalmus_maximus ENSSMAG00000011475
mastacembelus_armatus ENSMAMG00000018185
cynoglossus_semilaevis ENSCSEG00000019357
periophthalmus_magnuspinnatus ENSPMGG00000005091
amphiprion_ocellaris ENSAOCG00000009296
amphiprion_percula ENSAPEG00000014450
stegastes_partitus ENSSPAG00000019772
poecilia_formosa ENSPFOG00000011633
poecilia_latipinna ENSPLAG00000017527
poecilia_reticulata ENSPREG00000017348
xiphophorus_couchianus ENSXCOG00000003377
xiphophorus_maculatus ENSXMAG00000023654
gambusia_affinis ENSGAFG00000019130
fundulus_heteroclitus ENSFHEG00000002032
cyprinodon_variegatus ENSCVAG00000002273
pundamilia_nyererei ENSPNYG00000010194
neolamprologus_brichardi ENSNBRG00000003053
amphilophus_citrinellus ENSACIG00000022590
oryzias_latipes_asm223471v1 ENSORLG00020016477
oryzias_latipes_asm223467v1 ENSORLG00000004173
oryzias_latipes_asm223469v1 ENSORLG00015008200
oryzias_melastigma ENSOMEG00000004946
kryptolebias_marmoratus ENSKMAG00000012780
hippocampus_comes ENSHCOG00000017442
esox_lucius ENSELUG00000006527
pygocentrus_nattereri ENSPNAG00000018207
astyanax_mexicanus ENSAMXG00000041441
ictalurus_punctatus ENSIPUG00000019629
lepisosteus_oculatus ENSLOCG00000003964
periophthalmus_magnuspinnatus ENSPMGG00000019529
astyanax_mexicanus ENSAMXG00000036565
notechis_scutatus ENSNSUG00000015458
pogona_vitticeps ENSPVIG00000009366
sphenodon_punctatus ENSSPUG00000012444
nothoprocta_perdicaria ENSNPEG00000008056
gopherus_agassizii ENSGAGG00000019051
pan_paniscus ENSPPAG00000030382
cavia_aperea ENSCAPG00000016322
ornithorhynchus_anatinus ENSOANG00000005771
