eptatretus_burgeri ENSEBUG00000007294
nannospalax_galili ENSNGAG00000008683
jaculus_jaculus ENSJJAG00000007281
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016305
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009710
fukomys_damarensis ENSFDAG00000014668
chinchilla_lanigera ENSCLAG00000009882
cavia_porcellus ENSCPOG00000019888
marmota_marmota_marmota ENSMMMG00000008260
ictidomys_tridecemlineatus ENSSTOG00000012784
urocitellus_parryii ENSUPAG00010014460
ursus_maritimus ENSUMAG00000007269
ailuropoda_melanoleuca ENSAMEG00000013568
bos_mutus ENSBMUG00000004900
pteropus_vampyrus ENSPVAG00000010983
myotis_lucifugus ENSMLUG00000017131
capra_hircus ENSCHIG00000026415
ovis_aries ENSOARG00000013656
bos_taurus ENSBTAG00000005763
tursiops_truncatus ENSTTRG00000014947
sus_scrofa ENSSSCG00000003194
equus_asinus_asinus ENSEASG00005007647
equus_caballus ENSECAG00000023285
sorex_araneus ENSSARG00000000394
neovison_vison ENSNVIG00000014694
mustela_putorius_furo ENSMPUG00000002307
canis_lupus_familiaris ENSCAFG00000003475
canis_lupus_dingo ENSCAFG00020023033
vulpes_vulpes ENSVVUG00000020665
ursus_americanus ENSUAMG00000002774
panthera_pardus ENSPPRG00000010679
felis_catus ENSFCAG00000039788
dasypus_novemcinctus ENSDNOG00000036845
echinops_telfairi ENSETEG00000016531
phascolarctos_cinereus ENSPCIG00000018704
notamacropus_eugenii ENSMEUG00000005819
monodelphis_domestica ENSMODG00000023417
xenopus_tropicalis ENSXETG00000002887
latimeria_chalumnae ENSLACG00000017981
mola_mola ENSMMOG00000012387
tetraodon_nigroviridis ENSTNIG00000006158
scophthalmus_maximus ENSSMAG00000008139
poecilia_formosa ENSPFOG00000011601
poecilia_latipinna ENSPLAG00000010631
poecilia_mexicana ENSPMEG00000023668
poecilia_reticulata ENSPREG00000011051
xiphophorus_maculatus ENSXMAG00000014211
gambusia_affinis ENSGAFG00000011108
fundulus_heteroclitus ENSFHEG00000005800
cyprinodon_variegatus ENSCVAG00000015907
kryptolebias_marmoratus ENSKMAG00000008203
oryzias_melastigma ENSOMEG00000018160
oryzias_latipes_asm223469v1 ENSORLG00015006211
seriola_dumerili ENSSDUG00000021848
seriola_lalandi_dorsalis ENSSLDG00000017117
cynoglossus_semilaevis ENSCSEG00000011911
monopterus_albus ENSMALG00000006569
mastacembelus_armatus ENSMAMG00000021454
anabas_testudineus ENSATEG00000022368
maylandia_zebra ENSMZEG00005023251
astatotilapia_calliptera ENSACLG00000023553
pundamilia_nyererei ENSPNYG00000015901
haplochromis_burtoni ENSHBUG00000009972
neolamprologus_brichardi ENSNBRG00000005965
oreochromis_niloticus ENSONIG00000009777
amphilophus_citrinellus ENSACIG00000004366
labrus_bergylta ENSLBEG00000000992
amphiprion_percula ENSAPEG00000021301
amphiprion_ocellaris ENSAOCG00000018184
acanthochromis_polyacanthus ENSAPOG00000018986
stegastes_partitus ENSSPAG00000021604
hippocampus_comes ENSHCOG00000008180
periophthalmus_magnuspinnatus ENSPMGG00000006789
gadus_morhua ENSGMOG00000007216
esox_lucius ENSELUG00000019475
pygocentrus_nattereri ENSPNAG00000011835
astyanax_mexicanus ENSAMXG00000034016
ictalurus_punctatus ENSIPUG00000009544
danio_rerio ENSDARG00000074667
paramormyrops_kingsleyae ENSPKIG00000021374
scleropages_formosus ENSSFOG00015009189
gasterosteus_aculeatus ENSGACG00000013450
ciona_savignyi ENSCSAVG00000003768
ciona_intestinalis ENSCING00000001793
drosophila_melanogaster FBgn0267824
