apteryx_rowi ENSARWG00000006793
mus_spicilegus ENSMSIG00000017255
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018206
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017360
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018490
rattus_norvegicus ENSRNOG00000004437
meriones_unguiculatus ENSMUGG00000011459
meriones_unguiculatus ENSMUGG00000011482
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007180
cricetulus_griseus_crigri-picr ENSCGRG00015011379
cricetulus_griseus_crigri_1.0 ENSCGRG00000016386
mesocricetus_auratus ENSMAUG00000021003
microtus_ochrogaster ENSMOCG00000017028
peromyscus_maniculatus_bairdii ENSPEMG00000018826
nannospalax_galili ENSNGAG00000001184
nannospalax_galili ENSNGAG00000023584
jaculus_jaculus ENSJJAG00000000595
spermophilus_dauricus ENSSDAG00000017369
urocitellus_parryii ENSUPAG00010022260
marmota_marmota_marmota ENSMMMG00000010074
castor_canadensis ENSCCNG00000007650
dipodomys_ordii ENSDORG00000002434
chinchilla_lanigera ENSCLAG00000007528
octodon_degus ENSODEG00000010049
cavia_porcellus ENSCPOG00000035439
cavia_aperea ENSCAPG00000007158
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002071
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011290
fukomys_damarensis ENSFDAG00000016065
carlito_syrichta ENSTSYG00000000197
otolemur_garnettii ENSOGAG00000010406
pteropus_vampyrus ENSPVAG00000011815
erinaceus_europaeus ENSEEUG00000009701
myotis_lucifugus ENSMLUG00000006692
sorex_araneus ENSSARG00000009097
bos_mutus ENSBMUG00000023220
bos_taurus ENSBTAG00000001609
bison_bison_bison ENSBBBG00000023324
ovis_aries ENSOARG00000013869
capra_hircus ENSCHIG00000024404
tursiops_truncatus ENSTTRG00000003493
vicugna_pacos ENSVPAG00000003452
sus_scrofa ENSSSCG00000017254
ursus_americanus ENSUAMG00000020810
ursus_maritimus ENSUMAG00000007728
ailuropoda_melanoleuca ENSAMEG00000007357
neovison_vison ENSNVIG00000009132
mustela_putorius_furo ENSMPUG00000014320
canis_lupus_familiaris ENSCAFG00000010758
canis_lupus_dingo ENSCAFG00020020176
vulpes_vulpes ENSVVUG00000009496
panthera_pardus ENSPPRG00000024660
panthera_tigris_altaica ENSPTIG00000017793
felis_catus ENSFCAG00000015681
equus_asinus_asinus ENSEASG00005018727
equus_caballus ENSECAG00000010077
procavia_capensis ENSPCAG00000011121
echinops_telfairi ENSETEG00000007385
loxodonta_africana ENSLAFG00000004710
choloepus_hoffmanni ENSCHOG00000009832
dasypus_novemcinctus ENSDNOG00000000451
phascolarctos_cinereus ENSPCIG00000031343
monodelphis_domestica ENSMODG00000006330
ornithorhynchus_anatinus ENSOANG00000008075
xenopus_tropicalis ENSXETG00000022954
latimeria_chalumnae ENSLACG00000015128
cynoglossus_semilaevis ENSCSEG00000002561
takifugu_rubripes ENSTRUG00000024550
hippocampus_comes ENSHCOG00000018631
mola_mola ENSMMOG00000011052
gasterosteus_aculeatus ENSGACG00000010926
cynoglossus_semilaevis ENSCSEG00000010965
xiphophorus_couchianus ENSXCOG00000010751
xiphophorus_maculatus ENSXMAG00000023975
gambusia_affinis ENSGAFG00000006703
poecilia_latipinna ENSPLAG00000014422
poecilia_mexicana ENSPMEG00000015894
poecilia_formosa ENSPFOG00000006639
poecilia_reticulata ENSPREG00000003082
fundulus_heteroclitus ENSFHEG00000012611
cyprinodon_variegatus ENSCVAG00000012165
oryzias_latipes_asm223469v1 ENSORLG00015010822
oryzias_latipes_asm223471v1 ENSORLG00020021068
oryzias_latipes_asm223467v1 ENSORLG00000007554
oryzias_melastigma ENSOMEG00000008111
maylandia_zebra ENSMZEG00005013421
pundamilia_nyererei ENSPNYG00000019306
haplochromis_burtoni ENSHBUG00000003254
astatotilapia_calliptera ENSACLG00000025078
neolamprologus_brichardi ENSNBRG00000022445
oreochromis_niloticus ENSONIG00000005362
amphilophus_citrinellus ENSACIG00000000788
seriola_dumerili ENSSDUG00000012491
seriola_lalandi_dorsalis ENSSLDG00000022341
mastacembelus_armatus ENSMAMG00000021396
monopterus_albus ENSMALG00000000265
anabas_testudineus ENSATEG00000024134
scophthalmus_maximus ENSSMAG00000017967
labrus_bergylta ENSLBEG00000022436
amphiprion_percula ENSAPEG00000004495
amphiprion_ocellaris ENSAOCG00000021190
stegastes_partitus ENSSPAG00000003678
acanthochromis_polyacanthus ENSAPOG00000005267
kryptolebias_marmoratus ENSKMAG00000011164
takifugu_rubripes ENSTRUG00000018007
tetraodon_nigroviridis ENSTNIG00000009787
hippocampus_comes ENSHCOG00000007884
periophthalmus_magnuspinnatus ENSPMGG00000007038
gadus_morhua ENSGMOG00000008764
esox_lucius ENSELUG00000013563
scleropages_formosus ENSSFOG00015007855
paramormyrops_kingsleyae ENSPKIG00000014126
tetraodon_nigroviridis ENSTNIG00000011872
takifugu_rubripes ENSTRUG00000002916
mola_mola ENSMMOG00000005425
hippocampus_comes ENSHCOG00000000849
fundulus_heteroclitus ENSFHEG00000011061
cyprinodon_variegatus ENSCVAG00000016632
poecilia_mexicana ENSPMEG00000024454
poecilia_mexicana ENSPMEG00000016489
poecilia_latipinna ENSPLAG00000008209
poecilia_reticulata ENSPREG00000007511
poecilia_formosa ENSPFOG00000011774
xiphophorus_maculatus ENSXMAG00000016710
gambusia_affinis ENSGAFG00000010439
kryptolebias_marmoratus ENSKMAG00000000491
astatotilapia_calliptera ENSACLG00000021132
maylandia_zebra ENSMZEG00005009620
pundamilia_nyererei ENSPNYG00000019967
haplochromis_burtoni ENSHBUG00000002955
oreochromis_niloticus ENSONIG00000018065
amphilophus_citrinellus ENSACIG00000021126
mastacembelus_armatus ENSMAMG00000008527
monopterus_albus ENSMALG00000018017
anabas_testudineus ENSATEG00000010593
seriola_lalandi_dorsalis ENSSLDG00000021024
seriola_dumerili ENSSDUG00000005116
amphiprion_ocellaris ENSAOCG00000015548
amphiprion_percula ENSAPEG00000013208
acanthochromis_polyacanthus ENSAPOG00000008669
stegastes_partitus ENSSPAG00000013417
scophthalmus_maximus ENSSMAG00000011391
neolamprologus_brichardi ENSNBRG00000023923
gadus_morhua ENSGMOG00000000036
oryzias_latipes_asm223467v1 ENSORLG00000013838
oryzias_latipes_asm223469v1 ENSORLG00015016472
oryzias_latipes_asm223471v1 ENSORLG00020018732
oryzias_melastigma ENSOMEG00000021165
esox_lucius ENSELUG00000010972
pygocentrus_nattereri ENSPNAG00000011870
astyanax_mexicanus ENSAMXG00000043428
ictalurus_punctatus ENSIPUG00000004199
danio_rerio ENSDARG00000099184
scleropages_formosus ENSSFOG00015004815
paramormyrops_kingsleyae ENSPKIG00000014459
lepisosteus_oculatus ENSLOCG00000013055
petromyzon_marinus ENSPMAG00000004782
