castor_canadensis ENSCCNG00000013370
rhinopithecus_roxellana ENSRROG00000031164
theropithecus_gelada ENSTGEG00000024341
papio_anubis ENSPANG00000005379
mandrillus_leucophaeus ENSMLEG00000039421
cercocebus_atys ENSCATG00000004107
macaca_fascicularis ENSMFAG00000036104
macaca_mulatta ENSMMUG00000000623
macaca_nemestrina ENSMNEG00000027261
chlorocebus_sabaeus ENSCSAG00000009034
saimiri_boliviensis_boliviensis ENSSBOG00000035056
cebus_capucinus_imitator ENSCCAG00000034046
callithrix_jacchus ENSCJAG00000014239
aotus_nancymaae ENSANAG00000021430
carlito_syrichta ENSTSYG00000008652
microcebus_murinus ENSMICG00000049208
propithecus_coquereli ENSPCOG00000003301
prolemur_simus ENSPSMG00000019303
otolemur_garnettii ENSOGAG00000003842
tupaia_belangeri ENSTBEG00000004997
oryctolagus_cuniculus ENSOCUG00000011014
ochotona_princeps ENSOPRG00000014074
loxodonta_africana ENSLAFG00000007727
procavia_capensis ENSPCAG00000000928
echinops_telfairi ENSETEG00000004913
dasypus_novemcinctus ENSDNOG00000035205
choloepus_hoffmanni ENSCHOG00000013468
chinchilla_lanigera ENSCLAG00000012801
octodon_degus ENSODEG00000000751
cavia_porcellus ENSCPOG00000004329
cavia_aperea ENSCAPG00000012826
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019175
notamacropus_eugenii ENSMEUG00000015040
phascolarctos_cinereus ENSPCIG00000025321
sarcophilus_harrisii ENSSHAG00000006714
monodelphis_domestica ENSMODG00000015073
ornithorhynchus_anatinus ENSOANG00000013797
lepidothrix_coronata ENSLCOG00000000793
manacus_vitellinus ENSMVIG00005003613
taeniopygia_guttata ENSTGUG00000009345
lonchura_striata_domestica ENSLSDG00000010069
zonotrichia_albicollis ENSZALG00000006593
junco_hyemalis ENSJHYG00000000997
parus_major ENSPMJG00000019564
cyanistes_caeruleus ENSCCEG00000014456
serinus_canaria ENSSCAG00000014959
ficedula_albicollis ENSFALG00000007377
calidris_pygmaea ENSCPGG00000018351
calidris_pugnax ENSCPUG00000017144
gallus_gallus ENSGALG00000040866
coturnix_japonica ENSCJPG00005013583
meleagris_gallopavo ENSMGAG00000007491
numida_meleagris ENSNMEG00000005731
anser_brachyrhynchus ENSABRG00000008476
anas_platyrhynchos_platyrhynchos ENSAPLG00000013236
melopsittacus_undulatus ENSMUNG00000008428
apteryx_haastii ENSAHAG00000006621
apteryx_owenii ENSAOWG00000018459
apteryx_rowi ENSARWG00000007307
dromaius_novaehollandiae ENSDNVG00000006329
nothoprocta_perdicaria ENSNPEG00000008142
crocodylus_porosus ENSCPRG00005012602
gopherus_agassizii ENSGAGG00000025337
chelonoidis_abingdonii ENSCABG00000005183
chrysemys_picta_bellii ENSCPBG00000012789
pelodiscus_sinensis ENSPSIG00000015242
gopherus_agassizii ENSGAGG00000001675
pogona_vitticeps ENSPVIG00000010011
anolis_carolinensis ENSACAG00000000462
salvator_merianae ENSSMRG00000016376
sphenodon_punctatus ENSSPUG00000010809
xenopus_tropicalis ENSXETG00000012845
latimeria_chalumnae ENSLACG00000014642
scleropages_formosus ENSSFOG00015006816
paramormyrops_kingsleyae ENSPKIG00000006833
takifugu_rubripes ENSTRUG00000017655
tetraodon_nigroviridis ENSTNIG00000015540
mola_mola ENSMMOG00000019576
labrus_bergylta ENSLBEG00000003942
gasterosteus_aculeatus ENSGACG00000010066
hippocampus_comes ENSHCOG00000019274
seriola_dumerili ENSSDUG00000002767
seriola_lalandi_dorsalis ENSSLDG00000017365
scophthalmus_maximus ENSSMAG00000003284
fundulus_heteroclitus ENSFHEG00000007209
cyprinodon_variegatus ENSCVAG00000020470
poecilia_formosa ENSPFOG00000014376
poecilia_latipinna ENSPLAG00000012556
poecilia_mexicana ENSPMEG00000010685
poecilia_reticulata ENSPREG00000015431
xiphophorus_maculatus ENSXMAG00000018362
xiphophorus_couchianus ENSXCOG00000002798
gambusia_affinis ENSGAFG00000013603
kryptolebias_marmoratus ENSKMAG00000022098
oryzias_latipes_asm223469v1 ENSORLG00015019012
oryzias_latipes_asm223467v1 ENSORLG00000005641
oryzias_latipes_asm223471v1 ENSORLG00020021674
oryzias_melastigma ENSOMEG00000013713
amphiprion_percula ENSAPEG00000006169
amphiprion_ocellaris ENSAOCG00000006595
acanthochromis_polyacanthus ENSAPOG00000021463
acanthochromis_polyacanthus ENSAPOG00000014544
stegastes_partitus ENSSPAG00000021635
astatotilapia_calliptera ENSACLG00000020074
maylandia_zebra ENSMZEG00005003110
pundamilia_nyererei ENSPNYG00000005890
haplochromis_burtoni ENSHBUG00000022967
oreochromis_niloticus ENSONIG00000001714
neolamprologus_brichardi ENSNBRG00000016641
amphilophus_citrinellus ENSACIG00000012482
monopterus_albus ENSMALG00000017825
mastacembelus_armatus ENSMAMG00000006370
anabas_testudineus ENSATEG00000009514
cynoglossus_semilaevis ENSCSEG00000013736
periophthalmus_magnuspinnatus ENSPMGG00000012834
gadus_morhua ENSGMOG00000009134
esox_lucius ENSELUG00000014629
pygocentrus_nattereri ENSPNAG00000029093
astyanax_mexicanus ENSAMXG00000017679
ictalurus_punctatus ENSIPUG00000016970
danio_rerio ENSDARG00000103026
lepisosteus_oculatus ENSLOCG00000005129
tetraodon_nigroviridis ENSTNIG00000019619
