eptatretus_burgeri ENSEBUG00000007165
theropithecus_gelada ENSTGEG00000007580
papio_anubis ENSPANG00000023144
pan_paniscus ENSPPAG00000042732
pan_troglodytes ENSPTRG00000002322
homo_sapiens ENSG00000148481
gorilla_gorilla ENSGGOG00000010902
pongo_abelii ENSPPYG00000002117
nomascus_leucogenys ENSNLEG00000012397
callithrix_jacchus ENSCJAG00000009028
cebus_capucinus_imitator ENSCCAG00000037173
saimiri_boliviensis_boliviensis ENSSBOG00000034602
aotus_nancymaae ENSANAG00000030099
carlito_syrichta ENSTSYG00000003143
tupaia_belangeri ENSTBEG00000007711
dipodomys_ordii ENSDORG00000005912
castor_canadensis ENSCCNG00000010783
castor_canadensis ENSCCNG00000010733
microtus_ochrogaster ENSMOCG00000007860
peromyscus_maniculatus_bairdii ENSPEMG00000012561
cricetulus_griseus_crigri_1.0 ENSCGRG00000001475
cricetulus_griseus_crigri-picr ENSCGRG00015021851
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008270
mesocricetus_auratus ENSMAUG00000021174
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026767
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024098
mus_spicilegus ENSMSIG00000023843
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023181
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024639
rattus_norvegicus ENSRNOG00000016955
meriones_unguiculatus ENSMUGG00000007490
nannospalax_galili ENSNGAG00000023387
jaculus_jaculus ENSJJAG00000000194
spermophilus_dauricus ENSSDAG00000008883
urocitellus_parryii ENSUPAG00010012408
marmota_marmota_marmota ENSMMMG00000015272
ictidomys_tridecemlineatus ENSSTOG00000006969
octodon_degus ENSODEG00000010619
octodon_degus ENSODEG00000010031
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009672
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009019
fukomys_damarensis ENSFDAG00000012956
cavia_porcellus ENSCPOG00000013102
cavia_aperea ENSCAPG00000011479
chinchilla_lanigera ENSCLAG00000012882
ochotona_princeps ENSOPRG00000011545
oryctolagus_cuniculus ENSOCUG00000016579
propithecus_coquereli ENSPCOG00000018719
dipodomys_ordii ENSDORG00000028964
rhinopithecus_roxellana ENSRROG00000014525
dasypus_novemcinctus ENSDNOG00000016755
choloepus_hoffmanni ENSCHOG00000005297
procavia_capensis ENSPCAG00000014432
echinops_telfairi ENSETEG00000009839
loxodonta_africana ENSLAFG00000000576
ornithorhynchus_anatinus ENSOANG00000004433
lepidothrix_coronata ENSLCOG00000002189
manacus_vitellinus ENSMVIG00005004745
junco_hyemalis ENSJHYG00000011200
zonotrichia_albicollis ENSZALG00000015521
serinus_canaria ENSSCAG00000011330
taeniopygia_guttata ENSTGUG00000001331
lonchura_striata_domestica ENSLSDG00000004728
ficedula_albicollis ENSFALG00000007485
parus_major ENSPMJG00000007094
cyanistes_caeruleus ENSCCEG00000016585
calidris_pugnax ENSCPUG00000013145
calidris_pygmaea ENSCPGG00000011844
calidris_pygmaea ENSCPGG00000019386
melopsittacus_undulatus ENSMUNG00000004596
coturnix_japonica ENSCJPG00005005792
gallus_gallus ENSGALG00000008739
meleagris_gallopavo ENSMGAG00000007875
numida_meleagris ENSNMEG00000013274
anser_brachyrhynchus ENSABRG00000016496
anas_platyrhynchos_platyrhynchos ENSAPLG00000012165
nothoprocta_perdicaria ENSNPEG00000000799
nothoprocta_perdicaria ENSNPEG00000000796
dromaius_novaehollandiae ENSDNVG00000002117
apteryx_rowi ENSARWG00000007794
apteryx_haastii ENSAHAG00000011024
apteryx_owenii ENSAOWG00000003471
crocodylus_porosus ENSCPRG00005011496
chelonoidis_abingdonii ENSCABG00000013239
chelonoidis_abingdonii ENSCABG00000013236
gopherus_agassizii ENSGAGG00000018419
chrysemys_picta_bellii ENSCPBG00000021214
pelodiscus_sinensis ENSPSIG00000012514
anolis_carolinensis ENSACAG00000016625
pogona_vitticeps ENSPVIG00000014712
notechis_scutatus ENSNSUG00000009756
salvator_merianae ENSSMRG00000013891
sphenodon_punctatus ENSSPUG00000005871
xenopus_tropicalis ENSXETG00000020297
latimeria_chalumnae ENSLACG00000009173
petromyzon_marinus ENSPMAG00000004558
ornithorhynchus_anatinus ENSOANG00000030338
ciona_savignyi ENSCSAVG00000005176
ciona_intestinalis ENSCING00000002196
drosophila_melanogaster FBgn0030973
