scophthalmus_maximus ENSSMAG00000015228
microcebus_murinus ENSMICG00000044558
propithecus_coquereli ENSPCOG00000014015
prolemur_simus ENSPSMG00000005208
carlito_syrichta ENSTSYG00000006879
tupaia_belangeri ENSTBEG00000012813
ochotona_princeps ENSOPRG00000011692
mustela_putorius_furo ENSMPUG00000018056
neovison_vison ENSNVIG00000021551
ursus_americanus ENSUAMG00000026462
ursus_maritimus ENSUMAG00000003670
ailuropoda_melanoleuca ENSAMEG00000006050
canis_lupus_dingo ENSCAFG00020010383
canis_lupus_familiaris ENSCAFG00000000329
vulpes_vulpes ENSVVUG00000004790
panthera_pardus ENSPPRG00000022998
panthera_tigris_altaica ENSPTIG00000007555
felis_catus ENSFCAG00000032198
pteropus_vampyrus ENSPVAG00000003411
ictidomys_tridecemlineatus ENSSTOG00000025670
spermophilus_dauricus ENSSDAG00000006144
urocitellus_parryii ENSUPAG00010019389
marmota_marmota_marmota ENSMMMG00000001895
sorex_araneus ENSSARG00000012641
bos_mutus ENSBMUG00000020573
bos_taurus ENSBTAG00000015181
bison_bison_bison ENSBBBG00000021718
capra_hircus ENSCHIG00000023043
ovis_aries ENSOARG00000001960
tursiops_truncatus ENSTTRG00000008718
equus_caballus ENSECAG00000017721
equus_asinus_asinus ENSEASG00005008997
colobus_angolensis_palliatus ENSCANG00000035190
castor_canadensis ENSCCNG00000021335
loxodonta_africana ENSLAFG00000009613
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018580
cricetulus_griseus_crigri_1.0 ENSCGRG00000000614
mesocricetus_auratus ENSMAUG00000020519
peromyscus_maniculatus_bairdii ENSPEMG00000013468
microtus_ochrogaster ENSMOCG00000014899
mus_spicilegus ENSMSIG00000011293
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000055493
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015925
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015117
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023736
rattus_norvegicus ENSRNOG00000040242
meriones_unguiculatus ENSMUGG00000001134
nannospalax_galili ENSNGAG00000013054
jaculus_jaculus ENSJJAG00000015464
dipodomys_ordii ENSDORG00000000626
otolemur_garnettii ENSOGAG00000029012
myotis_lucifugus ENSMLUG00000008697
erinaceus_europaeus ENSEEUG00000015411
echinops_telfairi ENSETEG00000016745
cavia_aperea ENSCAPG00000008071
cavia_porcellus ENSCPOG00000037267
octodon_degus ENSODEG00000008356
chinchilla_lanigera ENSCLAG00000009000
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016011
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018004
fukomys_damarensis ENSFDAG00000015030
vicugna_pacos ENSVPAG00000008147
procavia_capensis ENSPCAG00000003965
choloepus_hoffmanni ENSCHOG00000005047
dasypus_novemcinctus ENSDNOG00000038265
ornithorhynchus_anatinus ENSOANG00000002508
xenopus_tropicalis ENSXETG00000017691
eptatretus_burgeri ENSEBUG00000015502
