sorex_araneus ENSSARG00000010665
chrysemys_picta_bellii ENSCPBG00000024760
pelodiscus_sinensis ENSPSIG00000012091
apteryx_owenii ENSAOWG00000006385
apteryx_haastii ENSAHAG00000007547
apteryx_rowi ENSARWG00000004884
dromaius_novaehollandiae ENSDNVG00000007605
nothoprocta_perdicaria ENSNPEG00000011367
gallus_gallus ENSGALG00000011991
meleagris_gallopavo ENSMGAG00000010771
coturnix_japonica ENSCJPG00005003734
numida_meleagris ENSNMEG00000000827
anser_brachyrhynchus ENSABRG00000015553
anas_platyrhynchos_platyrhynchos ENSAPLG00000012707
calidris_pugnax ENSCPUG00000012558
calidris_pygmaea ENSCPGG00000017050
lepidothrix_coronata ENSLCOG00000004056
manacus_vitellinus ENSMVIG00005006300
taeniopygia_guttata ENSTGUG00000001887
lonchura_striata_domestica ENSLSDG00000015146
serinus_canaria ENSSCAG00000002118
cyanistes_caeruleus ENSCCEG00000023728
parus_major ENSPMJG00000007338
ficedula_albicollis ENSFALG00000000896
zonotrichia_albicollis ENSZALG00000016116
junco_hyemalis ENSJHYG00000007401
melopsittacus_undulatus ENSMUNG00000008903
crocodylus_porosus ENSCPRG00005004848
xenopus_tropicalis ENSXETG00000004043
latimeria_chalumnae ENSLACG00000010134
scleropages_formosus ENSSFOG00015001358
paramormyrops_kingsleyae ENSPKIG00000002037
oryzias_latipes_asm223469v1 ENSORLG00015020144
oryzias_latipes_asm223471v1 ENSORLG00020020033
oryzias_latipes_asm223467v1 ENSORLG00000019473
oryzias_melastigma ENSOMEG00000009667
poecilia_latipinna ENSPLAG00000013681
poecilia_latipinna ENSPLAG00000013668
poecilia_formosa ENSPFOG00000003095
poecilia_mexicana ENSPMEG00000018962
xiphophorus_maculatus ENSXMAG00000026780
poecilia_reticulata ENSPREG00000004924
xiphophorus_couchianus ENSXCOG00000005533
gambusia_affinis ENSGAFG00000005368
fundulus_heteroclitus ENSFHEG00000021706
cyprinodon_variegatus ENSCVAG00000022153
pundamilia_nyererei ENSPNYG00000008586
maylandia_zebra ENSMZEG00005022562
haplochromis_burtoni ENSHBUG00000009114
astatotilapia_calliptera ENSACLG00000019908
neolamprologus_brichardi ENSNBRG00000013702
oreochromis_niloticus ENSONIG00000017610
amphilophus_citrinellus ENSACIG00000021616
scophthalmus_maximus ENSSMAG00000008271
cynoglossus_semilaevis ENSCSEG00000004403
mastacembelus_armatus ENSMAMG00000018013
monopterus_albus ENSMALG00000002587
seriola_lalandi_dorsalis ENSSLDG00000005523
seriola_dumerili ENSSDUG00000002815
anabas_testudineus ENSATEG00000016838
labrus_bergylta ENSLBEG00000022423
amphiprion_ocellaris ENSAOCG00000010036
amphiprion_percula ENSAPEG00000016618
acanthochromis_polyacanthus ENSAPOG00000009011
stegastes_partitus ENSSPAG00000021103
takifugu_rubripes ENSTRUG00000014201
tetraodon_nigroviridis ENSTNIG00000012362
mola_mola ENSMMOG00000006879
gasterosteus_aculeatus ENSGACG00000017804
poecilia_reticulata ENSPREG00000004936
poecilia_mexicana ENSPMEG00000018976
fundulus_heteroclitus ENSFHEG00000021726
kryptolebias_marmoratus ENSKMAG00000000267
periophthalmus_magnuspinnatus ENSPMGG00000012493
hippocampus_comes ENSHCOG00000019637
gadus_morhua ENSGMOG00000012477
esox_lucius ENSELUG00000004501
astyanax_mexicanus ENSAMXG00000039343
pygocentrus_nattereri ENSPNAG00000000990
ictalurus_punctatus ENSIPUG00000017813
danio_rerio ENSDARG00000037266
tetraodon_nigroviridis ENSTNIG00000011321
takifugu_rubripes ENSTRUG00000008669
mola_mola ENSMMOG00000011982
xiphophorus_maculatus ENSXMAG00000023576
xiphophorus_couchianus ENSXCOG00000004774
gambusia_affinis ENSGAFG00000015666
poecilia_formosa ENSPFOG00000002591
poecilia_mexicana ENSPMEG00000016079
poecilia_latipinna ENSPLAG00000021330
poecilia_reticulata ENSPREG00000018830
cyprinodon_variegatus ENSCVAG00000022895
fundulus_heteroclitus ENSFHEG00000022088
kryptolebias_marmoratus ENSKMAG00000005757
labrus_bergylta ENSLBEG00000019146
gasterosteus_aculeatus ENSGACG00000019535
scophthalmus_maximus ENSSMAG00000010051
cynoglossus_semilaevis ENSCSEG00000006757
oryzias_latipes_asm223467v1 ENSORLG00000025044
oryzias_latipes_asm223471v1 ENSORLG00020015144
oryzias_latipes_asm223469v1 ENSORLG00015012613
oryzias_melastigma ENSOMEG00000005628
acanthochromis_polyacanthus ENSAPOG00000007129
acanthochromis_polyacanthus ENSAPOG00000004739
acanthochromis_polyacanthus ENSAPOG00000006770
amphiprion_ocellaris ENSAOCG00000014887
amphiprion_percula ENSAPEG00000022815
stegastes_partitus ENSSPAG00000023375
maylandia_zebra ENSMZEG00005001520
pundamilia_nyererei ENSPNYG00000006977
astatotilapia_calliptera ENSACLG00000001413
haplochromis_burtoni ENSHBUG00000005777
neolamprologus_brichardi ENSNBRG00000023482
oreochromis_niloticus ENSONIG00000007614
amphilophus_citrinellus ENSACIG00000010197
mola_mola ENSMMOG00000011984
seriola_dumerili ENSSDUG00000007627
seriola_lalandi_dorsalis ENSSLDG00000007340
monopterus_albus ENSMALG00000004077
mastacembelus_armatus ENSMAMG00000005400
anabas_testudineus ENSATEG00000017228
periophthalmus_magnuspinnatus ENSPMGG00000002795
hippocampus_comes ENSHCOG00000014656
hippocampus_comes ENSHCOG00000014650
gadus_morhua ENSGMOG00000007679
esox_lucius ENSELUG00000017272
pygocentrus_nattereri ENSPNAG00000001423
astyanax_mexicanus ENSAMXG00000031405
ictalurus_punctatus ENSIPUG00000020473
danio_rerio ENSDARG00000012311
danio_rerio ENSDARG00000099032
scleropages_formosus ENSSFOG00015018331
paramormyrops_kingsleyae ENSPKIG00000004580
lepisosteus_oculatus ENSLOCG00000012549
gopherus_agassizii ENSGAGG00000024310
chelonoidis_abingdonii ENSCABG00000013068
chrysemys_picta_bellii ENSCPBG00000010091
pelodiscus_sinensis ENSPSIG00000011828
crocodylus_porosus ENSCPRG00005012609
pogona_vitticeps ENSPVIG00000016778
anolis_carolinensis ENSACAG00000014811
salvator_merianae ENSSMRG00000017033
sphenodon_punctatus ENSSPUG00000003918
apteryx_haastii ENSAHAG00000002276
apteryx_owenii ENSAOWG00000016303
apteryx_rowi ENSARWG00000001527
dromaius_novaehollandiae ENSDNVG00000002710
nothoprocta_perdicaria ENSNPEG00000003371
anas_platyrhynchos_platyrhynchos ENSAPLG00000016381
anser_brachyrhynchus ENSABRG00000017392
coturnix_japonica ENSCJPG00005006811
meleagris_gallopavo ENSMGAG00000006492
gallus_gallus ENSGALG00000053130
numida_meleagris ENSNMEG00000018297
manacus_vitellinus ENSMVIG00005000980
lepidothrix_coronata ENSLCOG00000007076
zonotrichia_albicollis ENSZALG00000010356
junco_hyemalis ENSJHYG00000000631
serinus_canaria ENSSCAG00000011870
lonchura_striata_domestica ENSLSDG00000009908
taeniopygia_guttata ENSTGUG00000000861
ficedula_albicollis ENSFALG00000008044
cyanistes_caeruleus ENSCCEG00000010082
parus_major ENSPMJG00000008108
melopsittacus_undulatus ENSMUNG00000002297
calidris_pugnax ENSCPUG00000002370
calidris_pygmaea ENSCPGG00000016423
prolemur_simus ENSPSMG00000023487
microcebus_murinus ENSMICG00000045206
propithecus_coquereli ENSPCOG00000024354
otolemur_garnettii ENSOGAG00000011085
pan_troglodytes ENSPTRG00000017421
pan_paniscus ENSPPAG00000031802
homo_sapiens ENSG00000164591
gorilla_gorilla ENSGGOG00000037558
pongo_abelii ENSPPYG00000015953
nomascus_leucogenys ENSNLEG00000010386
macaca_fascicularis ENSMFAG00000035709
macaca_mulatta ENSMMUG00000020679
macaca_nemestrina ENSMNEG00000041808
theropithecus_gelada ENSTGEG00000004568
papio_anubis ENSPANG00000007889
cercocebus_atys ENSCATG00000033065
chlorocebus_sabaeus ENSCSAG00000011410
piliocolobus_tephrosceles ENSPTEG00000018864
colobus_angolensis_palliatus ENSCANG00000038917
rhinopithecus_roxellana ENSRROG00000035801
rhinopithecus_bieti ENSRBIG00000010689
cebus_capucinus_imitator ENSCCAG00000020650
saimiri_boliviensis_boliviensis ENSSBOG00000032839
callithrix_jacchus ENSCJAG00000020967
aotus_nancymaae ENSANAG00000037631
castor_canadensis ENSCCNG00000004585
dipodomys_ordii ENSDORG00000005327
urocitellus_parryii ENSUPAG00010012736
ictidomys_tridecemlineatus ENSSTOG00000013433
marmota_marmota_marmota ENSMMMG00000019613
spermophilus_dauricus ENSSDAG00000002480
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007506
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014079
fukomys_damarensis ENSFDAG00000020053
chinchilla_lanigera ENSCLAG00000011296
octodon_degus ENSODEG00000006247
cavia_porcellus ENSCPOG00000032133
cavia_aperea ENSCAPG00000002851
oryctolagus_cuniculus ENSOCUG00000013346
ochotona_princeps ENSOPRG00000008460
pteropus_vampyrus ENSPVAG00000014230
myotis_lucifugus ENSMLUG00000009009
mustela_putorius_furo ENSMPUG00000013764
neovison_vison ENSNVIG00000021088
canis_lupus_familiaris ENSCAFG00000018088
canis_lupus_dingo ENSCAFG00020023668
vulpes_vulpes ENSVVUG00000007206
ursus_maritimus ENSUMAG00000003663
ursus_americanus ENSUAMG00000025131
ailuropoda_melanoleuca ENSAMEG00000004581
panthera_tigris_altaica ENSPTIG00000019243
panthera_pardus ENSPPRG00000012072
felis_catus ENSFCAG00000013867
ovis_aries ENSOARG00000007579
capra_hircus ENSCHIG00000027179
bos_taurus ENSBTAG00000025136
bos_mutus ENSBMUG00000019156
bison_bison_bison ENSBBBG00000000464
tursiops_truncatus ENSTTRG00000012768
sus_scrofa ENSSSCG00000035729
vicugna_pacos ENSVPAG00000002065
equus_asinus_asinus ENSEASG00005002724
equus_caballus ENSECAG00000015102
loxodonta_africana ENSLAFG00000001650
procavia_capensis ENSPCAG00000007157
echinops_telfairi ENSETEG00000010272
choloepus_hoffmanni ENSCHOG00000012556
cricetulus_griseus_crigri-picr ENSCGRG00015021699
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012865
cricetulus_griseus_crigri_1.0 ENSCGRG00000011251
mesocricetus_auratus ENSMAUG00000012595
peromyscus_maniculatus_bairdii ENSPEMG00000005852
microtus_ochrogaster ENSMOCG00000022001
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023220
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049173
mus_spicilegus ENSMSIG00000018566
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022308
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019038
rattus_norvegicus ENSRNOG00000057139
meriones_unguiculatus ENSMUGG00000000184
nannospalax_galili ENSNGAG00000016944
jaculus_jaculus ENSJJAG00000023711
mandrillus_leucophaeus ENSMLEG00000005968
dasypus_novemcinctus ENSDNOG00000035814
phascolarctos_cinereus ENSPCIG00000015092
sarcophilus_harrisii ENSSHAG00000017762
monodelphis_domestica ENSMODG00000009554
xenopus_tropicalis ENSXETG00000015817
latimeria_chalumnae ENSLACG00000016775
mola_mola ENSMMOG00000003201
takifugu_rubripes ENSTRUG00000004548
xiphophorus_couchianus ENSXCOG00000003328
gasterosteus_aculeatus ENSGACG00000018029
periophthalmus_magnuspinnatus ENSPMGG00000017646
mastacembelus_armatus ENSMAMG00000007414
hippocampus_comes ENSHCOG00000016301
seriola_dumerili ENSSDUG00000003891
seriola_lalandi_dorsalis ENSSLDG00000003868
scophthalmus_maximus ENSSMAG00000002947
anabas_testudineus ENSATEG00000008214
amphiprion_percula ENSAPEG00000016749
fundulus_heteroclitus ENSFHEG00000013967
cyprinodon_variegatus ENSCVAG00000010625
xiphophorus_maculatus ENSXMAG00000028115
poecilia_formosa ENSPFOG00000005746
gambusia_affinis ENSGAFG00000008609
kryptolebias_marmoratus ENSKMAG00000004405
oryzias_latipes_asm223469v1 ENSORLG00015022515
oryzias_latipes_asm223471v1 ENSORLG00020012933
oryzias_melastigma ENSOMEG00000004926
pundamilia_nyererei ENSPNYG00000000377
maylandia_zebra ENSMZEG00005012985
oreochromis_niloticus ENSONIG00000013048
neolamprologus_brichardi ENSNBRG00000010497
monopterus_albus ENSMALG00000013994
cynoglossus_semilaevis ENSCSEG00000010809
labrus_bergylta ENSLBEG00000027777
gadus_morhua ENSGMOG00000010201
esox_lucius ENSELUG00000016231
pygocentrus_nattereri ENSPNAG00000010016
astyanax_mexicanus ENSAMXG00000033466
ictalurus_punctatus ENSIPUG00000010567
danio_rerio ENSDARG00000067701
amphiprion_percula ENSAPEG00000016752
amphiprion_ocellaris ENSAOCG00000007126
acanthochromis_polyacanthus ENSAPOG00000010272
stegastes_partitus ENSSPAG00000000366
oryzias_latipes_asm223467v1 ENSORLG00000004988
haplochromis_burtoni ENSHBUG00000002925
astatotilapia_calliptera ENSACLG00000008861
amphilophus_citrinellus ENSACIG00000016399
tetraodon_nigroviridis ENSTNIG00000001628
pygocentrus_nattereri ENSPNAG00000015211
scleropages_formosus ENSSFOG00015014980
paramormyrops_kingsleyae ENSPKIG00000010295
pygocentrus_nattereri ENSPNAG00000013249
astyanax_mexicanus ENSAMXG00000030991
ictalurus_punctatus ENSIPUG00000019780
danio_rerio ENSDARG00000104924
esox_lucius ENSELUG00000003915
paramormyrops_kingsleyae ENSPKIG00000019303
scleropages_formosus ENSSFOG00015022302
lepisosteus_oculatus ENSLOCG00000010984
bos_taurus ENSBTAG00000033008
bos_mutus ENSBMUG00000026863
bison_bison_bison ENSBBBG00000020186
capra_hircus ENSCHIG00000000455
ovis_aries ENSOARG00000007876
myotis_lucifugus ENSMLUG00000012733
pteropus_vampyrus ENSPVAG00000010327
sorex_araneus ENSSARG00000002122
vicugna_pacos ENSVPAG00000008022
sus_scrofa ENSSSCG00000010304
tursiops_truncatus ENSTTRG00000012051
equus_asinus_asinus ENSEASG00005018239
equus_caballus ENSECAG00000016739
castor_canadensis ENSCCNG00000015442
dipodomys_ordii ENSDORG00000010297
urocitellus_parryii ENSUPAG00010010636
marmota_marmota_marmota ENSMMMG00000023483
spermophilus_dauricus ENSSDAG00000012063
ictidomys_tridecemlineatus ENSSTOG00000002372
mus_spicilegus ENSMSIG00000008205
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000068697
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019871
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018993
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030007
rattus_norvegicus ENSRNOG00000040122
meriones_unguiculatus ENSMUGG00000019854
microtus_ochrogaster ENSMOCG00000011688
peromyscus_maniculatus_bairdii ENSPEMG00000021111
cricetulus_griseus_crigri_1.0 ENSCGRG00000003380
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019936
cricetulus_griseus_crigri-picr ENSCGRG00015016862
nannospalax_galili ENSNGAG00000022858
jaculus_jaculus ENSJJAG00000000328
cavia_porcellus ENSCPOG00000003392
octodon_degus ENSODEG00000015038
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008501
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014747
fukomys_damarensis ENSFDAG00000020571
chinchilla_lanigera ENSCLAG00000009444
oryctolagus_cuniculus ENSOCUG00000012560
ochotona_princeps ENSOPRG00000001199
macaca_nemestrina ENSMNEG00000035511
macaca_fascicularis ENSMFAG00000046315
macaca_mulatta ENSMMUG00000013696
papio_anubis ENSPANG00000022440
theropithecus_gelada ENSTGEG00000028294
mandrillus_leucophaeus ENSMLEG00000035325
cercocebus_atys ENSCATG00000030631
chlorocebus_sabaeus ENSCSAG00000008889
colobus_angolensis_palliatus ENSCANG00000036806
nomascus_leucogenys ENSNLEG00000016715
pan_troglodytes ENSPTRG00000002633
pan_paniscus ENSPPAG00000026601
gorilla_gorilla ENSGGOG00000024324
homo_sapiens ENSG00000177791
pongo_abelii ENSPPYG00000002334
rhinopithecus_roxellana ENSRROG00000039493
rhinopithecus_bieti ENSRBIG00000041471
piliocolobus_tephrosceles ENSPTEG00000035285
cebus_capucinus_imitator ENSCCAG00000021637
saimiri_boliviensis_boliviensis ENSSBOG00000027428
aotus_nancymaae ENSANAG00000025621
carlito_syrichta ENSTSYG00000002106
propithecus_coquereli ENSPCOG00000018373
microcebus_murinus ENSMICG00000042994
prolemur_simus ENSPSMG00000014483
tupaia_belangeri ENSTBEG00000005189
ursus_maritimus ENSUMAG00000009764
ursus_americanus ENSUAMG00000015131
ailuropoda_melanoleuca ENSAMEG00000016837
neovison_vison ENSNVIG00000009286
mustela_putorius_furo ENSMPUG00000003510
canis_lupus_dingo ENSCAFG00020008132
vulpes_vulpes ENSVVUG00000029492
canis_lupus_familiaris ENSCAFG00000014842
canis_lupus_dingo ENSCAFG00020022469
vulpes_vulpes ENSVVUG00000023174
panthera_tigris_altaica ENSPTIG00000013153
panthera_pardus ENSPPRG00000012624
felis_catus ENSFCAG00000013619
erinaceus_europaeus ENSEEUG00000005481
otolemur_garnettii ENSOGAG00000017201
loxodonta_africana ENSLAFG00000003632
procavia_capensis ENSPCAG00000002709
echinops_telfairi ENSETEG00000018888
choloepus_hoffmanni ENSCHOG00000011710
dasypus_novemcinctus ENSDNOG00000041371
notamacropus_eugenii ENSMEUG00000007765
phascolarctos_cinereus ENSPCIG00000015099
sarcophilus_harrisii ENSSHAG00000006776
monodelphis_domestica ENSMODG00000000272
ornithorhynchus_anatinus ENSOANG00000014156
anolis_carolinensis ENSACAG00000009922
pogona_vitticeps ENSPVIG00000016654
notechis_scutatus ENSNSUG00000020239
salvator_merianae ENSSMRG00000001819
sphenodon_punctatus ENSSPUG00000017142
coturnix_japonica ENSCJPG00005016109
gallus_gallus ENSGALG00000005226
meleagris_gallopavo ENSMGAG00000006565
numida_meleagris ENSNMEG00000008427
anser_brachyrhynchus ENSABRG00000017779
anas_platyrhynchos_platyrhynchos ENSAPLG00000025844
parus_major ENSPMJG00000015499
cyanistes_caeruleus ENSCCEG00000010604
lonchura_striata_domestica ENSLSDG00000005878
taeniopygia_guttata ENSTGUG00000007029
serinus_canaria ENSSCAG00000002053
zonotrichia_albicollis ENSZALG00000013224
junco_hyemalis ENSJHYG00000017835
ficedula_albicollis ENSFALG00000007092
lepidothrix_coronata ENSLCOG00000003635
manacus_vitellinus ENSMVIG00005016350
calidris_pygmaea ENSCPGG00000015982
calidris_pugnax ENSCPUG00000013459
melopsittacus_undulatus ENSMUNG00000013522
apteryx_owenii ENSAOWG00000010905
apteryx_haastii ENSAHAG00000008279
apteryx_rowi ENSARWG00000003860
dromaius_novaehollandiae ENSDNVG00000002987
nothoprocta_perdicaria ENSNPEG00000000891
crocodylus_porosus ENSCPRG00005003230
gopherus_agassizii ENSGAGG00000011907
chelonoidis_abingdonii ENSCABG00000005686
chrysemys_picta_bellii ENSCPBG00000020700
pelodiscus_sinensis ENSPSIG00000015632
xenopus_tropicalis ENSXETG00000010013
latimeria_chalumnae ENSLACG00000006661
pygocentrus_nattereri ENSPNAG00000007935
astyanax_mexicanus ENSAMXG00000035339
ictalurus_punctatus ENSIPUG00000016850
danio_rerio ENSDARG00000056209
esox_lucius ENSELUG00000015478
mola_mola ENSMMOG00000013513
gasterosteus_aculeatus ENSGACG00000002871
labrus_bergylta ENSLBEG00000026556
seriola_dumerili ENSSDUG00000014800
seriola_lalandi_dorsalis ENSSLDG00000013149
scophthalmus_maximus ENSSMAG00000005085
amphiprion_percula ENSAPEG00000022906
amphiprion_ocellaris ENSAOCG00000023248
acanthochromis_polyacanthus ENSAPOG00000001638
stegastes_partitus ENSSPAG00000016657
mastacembelus_armatus ENSMAMG00000001752
monopterus_albus ENSMALG00000004531
cynoglossus_semilaevis ENSCSEG00000008676
fundulus_heteroclitus ENSFHEG00000010245
cyprinodon_variegatus ENSCVAG00000000546
poecilia_mexicana ENSPMEG00000008969
poecilia_latipinna ENSPLAG00000012229
poecilia_formosa ENSPFOG00000023553
poecilia_reticulata ENSPREG00000004676
gambusia_affinis ENSGAFG00000007992
xiphophorus_maculatus ENSXMAG00000015916
xiphophorus_couchianus ENSXCOG00000005829
kryptolebias_marmoratus ENSKMAG00000011153
oryzias_latipes_asm223467v1 ENSORLG00000010507
oryzias_latipes_asm223471v1 ENSORLG00020003913
oryzias_latipes_asm223469v1 ENSORLG00015003163
oryzias_melastigma ENSOMEG00000008556
astatotilapia_calliptera ENSACLG00000001011
maylandia_zebra ENSMZEG00005003193
haplochromis_burtoni ENSHBUG00000009775
pundamilia_nyererei ENSPNYG00000005014
neolamprologus_brichardi ENSNBRG00000010418
oreochromis_niloticus ENSONIG00000015861
amphilophus_citrinellus ENSACIG00000009035
anabas_testudineus ENSATEG00000002918
takifugu_rubripes ENSTRUG00000003553
tetraodon_nigroviridis ENSTNIG00000006394
hippocampus_comes ENSHCOG00000011948
periophthalmus_magnuspinnatus ENSPMGG00000021267
gadus_morhua ENSGMOG00000017446
esox_lucius ENSELUG00000002528
pygocentrus_nattereri ENSPNAG00000010132
ictalurus_punctatus ENSIPUG00000007219
astyanax_mexicanus ENSAMXG00000041324
danio_rerio ENSDARG00000071445
scleropages_formosus ENSSFOG00015020705
paramormyrops_kingsleyae ENSPKIG00000008662
xiphophorus_maculatus ENSXMAG00000017039
xiphophorus_couchianus ENSXCOG00000013391
gambusia_affinis ENSGAFG00000011188
poecilia_mexicana ENSPMEG00000019284
poecilia_formosa ENSPFOG00000009200
poecilia_latipinna ENSPLAG00000022018
poecilia_reticulata ENSPREG00000002801
cyprinodon_variegatus ENSCVAG00000010821
fundulus_heteroclitus ENSFHEG00000006785
kryptolebias_marmoratus ENSKMAG00000017172
takifugu_rubripes ENSTRUG00000002720
tetraodon_nigroviridis ENSTNIG00000007456
mola_mola ENSMMOG00000007469
mastacembelus_armatus ENSMAMG00000021986
monopterus_albus ENSMALG00000019906
cynoglossus_semilaevis ENSCSEG00000002601
amphiprion_percula ENSAPEG00000001946
amphiprion_ocellaris ENSAOCG00000007570
acanthochromis_polyacanthus ENSAPOG00000020629
stegastes_partitus ENSSPAG00000019284
astatotilapia_calliptera ENSACLG00000025237
pundamilia_nyererei ENSPNYG00000022198
haplochromis_burtoni ENSHBUG00000020419
maylandia_zebra ENSMZEG00005027357
neolamprologus_brichardi ENSNBRG00000012190
oreochromis_niloticus ENSONIG00000001028
maylandia_zebra ENSMZEG00005025756
amphilophus_citrinellus ENSACIG00000010857
gasterosteus_aculeatus ENSGACG00000010907
scophthalmus_maximus ENSSMAG00000018337
anabas_testudineus ENSATEG00000011677
oryzias_latipes_asm223467v1 ENSORLG00000004086
oryzias_latipes_asm223471v1 ENSORLG00020013781
oryzias_latipes_asm223469v1 ENSORLG00015019268
oryzias_melastigma ENSOMEG00000012766
periophthalmus_magnuspinnatus ENSPMGG00000003029
labrus_bergylta ENSLBEG00000020284
seriola_dumerili ENSSDUG00000019127
seriola_lalandi_dorsalis ENSSLDG00000023930
hippocampus_comes ENSHCOG00000003097
gadus_morhua ENSGMOG00000013304
paramormyrops_kingsleyae ENSPKIG00000011516
scleropages_formosus ENSSFOG00015003967
lepisosteus_oculatus ENSLOCG00000012530
eptatretus_burgeri ENSEBUG00000004592
