mastacembelus_armatus ENSMAMG00000021082
cebus_capucinus_imitator ENSCCAG00000023737
ictidomys_tridecemlineatus ENSSTOG00000032767
rhinopithecus_bieti ENSRBIG00000031110
peromyscus_maniculatus_bairdii ENSPEMG00000027970
rattus_norvegicus ENSRNOG00000014169
sus_scrofa ENSSSCG00000008767
pan_paniscus ENSPPAG00000030781
gorilla_gorilla ENSGGOG00000025589
nomascus_leucogenys ENSNLEG00000032580
piliocolobus_tephrosceles ENSPTEG00000000969
dipodomys_ordii ENSDORG00000026733
aotus_nancymaae ENSANAG00000026792
ursus_maritimus ENSUMAG00000005319
loxodonta_africana ENSLAFG00000026586
dasypus_novemcinctus ENSDNOG00000039205
phascolarctos_cinereus ENSPCIG00000034361
pogona_vitticeps ENSPVIG00000001191
pan_troglodytes ENSPTRG00000051183
pan_troglodytes ENSPTRG00000047285
pan_paniscus ENSPPAG00000006374
gorilla_gorilla ENSGGOG00000024459
cavia_aperea ENSCAPG00000017940
octodon_degus ENSODEG00000008070
mesocricetus_auratus ENSMAUG00000000317
felis_catus ENSFCAG00000041843
echinops_telfairi ENSETEG00000000190
piliocolobus_tephrosceles ENSPTEG00000021799
carlito_syrichta ENSTSYG00000034184
saimiri_boliviensis_boliviensis ENSSBOG00000035792
microcebus_murinus ENSMICG00000044465
tupaia_belangeri ENSTBEG00000010923
myotis_lucifugus ENSMLUG00000024527
myotis_lucifugus ENSMLUG00000024528
sus_scrofa ENSSSCG00000040374
macaca_fascicularis ENSMFAG00000002044
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012074
cricetulus_griseus_crigri_1.0 ENSCGRG00000002348
gopherus_agassizii ENSGAGG00000000929
chelonoidis_abingdonii ENSCABG00000016743
cyanistes_caeruleus ENSCCEG00000018603
echinops_telfairi ENSETEG00000016265
echinops_telfairi ENSETEG00000019918
apteryx_haastii ENSAHAG00000017547
nothoprocta_perdicaria ENSNPEG00000004255
cricetulus_griseus_crigri_1.0 ENSCGRG00000004973
macaca_fascicularis ENSMFAG00000044930
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023047
cricetulus_griseus_crigri_1.0 ENSCGRG00000011842
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016418
dipodomys_ordii ENSDORG00000024009
pongo_abelii ENSPPYG00000017089
sus_scrofa ENSSSCG00000037884
notechis_scutatus ENSNSUG00000010800
urocitellus_parryii ENSUPAG00010022785
mesocricetus_auratus ENSMAUG00000017971
dipodomys_ordii ENSDORG00000024194
neovison_vison ENSNVIG00000013044
salvator_merianae ENSSMRG00000018491
calidris_pugnax ENSCPUG00000007402
ictidomys_tridecemlineatus ENSSTOG00000002417
urocitellus_parryii ENSUPAG00010013506
dipodomys_ordii ENSDORG00000027114
piliocolobus_tephrosceles ENSPTEG00000012468
piliocolobus_tephrosceles ENSPTEG00000034203
theropithecus_gelada ENSTGEG00000008741
echinops_telfairi ENSETEG00000000622
lonchura_striata_domestica ENSLSDG00000010713
manacus_vitellinus ENSMVIG00005006495
gopherus_agassizii ENSGAGG00000024605
sphenodon_punctatus ENSSPUG00000017388
colobus_angolensis_palliatus ENSCANG00000019235
pan_paniscus ENSPPAG00000016397
urocitellus_parryii ENSUPAG00010006820
marmota_marmota_marmota ENSMMMG00000005838
marmota_marmota_marmota ENSMMMG00000006089
marmota_marmota_marmota ENSMMMG00000024235
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000113061
ochotona_princeps ENSOPRG00000000957
cebus_capucinus_imitator ENSCCAG00000020201
octodon_degus ENSODEG00000019356
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017211
octodon_degus ENSODEG00000017344
chinchilla_lanigera ENSCLAG00000008982
peromyscus_maniculatus_bairdii ENSPEMG00000031082
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013063
nannospalax_galili ENSNGAG00000004272
saimiri_boliviensis_boliviensis ENSSBOG00000034369
panthera_tigris_altaica ENSPTIG00000005481
capra_hircus ENSCHIG00000025263
rattus_norvegicus ENSRNOG00000033451
sus_scrofa ENSSSCG00000033772
cercocebus_atys ENSCATG00000041812
choloepus_hoffmanni ENSCHOG00000003746
sarcophilus_harrisii ENSSHAG00000008658
prolemur_simus ENSPSMG00000018714
oryctolagus_cuniculus ENSOCUG00000010546
ailuropoda_melanoleuca ENSAMEG00000001623
mustela_putorius_furo ENSMPUG00000002306
myotis_lucifugus ENSMLUG00000007360
bos_taurus ENSBTAG00000002648
ovis_aries ENSOARG00000009101
apteryx_rowi ENSARWG00000001640
calidris_pygmaea ENSCPGG00000008253
chelonoidis_abingdonii ENSCABG00000000953
anolis_carolinensis ENSACAG00000002918
latimeria_chalumnae ENSLACG00000010919
loxodonta_africana ENSLAFG00000032173
capra_hircus ENSCHIG00000020370
astyanax_mexicanus ENSAMXG00000007922
apteryx_owenii ENSAOWG00000005804
neolamprologus_brichardi ENSNBRG00000002072
eptatretus_burgeri ENSEBUG00000013051
ciona_savignyi ENSCSAVG00000005312
drosophila_melanogaster FBgn0010411
caenorhabditis_elegans_strain_n2 WBGene00004487
saccharomyces_cerevisiae_strain_s288c YML026C
saccharomyces_cerevisiae_strain_s288c YDR450W
bison_bison_bison ENSBBBG00000008303
piliocolobus_tephrosceles ENSPTEG00000018179
junco_hyemalis ENSJHYG00000010857
saccharomyces_cerevisiae_strain_s288c YNL081C
