sarcophilus_harrisii ENSSHAG00000012152
dasypus_novemcinctus ENSDNOG00000032446
phascolarctos_cinereus ENSPCIG00000015402
notamacropus_eugenii ENSMEUG00000000866
taeniopygia_guttata ENSTGUG00000006266
latimeria_chalumnae ENSLACG00000009111
latimeria_chalumnae ENSLACG00000006924
pygocentrus_nattereri ENSPNAG00000011333
astyanax_mexicanus ENSAMXG00000010138
ictalurus_punctatus ENSIPUG00000020790
danio_rerio ENSDARG00000104834
esox_lucius ENSELUG00000017287
scleropages_formosus ENSSFOG00015017392
paramormyrops_kingsleyae ENSPKIG00000014773
mola_mola ENSMMOG00000009318
gasterosteus_aculeatus ENSGACG00000004499
labrus_bergylta ENSLBEG00000004273
neolamprologus_brichardi ENSNBRG00000021120
neolamprologus_brichardi ENSNBRG00000021092
pundamilia_nyererei ENSPNYG00000009722
astatotilapia_calliptera ENSACLG00000010478
maylandia_zebra ENSMZEG00005000501
haplochromis_burtoni ENSHBUG00000016645
oreochromis_niloticus ENSONIG00000001045
amphilophus_citrinellus ENSACIG00000021041
amphiprion_ocellaris ENSAOCG00000003046
amphiprion_percula ENSAPEG00000022663
amphiprion_ocellaris ENSAOCG00000000060
amphiprion_percula ENSAPEG00000022576
acanthochromis_polyacanthus ENSAPOG00000011378
stegastes_partitus ENSSPAG00000013673
cynoglossus_semilaevis ENSCSEG00000016160
scophthalmus_maximus ENSSMAG00000006141
hippocampus_comes ENSHCOG00000006634
seriola_dumerili ENSSDUG00000006497
seriola_lalandi_dorsalis ENSSLDG00000000403
mastacembelus_armatus ENSMAMG00000019182
monopterus_albus ENSMALG00000000764
anabas_testudineus ENSATEG00000000629
fundulus_heteroclitus ENSFHEG00000020753
cyprinodon_variegatus ENSCVAG00000021779
poecilia_formosa ENSPFOG00000004989
poecilia_mexicana ENSPMEG00000021918
poecilia_latipinna ENSPLAG00000019310
poecilia_reticulata ENSPREG00000002879
xiphophorus_maculatus ENSXMAG00000014345
xiphophorus_couchianus ENSXCOG00000013060
gambusia_affinis ENSGAFG00000018560
xiphophorus_couchianus ENSXCOG00000013065
xiphophorus_maculatus ENSXMAG00000014377
gambusia_affinis ENSGAFG00000018567
poecilia_reticulata ENSPREG00000002911
xiphophorus_maculatus ENSXMAG00000028627
poecilia_reticulata ENSPREG00000002937
poecilia_formosa ENSPFOG00000021759
poecilia_latipinna ENSPLAG00000019232
poecilia_mexicana ENSPMEG00000021862
kryptolebias_marmoratus ENSKMAG00000004215
oryzias_latipes_asm223469v1 ENSORLG00015012230
oryzias_latipes_asm223467v1 ENSORLG00000022939
oryzias_melastigma ENSOMEG00000017578
periophthalmus_magnuspinnatus ENSPMGG00000020715
gadus_morhua ENSGMOG00000015396
lepisosteus_oculatus ENSLOCG00000009004
