pan_paniscus ENSPPAG00000039033
coturnix_japonica ENSCJPG00005012023
gallus_gallus ENSGALG00000038059
numida_meleagris ENSNMEG00000016936
apteryx_owenii ENSAOWG00000017175
apteryx_rowi ENSARWG00000013127
apteryx_haastii ENSAHAG00000017880
dromaius_novaehollandiae ENSDNVG00000003705
nothoprocta_perdicaria ENSNPEG00000009383
crocodylus_porosus ENSCPRG00005014870
anolis_carolinensis ENSACAG00000002940
pogona_vitticeps ENSPVIG00000014342
notechis_scutatus ENSNSUG00000017722
salvator_merianae ENSSMRG00000006068
sphenodon_punctatus ENSSPUG00000003960
latimeria_chalumnae ENSLACG00000018964
paramormyrops_kingsleyae ENSPKIG00000000964
scleropages_formosus ENSSFOG00015007043
paramormyrops_kingsleyae ENSPKIG00000006820
scleropages_formosus ENSSFOG00015013662
seriola_lalandi_dorsalis ENSSLDG00000007836
seriola_dumerili ENSSDUG00000014901
anabas_testudineus ENSATEG00000020776
monopterus_albus ENSMALG00000014305
mastacembelus_armatus ENSMAMG00000014609
scophthalmus_maximus ENSSMAG00000009312
labrus_bergylta ENSLBEG00000025902
poecilia_formosa ENSPFOG00000003798
poecilia_latipinna ENSPLAG00000018596
poecilia_mexicana ENSPMEG00000011101
poecilia_reticulata ENSPREG00000004255
xiphophorus_maculatus ENSXMAG00000000014
xiphophorus_couchianus ENSXCOG00000013964
gambusia_affinis ENSGAFG00000013254
cyprinodon_variegatus ENSCVAG00000019997
fundulus_heteroclitus ENSFHEG00000021993
kryptolebias_marmoratus ENSKMAG00000002680
oryzias_latipes_asm223467v1 ENSORLG00000001286
oryzias_latipes_asm223471v1 ENSORLG00020001358
oryzias_latipes_asm223469v1 ENSORLG00015002299
oryzias_melastigma ENSOMEG00000005932
amphiprion_percula ENSAPEG00000000099
amphiprion_ocellaris ENSAOCG00000017562
acanthochromis_polyacanthus ENSAPOG00000006392
stegastes_partitus ENSSPAG00000018342
maylandia_zebra ENSMZEG00005013900
astatotilapia_calliptera ENSACLG00000012157
pundamilia_nyererei ENSPNYG00000024232
haplochromis_burtoni ENSHBUG00000008539
neolamprologus_brichardi ENSNBRG00000019379
oreochromis_niloticus ENSONIG00000005828
hippocampus_comes ENSHCOG00000018788
takifugu_rubripes ENSTRUG00000016403
tetraodon_nigroviridis ENSTNIG00000009590
mola_mola ENSMMOG00000002415
cynoglossus_semilaevis ENSCSEG00000012462
gasterosteus_aculeatus ENSGACG00000017167
gadus_morhua ENSGMOG00000005399
esox_lucius ENSELUG00000023685
pygocentrus_nattereri ENSPNAG00000014241
astyanax_mexicanus ENSAMXG00000006277
ictalurus_punctatus ENSIPUG00000019883
danio_rerio ENSDARG00000098439
lepisosteus_oculatus ENSLOCG00000006349
