tetraodon_nigroviridis ENSTNIG00000018853
gopherus_agassizii ENSGAGG00000023063
chrysemys_picta_bellii ENSCPBG00000014094
pelodiscus_sinensis ENSPSIG00000007580
crocodylus_porosus ENSCPRG00005009027
anolis_carolinensis ENSACAG00000012834
pogona_vitticeps ENSPVIG00000023337
salvator_merianae ENSSMRG00000008339
notechis_scutatus ENSNSUG00000006424
sphenodon_punctatus ENSSPUG00000001719
phascolarctos_cinereus ENSPCIG00000006564
monodelphis_domestica ENSMODG00000023164
mus_spicilegus ENSMSIG00000023126
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000069814
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017564
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016721
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017858
rattus_norvegicus ENSRNOG00000057228
meriones_unguiculatus ENSMUGG00000000443
cricetulus_griseus_crigri-picr ENSCGRG00015021014
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023559
mesocricetus_auratus ENSMAUG00000016987
microtus_ochrogaster ENSMOCG00000004516
peromyscus_maniculatus_bairdii ENSPEMG00000020537
nannospalax_galili ENSNGAG00000010670
dipodomys_ordii ENSDORG00000026765
ailuropoda_melanoleuca ENSAMEG00000007455
bos_mutus ENSBMUG00000021445
equus_asinus_asinus ENSEASG00005009132
otolemur_garnettii ENSOGAG00000026277
pan_troglodytes ENSPTRG00000050529
gorilla_gorilla ENSGGOG00000027867
pongo_abelii ENSPPYG00000029516
nomascus_leucogenys ENSNLEG00000031113
papio_anubis ENSPANG00000024458
macaca_nemestrina ENSMNEG00000035351
cercocebus_atys ENSCATG00000030638
theropithecus_gelada ENSTGEG00000015809
chlorocebus_sabaeus ENSCSAG00000013745
piliocolobus_tephrosceles ENSPTEG00000007952
panthera_pardus ENSPPRG00000001244
felis_catus ENSFCAG00000043148
bos_taurus ENSBTAG00000053510
capra_hircus ENSCHIG00000012985
equus_caballus ENSECAG00000037354
sus_scrofa ENSSSCG00000017834
erinaceus_europaeus ENSEEUG00000006297
sorex_araneus ENSSARG00000001009
vulpes_vulpes ENSVVUG00000021912
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014026
octodon_degus ENSODEG00000008587
cavia_porcellus ENSCPOG00000036100
oryctolagus_cuniculus ENSOCUG00000027623
propithecus_coquereli ENSPCOG00000020494
microcebus_murinus ENSMICG00000033154
dasypus_novemcinctus ENSDNOG00000045317
latimeria_chalumnae ENSLACG00000018290
astyanax_mexicanus ENSAMXG00000008658
pygocentrus_nattereri ENSPNAG00000001254
ictalurus_punctatus ENSIPUG00000005109
danio_rerio ENSDARG00000090642
seriola_dumerili ENSSDUG00000015027
seriola_lalandi_dorsalis ENSSLDG00000021306
scophthalmus_maximus ENSSMAG00000017596
hippocampus_comes ENSHCOG00000016472
monopterus_albus ENSMALG00000003763
mastacembelus_armatus ENSMAMG00000009154
labrus_bergylta ENSLBEG00000026824
mola_mola ENSMMOG00000011907
amphiprion_percula ENSAPEG00000014296
amphiprion_ocellaris ENSAOCG00000000672
acanthochromis_polyacanthus ENSAPOG00000013268
stegastes_partitus ENSSPAG00000011133
kryptolebias_marmoratus ENSKMAG00000016005
xiphophorus_maculatus ENSXMAG00000026452
xiphophorus_couchianus ENSXCOG00000012772
gambusia_affinis ENSGAFG00000010386
poecilia_formosa ENSPFOG00000014695
poecilia_latipinna ENSPLAG00000006602
poecilia_mexicana ENSPMEG00000015030
poecilia_reticulata ENSPREG00000021992
fundulus_heteroclitus ENSFHEG00000021136
cyprinodon_variegatus ENSCVAG00000013581
oryzias_latipes_asm223467v1 ENSORLG00000023112
oryzias_latipes_asm223469v1 ENSORLG00015002419
oryzias_latipes_asm223471v1 ENSORLG00020021167
oryzias_melastigma ENSOMEG00000016692
astatotilapia_calliptera ENSACLG00000020750
maylandia_zebra ENSMZEG00005015142
haplochromis_burtoni ENSHBUG00000016243
pundamilia_nyererei ENSPNYG00000016520
neolamprologus_brichardi ENSNBRG00000013014
amphilophus_citrinellus ENSACIG00000002858
cynoglossus_semilaevis ENSCSEG00000017663
takifugu_rubripes ENSTRUG00000023208
periophthalmus_magnuspinnatus ENSPMGG00000021122
gadus_morhua ENSGMOG00000008446
esox_lucius ENSELUG00000007770
paramormyrops_kingsleyae ENSPKIG00000005621
scleropages_formosus ENSSFOG00015002474
astyanax_mexicanus ENSAMXG00000041204
pygocentrus_nattereri ENSPNAG00000003311
ictalurus_punctatus ENSIPUG00000008356
danio_rerio ENSDARG00000087088
poecilia_mexicana ENSPMEG00000014230
poecilia_formosa ENSPFOG00000010005
poecilia_reticulata ENSPREG00000008803
xiphophorus_maculatus ENSXMAG00000007756
fundulus_heteroclitus ENSFHEG00000021935
oryzias_latipes_asm223469v1 ENSORLG00015001244
oryzias_latipes_asm223471v1 ENSORLG00020017001
oryzias_melastigma ENSOMEG00000008838
amphiprion_ocellaris ENSAOCG00000022072
acanthochromis_polyacanthus ENSAPOG00000017530
haplochromis_burtoni ENSHBUG00000005210
maylandia_zebra ENSMZEG00005025188
pundamilia_nyererei ENSPNYG00000017755
astatotilapia_calliptera ENSACLG00000007361
labrus_bergylta ENSLBEG00000000271
gasterosteus_aculeatus ENSGACG00000020483
mastacembelus_armatus ENSMAMG00000021029
monopterus_albus ENSMALG00000017892
seriola_dumerili ENSSDUG00000019102
seriola_lalandi_dorsalis ENSSLDG00000015910
scophthalmus_maximus ENSSMAG00000019549
periophthalmus_magnuspinnatus ENSPMGG00000005565
lepisosteus_oculatus ENSLOCG00000004486
eptatretus_burgeri ENSEBUG00000006727
ciona_savignyi ENSCSAVG00000011202
ciona_intestinalis ENSCING00000012875
