apteryx_rowi ENSARWG00000018141
pan_paniscus ENSPPAG00000043182
homo_sapiens ENSG00000079337
gorilla_gorilla ENSGGOG00000016430
nomascus_leucogenys ENSNLEG00000017905
colobus_angolensis_palliatus ENSCANG00000016018
piliocolobus_tephrosceles ENSPTEG00000014856
rhinopithecus_roxellana ENSRROG00000031521
theropithecus_gelada ENSTGEG00000023847
papio_anubis ENSPANG00000006686
mandrillus_leucophaeus ENSMLEG00000041624
cercocebus_atys ENSCATG00000029872
chlorocebus_sabaeus ENSCSAG00000006671
macaca_fascicularis ENSMFAG00000034209
macaca_mulatta ENSMMUG00000000477
macaca_nemestrina ENSMNEG00000007257
saimiri_boliviensis_boliviensis ENSSBOG00000028988
cebus_capucinus_imitator ENSCCAG00000023046
callithrix_jacchus ENSCJAG00000014874
aotus_nancymaae ENSANAG00000022364
carlito_syrichta ENSTSYG00000006424
dasypus_novemcinctus ENSDNOG00000039847
oryctolagus_cuniculus ENSOCUG00000023758
ochotona_princeps ENSOPRG00000010144
echinops_telfairi ENSETEG00000003301
bos_mutus ENSBMUG00000001404
bison_bison_bison ENSBBBG00000003149
bos_taurus ENSBTAG00000006828
capra_hircus ENSCHIG00000010621
ovis_aries ENSOARG00000019400
tursiops_truncatus ENSTTRG00000012575
sus_scrofa ENSSSCG00000023526
equus_caballus ENSECAG00000005870
equus_asinus_asinus ENSEASG00005023512
ursus_americanus ENSUAMG00000027040
ursus_americanus ENSUAMG00000027044
ursus_maritimus ENSUMAG00000000396
ailuropoda_melanoleuca ENSAMEG00000013593
neovison_vison ENSNVIG00000005512
mustela_putorius_furo ENSMPUG00000000407
vulpes_vulpes ENSVVUG00000017974
vulpes_vulpes ENSVVUG00000017989
canis_lupus_familiaris ENSCAFG00000009181
canis_lupus_dingo ENSCAFG00020011039
panthera_tigris_altaica ENSPTIG00000021118
panthera_pardus ENSPPRG00000004207
felis_catus ENSFCAG00000013996
pteropus_vampyrus ENSPVAG00000009380
myotis_lucifugus ENSMLUG00000011062
choloepus_hoffmanni ENSCHOG00000006325
phascolarctos_cinereus ENSPCIG00000011994
notamacropus_eugenii ENSMEUG00000006462
sarcophilus_harrisii ENSSHAG00000005360
ornithorhynchus_anatinus ENSOANG00000031728
xenopus_tropicalis ENSXETG00000004292
latimeria_chalumnae ENSLACG00000000103
latimeria_chalumnae ENSLACG00000019114
mastacembelus_armatus ENSMAMG00000002721
monopterus_albus ENSMALG00000012105
anabas_testudineus ENSATEG00000024166
amphiprion_percula ENSAPEG00000023838
amphiprion_ocellaris ENSAOCG00000001572
acanthochromis_polyacanthus ENSAPOG00000011820
stegastes_partitus ENSSPAG00000019135
astatotilapia_calliptera ENSACLG00000022780
maylandia_zebra ENSMZEG00005026513
pundamilia_nyererei ENSPNYG00000003908
haplochromis_burtoni ENSHBUG00000005863
oreochromis_niloticus ENSONIG00000016658
neolamprologus_brichardi ENSNBRG00000004769
amphilophus_citrinellus ENSACIG00000014352
fundulus_heteroclitus ENSFHEG00000006857
cyprinodon_variegatus ENSCVAG00000014686
xiphophorus_maculatus ENSXMAG00000012088
xiphophorus_couchianus ENSXCOG00000014465
gambusia_affinis ENSGAFG00000020690
poecilia_mexicana ENSPMEG00000013005
poecilia_formosa ENSPFOG00000012419
poecilia_latipinna ENSPLAG00000006712
poecilia_reticulata ENSPREG00000022473
kryptolebias_marmoratus ENSKMAG00000005181
oryzias_latipes_asm223469v1 ENSORLG00015004162
oryzias_latipes_asm223471v1 ENSORLG00020010126
oryzias_latipes_asm223467v1 ENSORLG00000015678
oryzias_melastigma ENSOMEG00000020773
seriola_lalandi_dorsalis ENSSLDG00000014887
seriola_dumerili ENSSDUG00000003031
gasterosteus_aculeatus ENSGACG00000010990
periophthalmus_magnuspinnatus ENSPMGG00000010853
hippocampus_comes ENSHCOG00000007393
scophthalmus_maximus ENSSMAG00000020780
cynoglossus_semilaevis ENSCSEG00000016844
mola_mola ENSMMOG00000017224
takifugu_rubripes ENSTRUG00000014445
labrus_bergylta ENSLBEG00000028034
tetraodon_nigroviridis ENSTNIG00000012531
gadus_morhua ENSGMOG00000007516
esox_lucius ENSELUG00000003886
astyanax_mexicanus ENSAMXG00000016669
pygocentrus_nattereri ENSPNAG00000021900
ictalurus_punctatus ENSIPUG00000018451
danio_rerio ENSDARG00000079291
scleropages_formosus ENSSFOG00015022138
paramormyrops_kingsleyae ENSPKIG00000015246
lepisosteus_oculatus ENSLOCG00000005254
