gallus_gallus ENSGALG00000042733
cavia_porcellus ENSCPOG00000004427
cavia_aperea ENSCAPG00000009038
chinchilla_lanigera ENSCLAG00000016495
octodon_degus ENSODEG00000017742
oryctolagus_cuniculus ENSOCUG00000017288
ochotona_princeps ENSOPRG00000012243
pan_paniscus ENSPPAG00000037753
pan_troglodytes ENSPTRG00000008713
homo_sapiens ENSG00000182224
gorilla_gorilla ENSGGOG00000015321
pongo_abelii ENSPPYG00000007938
nomascus_leucogenys ENSNLEG00000009777
mandrillus_leucophaeus ENSMLEG00000034639
chlorocebus_sabaeus ENSCSAG00000011130
macaca_fascicularis ENSMFAG00000043004
macaca_mulatta ENSMMUG00000008179
macaca_nemestrina ENSMNEG00000034836
cercocebus_atys ENSCATG00000030804
theropithecus_gelada ENSTGEG00000025436
papio_anubis ENSPANG00000023937
colobus_angolensis_palliatus ENSCANG00000039121
piliocolobus_tephrosceles ENSPTEG00000010091
rhinopithecus_bieti ENSRBIG00000031810
rhinopithecus_roxellana ENSRROG00000033738
cebus_capucinus_imitator ENSCCAG00000017780
saimiri_boliviensis_boliviensis ENSSBOG00000028583
callithrix_jacchus ENSCJAG00000014841
aotus_nancymaae ENSANAG00000037580
carlito_syrichta ENSTSYG00000036979
prolemur_simus ENSPSMG00000018348
microcebus_murinus ENSMICG00000015154
propithecus_coquereli ENSPCOG00000026448
otolemur_garnettii ENSOGAG00000027927
ursus_maritimus ENSUMAG00000017051
ailuropoda_melanoleuca ENSAMEG00000016997
neovison_vison ENSNVIG00000004437
mustela_putorius_furo ENSMPUG00000008880
canis_lupus_familiaris ENSCAFG00000016824
canis_lupus_dingo ENSCAFG00020007490
vulpes_vulpes ENSVVUG00000028007
panthera_tigris_altaica ENSPTIG00000017460
panthera_pardus ENSPPRG00000012321
felis_catus ENSFCAG00000009628
ursus_americanus ENSUAMG00000005464
equus_caballus ENSECAG00000009977
equus_asinus_asinus ENSEASG00005019357
capra_hircus ENSCHIG00000012741
ovis_aries ENSOARG00000017757
bos_taurus ENSBTAG00000051958
bos_mutus ENSBMUG00000021950
bison_bison_bison ENSBBBG00000012250
tursiops_truncatus ENSTTRG00000010293
vicugna_pacos ENSVPAG00000008244
erinaceus_europaeus ENSEEUG00000015202
erinaceus_europaeus ENSEEUG00000012596
erinaceus_europaeus ENSEEUG00000007957
erinaceus_europaeus ENSEEUG00000015146
erinaceus_europaeus ENSEEUG00000015072
sorex_araneus ENSSARG00000006309
pteropus_vampyrus ENSPVAG00000016343
dasypus_novemcinctus ENSDNOG00000039090
loxodonta_africana ENSLAFG00000009171
echinops_telfairi ENSETEG00000007890
ornithorhynchus_anatinus ENSOANG00000001187
xenopus_tropicalis ENSXETG00000030355
latimeria_chalumnae ENSLACG00000007826
scleropages_formosus ENSSFOG00015023114
paramormyrops_kingsleyae ENSPKIG00000006579
gadus_morhua ENSGMOG00000013576
pygocentrus_nattereri ENSPNAG00000020426
astyanax_mexicanus ENSAMXG00000030430
ictalurus_punctatus ENSIPUG00000003237
danio_rerio ENSDARG00000056007
esox_lucius ENSELUG00000019431
lepisosteus_oculatus ENSLOCG00000013978
petromyzon_marinus ENSPMAG00000005993
eptatretus_burgeri ENSEBUG00000005377
ciona_savignyi ENSCSAVG00000002930
ciona_intestinalis ENSCING00000006720
periophthalmus_magnuspinnatus ENSPMGG00000017039
drosophila_melanogaster FBgn0031596
