eptatretus_burgeri ENSEBUG00000003812
pundamilia_nyererei ENSPNYG00000016460
haplochromis_burtoni ENSHBUG00000014182
astatotilapia_calliptera ENSACLG00000014919
maylandia_zebra ENSMZEG00005005265
oreochromis_niloticus ENSONIG00000003810
amphilophus_citrinellus ENSACIG00000016274
gasterosteus_aculeatus ENSGACG00000000817
seriola_dumerili ENSSDUG00000004091
seriola_lalandi_dorsalis ENSSLDG00000013252
scophthalmus_maximus ENSSMAG00000007623
periophthalmus_magnuspinnatus ENSPMGG00000004320
hippocampus_comes ENSHCOG00000011488
gadus_morhua ENSGMOG00000007423
esox_lucius ENSELUG00000013101
pygocentrus_nattereri ENSPNAG00000013314
astyanax_mexicanus ENSAMXG00000006468
ictalurus_punctatus ENSIPUG00000018323
danio_rerio ENSDARG00000089456
paramormyrops_kingsleyae ENSPKIG00000015655
scleropages_formosus ENSSFOG00015017346
lepisosteus_oculatus ENSLOCG00000002090
ciona_intestinalis ENSCING00000001396
ciona_savignyi ENSCSAVG00000007271
drosophila_melanogaster FBgn0031885
