anser_brachyrhynchus ENSABRG00000015251
anas_platyrhynchos_platyrhynchos ENSAPLG00000018545
calidris_pygmaea ENSCPGG00000003415
calidris_pugnax ENSCPUG00000015237
lonchura_striata_domestica ENSLSDG00000004282
serinus_canaria ENSSCAG00000009969
junco_hyemalis ENSJHYG00000006772
parus_major ENSPMJG00000006504
apteryx_rowi ENSARWG00000001334
nothoprocta_perdicaria ENSNPEG00000001994
xenopus_tropicalis ENSXETG00000030801
latimeria_chalumnae ENSLACG00000006700
eptatretus_burgeri ENSEBUG00000014639
tetraodon_nigroviridis ENSTNIG00000000168
tetraodon_nigroviridis ENSTNIG00000000254
mola_mola ENSMMOG00000003062
poecilia_formosa ENSPFOG00000022727
pygocentrus_nattereri ENSPNAG00000022997
oryzias_latipes_asm223467v1 ENSORLG00000003388
crocodylus_porosus ENSCPRG00005003169
xenopus_tropicalis ENSXETG00000006623
oryzias_latipes_asm223467v1 ENSORLG00000029456
mola_mola ENSMMOG00000019570
ciona_savignyi ENSCSAVG00000002207
