anser_brachyrhynchus ENSABRG00000021189
cercocebus_atys ENSCATG00000040592
mandrillus_leucophaeus ENSMLEG00000041045
chlorocebus_sabaeus ENSCSAG00000015218
papio_anubis ENSPANG00000014248
theropithecus_gelada ENSTGEG00000014838
macaca_fascicularis ENSMFAG00000045539
macaca_mulatta ENSMMUG00000000683
macaca_nemestrina ENSMNEG00000029109
colobus_angolensis_palliatus ENSCANG00000033679
piliocolobus_tephrosceles ENSPTEG00000012282
rhinopithecus_bieti ENSRBIG00000029539
rhinopithecus_roxellana ENSRROG00000035240
cebus_capucinus_imitator ENSCCAG00000034975
callithrix_jacchus ENSCJAG00000000570
saimiri_boliviensis_boliviensis ENSSBOG00000030989
aotus_nancymaae ENSANAG00000036536
capra_hircus ENSCHIG00000023574
ovis_aries ENSOARG00000014157
bos_mutus ENSBMUG00000011454
bos_taurus ENSBTAG00000003398
bison_bison_bison ENSBBBG00000007300
tursiops_truncatus ENSTTRG00000010638
sus_scrofa ENSSSCG00000007476
pteropus_vampyrus ENSPVAG00000002828
myotis_lucifugus ENSMLUG00000000004
ursus_americanus ENSUAMG00000021131
ailuropoda_melanoleuca ENSAMEG00000013332
neovison_vison ENSNVIG00000007215
mustela_putorius_furo ENSMPUG00000017546
canis_lupus_dingo ENSCAFG00020017537
canis_lupus_familiaris ENSCAFG00000011572
vulpes_vulpes ENSVVUG00000022465
panthera_pardus ENSPPRG00000004104
panthera_tigris_altaica ENSPTIG00000011218
felis_catus ENSFCAG00000009793
equus_asinus_asinus ENSEASG00005023299
equus_caballus ENSECAG00000017924
erinaceus_europaeus ENSEEUG00000008103
sorex_araneus ENSSARG00000000801
loxodonta_africana ENSLAFG00000011027
procavia_capensis ENSPCAG00000010224
echinops_telfairi ENSETEG00000003336
dasypus_novemcinctus ENSDNOG00000044743
ornithorhynchus_anatinus ENSOANG00000008672
xenopus_tropicalis ENSXETG00000012308
latimeria_chalumnae ENSLACG00000010307
gasterosteus_aculeatus ENSGACG00000011084
labrus_bergylta ENSLBEG00000019738
hippocampus_comes ENSHCOG00000008708
scophthalmus_maximus ENSSMAG00000019122
cynoglossus_semilaevis ENSCSEG00000014663
takifugu_rubripes ENSTRUG00000006380
tetraodon_nigroviridis ENSTNIG00000012463
monopterus_albus ENSMALG00000018803
mastacembelus_armatus ENSMAMG00000005309
anabas_testudineus ENSATEG00000024501
amphiprion_ocellaris ENSAOCG00000023592
amphiprion_percula ENSAPEG00000001280
acanthochromis_polyacanthus ENSAPOG00000000053
stegastes_partitus ENSSPAG00000002128
haplochromis_burtoni ENSHBUG00000007408
pundamilia_nyererei ENSPNYG00000021848
maylandia_zebra ENSMZEG00005023435
astatotilapia_calliptera ENSACLG00000017661
neolamprologus_brichardi ENSNBRG00000001698
oreochromis_niloticus ENSONIG00000016551
amphilophus_citrinellus ENSACIG00000017380
seriola_lalandi_dorsalis ENSSLDG00000004783
seriola_dumerili ENSSDUG00000004822
mola_mola ENSMMOG00000014898
poecilia_latipinna ENSPLAG00000023281
poecilia_formosa ENSPFOG00000000734
poecilia_mexicana ENSPMEG00000003372
poecilia_reticulata ENSPREG00000021031
xiphophorus_maculatus ENSXMAG00000024902
xiphophorus_couchianus ENSXCOG00000015529
gambusia_affinis ENSGAFG00000019922
cyprinodon_variegatus ENSCVAG00000010676
fundulus_heteroclitus ENSFHEG00000014049
kryptolebias_marmoratus ENSKMAG00000002272
oryzias_latipes_asm223471v1 ENSORLG00020007176
oryzias_latipes_asm223469v1 ENSORLG00015002107
oryzias_latipes_asm223467v1 ENSORLG00000016178
oryzias_melastigma ENSOMEG00000016998
periophthalmus_magnuspinnatus ENSPMGG00000022558
gadus_morhua ENSGMOG00000008391
esox_lucius ENSELUG00000005868
pygocentrus_nattereri ENSPNAG00000021172
astyanax_mexicanus ENSAMXG00000032586
ictalurus_punctatus ENSIPUG00000019068
danio_rerio ENSDARG00000099038
paramormyrops_kingsleyae ENSPKIG00000006950
scleropages_formosus ENSSFOG00015021135
lepisosteus_oculatus ENSLOCG00000002356
