loxodonta_africana ENSLAFG00000007577
coturnix_japonica ENSCJPG00005004019
meleagris_gallopavo ENSMGAG00000007202
numida_meleagris ENSNMEG00000009422
apteryx_owenii ENSAOWG00000003157
apteryx_haastii ENSAHAG00000016225
apteryx_rowi ENSARWG00000016309
dromaius_novaehollandiae ENSDNVG00000010762
nothoprocta_perdicaria ENSNPEG00000003880
crocodylus_porosus ENSCPRG00005008973
gopherus_agassizii ENSGAGG00000021609
chelonoidis_abingdonii ENSCABG00000018498
chrysemys_picta_bellii ENSCPBG00000015227
pelodiscus_sinensis ENSPSIG00000006399
xenopus_tropicalis ENSXETG00000005917
latimeria_chalumnae ENSLACG00000003580
labrus_bergylta ENSLBEG00000028583
gasterosteus_aculeatus ENSGACG00000002485
seriola_dumerili ENSSDUG00000003643
seriola_lalandi_dorsalis ENSSLDG00000009930
scophthalmus_maximus ENSSMAG00000018586
monopterus_albus ENSMALG00000008155
mastacembelus_armatus ENSMAMG00000022892
anabas_testudineus ENSATEG00000015271
xiphophorus_maculatus ENSXMAG00000000552
xiphophorus_couchianus ENSXCOG00000006545
gambusia_affinis ENSGAFG00000009379
poecilia_formosa ENSPFOG00000006521
poecilia_latipinna ENSPLAG00000020062
poecilia_mexicana ENSPMEG00000006449
poecilia_reticulata ENSPREG00000015190
fundulus_heteroclitus ENSFHEG00000003578
kryptolebias_marmoratus ENSKMAG00000007397
oryzias_latipes_asm223467v1 ENSORLG00000000198
oryzias_latipes_asm223469v1 ENSORLG00015019583
oryzias_latipes_asm223471v1 ENSORLG00020019459
oryzias_melastigma ENSOMEG00000010639
astatotilapia_calliptera ENSACLG00000021918
maylandia_zebra ENSMZEG00005021163
pundamilia_nyererei ENSPNYG00000022447
haplochromis_burtoni ENSHBUG00000022587
oreochromis_niloticus ENSONIG00000014450
neolamprologus_brichardi ENSNBRG00000003178
amphilophus_citrinellus ENSACIG00000000728
amphiprion_ocellaris ENSAOCG00000022557
amphiprion_percula ENSAPEG00000023755
acanthochromis_polyacanthus ENSAPOG00000021977
stegastes_partitus ENSSPAG00000010078
takifugu_rubripes ENSTRUG00000001807
tetraodon_nigroviridis ENSTNIG00000008138
mola_mola ENSMMOG00000004685
cynoglossus_semilaevis ENSCSEG00000007847
hippocampus_comes ENSHCOG00000010884
periophthalmus_magnuspinnatus ENSPMGG00000007990
gadus_morhua ENSGMOG00000008711
esox_lucius ENSELUG00000000394
pygocentrus_nattereri ENSPNAG00000017700
astyanax_mexicanus ENSAMXG00000020820
ictalurus_punctatus ENSIPUG00000006953
danio_rerio ENSDARG00000074708
scleropages_formosus ENSSFOG00015016193
paramormyrops_kingsleyae ENSPKIG00000010944
lepisosteus_oculatus ENSLOCG00000011846
petromyzon_marinus ENSPMAG00000004858
eptatretus_burgeri ENSEBUG00000016651
petromyzon_marinus ENSPMAG00000001415
ciona_savignyi ENSCSAVG00000006251
ciona_intestinalis ENSCING00000006895
