tetraodon_nigroviridis ENSTNIG00000007605
otolemur_garnettii ENSOGAG00000025549
pteropus_vampyrus ENSPVAG00000009698
myotis_lucifugus ENSMLUG00000022959
ursus_maritimus ENSUMAG00000013276
ursus_americanus ENSUAMG00000005355
ailuropoda_melanoleuca ENSAMEG00000011005
mustela_putorius_furo ENSMPUG00000008493
canis_lupus_dingo ENSCAFG00020001924
canis_lupus_familiaris ENSCAFG00000005819
vulpes_vulpes ENSVVUG00000012374
panthera_pardus ENSPPRG00000023984
panthera_tigris_altaica ENSPTIG00000011361
felis_catus ENSFCAG00000035180
tursiops_truncatus ENSTTRG00000005574
sus_scrofa ENSSSCG00000014365
bos_taurus ENSBTAG00000001449
bos_mutus ENSBMUG00000015205
bison_bison_bison ENSBBBG00000012282
ovis_aries ENSOARG00000018101
capra_hircus ENSCHIG00000013652
vicugna_pacos ENSVPAG00000002455
equus_caballus ENSECAG00000014366
equus_asinus_asinus ENSEASG00005017485
dasypus_novemcinctus ENSDNOG00000045277
choloepus_hoffmanni ENSCHOG00000011385
loxodonta_africana ENSLAFG00000020802
procavia_capensis ENSPCAG00000016361
oryctolagus_cuniculus ENSOCUG00000021569
ochotona_princeps ENSOPRG00000018381
notamacropus_eugenii ENSMEUG00000013640
phascolarctos_cinereus ENSPCIG00000017474
sarcophilus_harrisii ENSSHAG00000016297
ornithorhynchus_anatinus ENSOANG00000029076
ornithorhynchus_anatinus ENSOANG00000029111
xenopus_tropicalis ENSXETG00000032326
latimeria_chalumnae ENSLACG00000007697
petromyzon_marinus ENSPMAG00000008631
eptatretus_burgeri ENSEBUG00000006644
ciona_intestinalis ENSCING00000014906
