eptatretus_burgeri ENSEBUG00000011843
marmota_marmota_marmota ENSMMMG00000007700
urocitellus_parryii ENSUPAG00010000029
ictidomys_tridecemlineatus ENSSTOG00000010251
spermophilus_dauricus ENSSDAG00000013449
cricetulus_griseus_crigri-picr ENSCGRG00015007161
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023363
mesocricetus_auratus ENSMAUG00000017195
microtus_ochrogaster ENSMOCG00000019508
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042558
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027454
mus_spicilegus ENSMSIG00000016412
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026475
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028806
rattus_norvegicus ENSRNOG00000010849
meriones_unguiculatus ENSMUGG00000000109
meriones_unguiculatus ENSMUGG00000001488
nannospalax_galili ENSNGAG00000015743
jaculus_jaculus ENSJJAG00000001557
castor_canadensis ENSCCNG00000023734
oryctolagus_cuniculus ENSOCUG00000011038
ochotona_princeps ENSOPRG00000013870
dasypus_novemcinctus ENSDNOG00000025495
choloepus_hoffmanni ENSCHOG00000005245
loxodonta_africana ENSLAFG00000017280
procavia_capensis ENSPCAG00000010361
echinops_telfairi ENSETEG00000007645
phascolarctos_cinereus ENSPCIG00000000248
notamacropus_eugenii ENSMEUG00000000049
sarcophilus_harrisii ENSSHAG00000017640
monodelphis_domestica ENSMODG00000017880
ornithorhynchus_anatinus ENSOANG00000002073
latimeria_chalumnae ENSLACG00000017349
paramormyrops_kingsleyae ENSPKIG00000025301
scleropages_formosus ENSSFOG00015023360
mastacembelus_armatus ENSMAMG00000013591
monopterus_albus ENSMALG00000022004
anabas_testudineus ENSATEG00000010299
labrus_bergylta ENSLBEG00000021277
gasterosteus_aculeatus ENSGACG00000012707
mola_mola ENSMMOG00000004722
seriola_lalandi_dorsalis ENSSLDG00000023967
seriola_lalandi_dorsalis ENSSLDG00000006090
seriola_dumerili ENSSDUG00000018020
scophthalmus_maximus ENSSMAG00000011845
neolamprologus_brichardi ENSNBRG00000010466
fundulus_heteroclitus ENSFHEG00000021421
amphiprion_ocellaris ENSAOCG00000019461
amphiprion_ocellaris ENSAOCG00000015788
amphiprion_percula ENSAPEG00000001365
acanthochromis_polyacanthus ENSAPOG00000009324
stegastes_partitus ENSSPAG00000000397
poecilia_formosa ENSPFOG00000013049
poecilia_mexicana ENSPMEG00000011732
poecilia_latipinna ENSPLAG00000022427
poecilia_reticulata ENSPREG00000005535
xiphophorus_maculatus ENSXMAG00000024411
xiphophorus_couchianus ENSXCOG00000013283
gambusia_affinis ENSGAFG00000019541
cyprinodon_variegatus ENSCVAG00000023037
kryptolebias_marmoratus ENSKMAG00000008754
oryzias_latipes_asm223471v1 ENSORLG00020015628
oryzias_latipes_asm223469v1 ENSORLG00015012018
oryzias_latipes_asm223467v1 ENSORLG00000017751
oryzias_melastigma ENSOMEG00000010543
astatotilapia_calliptera ENSACLG00000025218
maylandia_zebra ENSMZEG00005008382
pundamilia_nyererei ENSPNYG00000022908
haplochromis_burtoni ENSHBUG00000016800
oreochromis_niloticus ENSONIG00000019521
amphilophus_citrinellus ENSACIG00000023044
takifugu_rubripes ENSTRUG00000011445
tetraodon_nigroviridis ENSTNIG00000008919
cynoglossus_semilaevis ENSCSEG00000016082
hippocampus_comes ENSHCOG00000000307
periophthalmus_magnuspinnatus ENSPMGG00000024086
gadus_morhua ENSGMOG00000017560
esox_lucius ENSELUG00000004489
pygocentrus_nattereri ENSPNAG00000021772
astyanax_mexicanus ENSAMXG00000031629
ictalurus_punctatus ENSIPUG00000020711
danio_rerio ENSDARG00000019338
lepisosteus_oculatus ENSLOCG00000000800
xenopus_tropicalis ENSXETG00000004374
ciona_intestinalis ENSCING00000019088
