caenorhabditis_elegans_strain_n2 WBGene00007628
cercocebus_atys ENSCATG00000032402
macaca_nemestrina ENSMNEG00000044682
macaca_mulatta ENSMMUG00000023393
macaca_fascicularis ENSMFAG00000032542
mandrillus_leucophaeus ENSMLEG00000029156
chlorocebus_sabaeus ENSCSAG00000016273
rhinopithecus_roxellana ENSRROG00000034394
rhinopithecus_bieti ENSRBIG00000031195
piliocolobus_tephrosceles ENSPTEG00000038418
colobus_angolensis_palliatus ENSCANG00000043586
saimiri_boliviensis_boliviensis ENSSBOG00000023039
callithrix_jacchus ENSCJAG00000000114
cebus_capucinus_imitator ENSCCAG00000023180
aotus_nancymaae ENSANAG00000035035
tupaia_belangeri ENSTBEG00000004021
tupaia_belangeri ENSTBEG00000009985
tupaia_belangeri ENSTBEG00000007594
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019185
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014571
fukomys_damarensis ENSFDAG00000018616
cavia_aperea ENSCAPG00000010870
cavia_porcellus ENSCPOG00000003923
chinchilla_lanigera ENSCLAG00000013997
urocitellus_parryii ENSUPAG00010016569
spermophilus_dauricus ENSSDAG00000016762
marmota_marmota_marmota ENSMMMG00000015661
ictidomys_tridecemlineatus ENSSTOG00000000548
castor_canadensis ENSCCNG00000023535
dipodomys_ordii ENSDORG00000006012
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000067367
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028174
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027177
mus_spicilegus ENSMSIG00000025639
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016961
rattus_norvegicus ENSRNOG00000005374
meriones_unguiculatus ENSMUGG00000016702
cricetulus_griseus_crigri_1.0 ENSCGRG00000016952
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012784
cricetulus_griseus_crigri-picr ENSCGRG00015023566
mesocricetus_auratus ENSMAUG00000021998
peromyscus_maniculatus_bairdii ENSPEMG00000006969
nannospalax_galili ENSNGAG00000001027
jaculus_jaculus ENSJJAG00000014925
dasypus_novemcinctus ENSDNOG00000043088
choloepus_hoffmanni ENSCHOG00000004488
loxodonta_africana ENSLAFG00000016582
echinops_telfairi ENSETEG00000008996
ornithorhynchus_anatinus ENSOANG00000012997
anolis_carolinensis ENSACAG00000010935
anolis_carolinensis ENSACAG00000028262
pogona_vitticeps ENSPVIG00000023181
notechis_scutatus ENSNSUG00000008386
salvator_merianae ENSSMRG00000023432
sphenodon_punctatus ENSSPUG00000007598
calidris_pugnax ENSCPUG00000002984
calidris_pygmaea ENSCPGG00000010404
melopsittacus_undulatus ENSMUNG00000016137
lonchura_striata_domestica ENSLSDG00000006992
taeniopygia_guttata ENSTGUG00000009916
zonotrichia_albicollis ENSZALG00000007598
junco_hyemalis ENSJHYG00000017634
serinus_canaria ENSSCAG00000000445
parus_major ENSPMJG00000016400
cyanistes_caeruleus ENSCCEG00000022912
ficedula_albicollis ENSFALG00000009417
manacus_vitellinus ENSMVIG00005004124
lepidothrix_coronata ENSLCOG00000015589
anser_brachyrhynchus ENSABRG00000001444
anas_platyrhynchos_platyrhynchos ENSAPLG00000003243
gallus_gallus ENSGALG00000015000
coturnix_japonica ENSCJPG00005018522
meleagris_gallopavo ENSMGAG00000012703
numida_meleagris ENSNMEG00000019245
apteryx_rowi ENSARWG00000014300
apteryx_haastii ENSAHAG00000015900
apteryx_owenii ENSAOWG00000014259
dromaius_novaehollandiae ENSDNVG00000003543
nothoprocta_perdicaria ENSNPEG00000002635
crocodylus_porosus ENSCPRG00005003903
chelonoidis_abingdonii ENSCABG00000020488
gopherus_agassizii ENSGAGG00000014088
chrysemys_picta_bellii ENSCPBG00000005694
pelodiscus_sinensis ENSPSIG00000015351
xenopus_tropicalis ENSXETG00000016038
latimeria_chalumnae ENSLACG00000007101
gasterosteus_aculeatus ENSGACG00000009164
cynoglossus_semilaevis ENSCSEG00000008548
poecilia_formosa ENSPFOG00000010883
poecilia_mexicana ENSPMEG00000023299
poecilia_latipinna ENSPLAG00000002639
poecilia_reticulata ENSPREG00000019599
xiphophorus_maculatus ENSXMAG00000002067
gambusia_affinis ENSGAFG00000020506
fundulus_heteroclitus ENSFHEG00000004298
cyprinodon_variegatus ENSCVAG00000023289
oryzias_latipes_asm223469v1 ENSORLG00015005043
oryzias_latipes_asm223471v1 ENSORLG00020009643
oryzias_latipes_asm223467v1 ENSORLG00000008281
oryzias_melastigma ENSOMEG00000000062
labrus_bergylta ENSLBEG00000027617
scophthalmus_maximus ENSSMAG00000010347
amphiprion_ocellaris ENSAOCG00000007007
amphiprion_percula ENSAPEG00000001848
acanthochromis_polyacanthus ENSAPOG00000018258
stegastes_partitus ENSSPAG00000001250
kryptolebias_marmoratus ENSKMAG00000009882
seriola_lalandi_dorsalis ENSSLDG00000016942
seriola_dumerili ENSSDUG00000022180
anabas_testudineus ENSATEG00000023521
astatotilapia_calliptera ENSACLG00000013160
maylandia_zebra ENSMZEG00005026831
pundamilia_nyererei ENSPNYG00000002706
neolamprologus_brichardi ENSNBRG00000019436
haplochromis_burtoni ENSHBUG00000020749
oreochromis_niloticus ENSONIG00000020366
amphilophus_citrinellus ENSACIG00000003323
monopterus_albus ENSMALG00000002914
tetraodon_nigroviridis ENSTNIG00000011108
tetraodon_nigroviridis ENSTNIG00000003906
takifugu_rubripes ENSTRUG00000014269
mola_mola ENSMMOG00000012648
hippocampus_comes ENSHCOG00000013811
periophthalmus_magnuspinnatus ENSPMGG00000010215
gadus_morhua ENSGMOG00000009080
esox_lucius ENSELUG00000011109
pygocentrus_nattereri ENSPNAG00000012758
astyanax_mexicanus ENSAMXG00000036727
ictalurus_punctatus ENSIPUG00000000389
danio_rerio ENSDARG00000098507
scleropages_formosus ENSSFOG00015005569
paramormyrops_kingsleyae ENSPKIG00000004048
lepisosteus_oculatus ENSLOCG00000009963
microtus_ochrogaster ENSMOCG00000018827
petromyzon_marinus ENSPMAG00000001952
eptatretus_burgeri ENSEBUG00000005682
saccharomyces_cerevisiae_strain_s288c YCR087C-A
