eptatretus_burgeri ENSEBUG00000009583
cricetulus_griseus_crigri_1.0 ENSCGRG00000007078
cricetulus_griseus_crigri_1.0 ENSCGRG00000002006
mesocricetus_auratus ENSMAUG00000000400
microtus_ochrogaster ENSMOCG00000016358
peromyscus_maniculatus_bairdii ENSPEMG00000007722
nannospalax_galili ENSNGAG00000012356
jaculus_jaculus ENSJJAG00000002095
castor_canadensis ENSCCNG00000026828
dipodomys_ordii ENSDORG00000015269
ictidomys_tridecemlineatus ENSSTOG00000027022
marmota_marmota_marmota ENSMMMG00000016396
spermophilus_dauricus ENSSDAG00000002381
urocitellus_parryii ENSUPAG00010012449
tupaia_belangeri ENSTBEG00000007597
pan_troglodytes ENSPTRG00000020484
pan_paniscus ENSPPAG00000033646
homo_sapiens ENSG00000155090
gorilla_gorilla ENSGGOG00000015206
pongo_abelii ENSPPYG00000018800
nomascus_leucogenys ENSNLEG00000003646
mandrillus_leucophaeus ENSMLEG00000034886
cercocebus_atys ENSCATG00000042287
theropithecus_gelada ENSTGEG00000004089
papio_anubis ENSPANG00000009227
macaca_fascicularis ENSMFAG00000036189
macaca_mulatta ENSMMUG00000018815
macaca_nemestrina ENSMNEG00000032838
chlorocebus_sabaeus ENSCSAG00000011934
colobus_angolensis_palliatus ENSCANG00000005795
piliocolobus_tephrosceles ENSPTEG00000007434
rhinopithecus_roxellana ENSRROG00000012660
rhinopithecus_bieti ENSRBIG00000040429
cebus_capucinus_imitator ENSCCAG00000033474
saimiri_boliviensis_boliviensis ENSSBOG00000022422
callithrix_jacchus ENSCJAG00000016069
aotus_nancymaae ENSANAG00000038390
carlito_syrichta ENSTSYG00000003347
prolemur_simus ENSPSMG00000013703
prolemur_simus ENSPSMG00000013722
propithecus_coquereli ENSPCOG00000013939
microcebus_murinus ENSMICG00000037141
otolemur_garnettii ENSOGAG00000014528
oryctolagus_cuniculus ENSOCUG00000016141
ochotona_princeps ENSOPRG00000006656
cavia_aperea ENSCAPG00000016231
cavia_porcellus ENSCPOG00000011105
octodon_degus ENSODEG00000001013
chinchilla_lanigera ENSCLAG00000006194
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010539
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004544
fukomys_damarensis ENSFDAG00000009688
sorex_araneus ENSSARG00000013971
echinops_telfairi ENSETEG00000016283
erinaceus_europaeus ENSEEUG00000009077
loxodonta_africana ENSLAFG00000000037
dasypus_novemcinctus ENSDNOG00000017020
ornithorhynchus_anatinus ENSOANG00000013800
apteryx_haastii ENSAHAG00000008706
apteryx_owenii ENSAOWG00000000402
apteryx_rowi ENSARWG00000017947
dromaius_novaehollandiae ENSDNVG00000005324
nothoprocta_perdicaria ENSNPEG00000014537
taeniopygia_guttata ENSTGUG00000012120
lonchura_striata_domestica ENSLSDG00000008371
serinus_canaria ENSSCAG00000006068
junco_hyemalis ENSJHYG00000002789
zonotrichia_albicollis ENSZALG00000012137
ficedula_albicollis ENSFALG00000005917
cyanistes_caeruleus ENSCCEG00000005370
parus_major ENSPMJG00000010151
lepidothrix_coronata ENSLCOG00000008344
manacus_vitellinus ENSMVIG00005014581
calidris_pygmaea ENSCPGG00000006834
calidris_pugnax ENSCPUG00000006972
melopsittacus_undulatus ENSMUNG00000004626
anser_brachyrhynchus ENSABRG00000008484
anas_platyrhynchos_platyrhynchos ENSAPLG00000028539
meleagris_gallopavo ENSMGAG00000012319
coturnix_japonica ENSCJPG00005001533
gallus_gallus ENSGALG00000037913
numida_meleagris ENSNMEG00000004701
crocodylus_porosus ENSCPRG00005005151
chelonoidis_abingdonii ENSCABG00000012483
gopherus_agassizii ENSGAGG00000012854
chrysemys_picta_bellii ENSCPBG00000026073
pelodiscus_sinensis ENSPSIG00000012678
pogona_vitticeps ENSPVIG00000007028
anolis_carolinensis ENSACAG00000009177
notechis_scutatus ENSNSUG00000012422
salvator_merianae ENSSMRG00000021143
sphenodon_punctatus ENSSPUG00000009025
xenopus_tropicalis ENSXETG00000004120
latimeria_chalumnae ENSLACG00000013560
hippocampus_comes ENSHCOG00000015798
takifugu_rubripes ENSTRUG00000013598
pundamilia_nyererei ENSPNYG00000021117
scleropages_formosus ENSSFOG00015001947
cavia_aperea ENSCAPG00000008870
petromyzon_marinus ENSPMAG00000001515
coturnix_japonica ENSCJPG00005009727
ciona_intestinalis ENSCING00000019150
