caenorhabditis_elegans_strain_n2 WBGene00009783
jaculus_jaculus ENSJJAG00000018634
dipodomys_ordii ENSDORG00000010196
cavia_aperea ENSCAPG00000003283
cavia_porcellus ENSCPOG00000009015
marmota_marmota_marmota ENSMMMG00000019040
ictidomys_tridecemlineatus ENSSTOG00000007413
peromyscus_maniculatus_bairdii ENSPEMG00000003886
microtus_ochrogaster ENSMOCG00000019879
urocitellus_parryii ENSUPAG00010004325
spermophilus_dauricus ENSSDAG00000023324
chinchilla_lanigera ENSCLAG00000004419
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007835
cricetulus_griseus_crigri_1.0 ENSCGRG00000014418
cricetulus_griseus_crigri-picr ENSCGRG00015014099
mesocricetus_auratus ENSMAUG00000014876
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029048
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027876
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026883
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029231
rattus_norvegicus ENSRNOG00000014270
meriones_unguiculatus ENSMUGG00000002291
nannospalax_galili ENSNGAG00000008216
nannospalax_galili ENSNGAG00000004424
peromyscus_maniculatus_bairdii ENSPEMG00000005508
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018692
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008632
fukomys_damarensis ENSFDAG00000021382
rhinopithecus_roxellana ENSRROG00000045400
aotus_nancymaae ENSANAG00000030574
ursus_maritimus ENSUMAG00000010417
mus_spicilegus ENSMSIG00000016715
serinus_canaria ENSSCAG00000000125
tursiops_truncatus ENSTTRG00000003753
sorex_araneus ENSSARG00000008490
gorilla_gorilla ENSGGOG00000043764
dromaius_novaehollandiae ENSDNVG00000017776
notechis_scutatus ENSNSUG00000000780
xenopus_tropicalis ENSXETG00000027904
latimeria_chalumnae ENSLACG00000011768
scleropages_formosus ENSSFOG00015010714
paramormyrops_kingsleyae ENSPKIG00000013532
scleropages_formosus ENSSFOG00015008467
paramormyrops_kingsleyae ENSPKIG00000012231
pygocentrus_nattereri ENSPNAG00000026747
astyanax_mexicanus ENSAMXG00000040315
ictalurus_punctatus ENSIPUG00000020737
danio_rerio ENSDARG00000012747
tetraodon_nigroviridis ENSTNIG00000001745
tetraodon_nigroviridis ENSTNIG00000011980
takifugu_rubripes ENSTRUG00000015012
mola_mola ENSMMOG00000014162
cynoglossus_semilaevis ENSCSEG00000019161
mastacembelus_armatus ENSMAMG00000018498
gasterosteus_aculeatus ENSGACG00000006541
maylandia_zebra ENSMZEG00005020344
pundamilia_nyererei ENSPNYG00000009414
astatotilapia_calliptera ENSACLG00000023248
neolamprologus_brichardi ENSNBRG00000003625
haplochromis_burtoni ENSHBUG00000010150
pundamilia_nyererei ENSPNYG00000009289
oreochromis_niloticus ENSONIG00000002100
amphilophus_citrinellus ENSACIG00000022115
amphiprion_ocellaris ENSAOCG00000008610
amphiprion_percula ENSAPEG00000015269
acanthochromis_polyacanthus ENSAPOG00000017244
stegastes_partitus ENSSPAG00000019788
fundulus_heteroclitus ENSFHEG00000002333
cyprinodon_variegatus ENSCVAG00000002505
poecilia_mexicana ENSPMEG00000007326
poecilia_latipinna ENSPLAG00000017051
poecilia_reticulata ENSPREG00000023002
xiphophorus_maculatus ENSXMAG00000017376
gambusia_affinis ENSGAFG00000019177
kryptolebias_marmoratus ENSKMAG00000013585
oryzias_latipes_asm223469v1 ENSORLG00015007134
oryzias_latipes_asm223467v1 ENSORLG00000029746
oryzias_latipes_asm223471v1 ENSORLG00020015382
oryzias_melastigma ENSOMEG00000004462
anabas_testudineus ENSATEG00000013178
monopterus_albus ENSMALG00000000715
labrus_bergylta ENSLBEG00000019828
hippocampus_comes ENSHCOG00000000621
seriola_dumerili ENSSDUG00000001522
seriola_lalandi_dorsalis ENSSLDG00000024832
scophthalmus_maximus ENSSMAG00000015845
periophthalmus_magnuspinnatus ENSPMGG00000010013
gadus_morhua ENSGMOG00000015529
esox_lucius ENSELUG00000005707
latimeria_chalumnae ENSLACG00000009839
eptatretus_burgeri ENSEBUG00000012339
ciona_savignyi ENSCSAVG00000006166
ciona_intestinalis ENSCING00000005442
saccharomyces_cerevisiae_strain_s288c YCL001W
