eptatretus_burgeri ENSEBUG00000005416
maylandia_zebra ENSMZEG00005000512
pundamilia_nyererei ENSPNYG00000013569
neolamprologus_brichardi ENSNBRG00000021636
oreochromis_niloticus ENSONIG00000001155
amphilophus_citrinellus ENSACIG00000017814
amphiprion_ocellaris ENSAOCG00000009805
amphiprion_percula ENSAPEG00000013327
acanthochromis_polyacanthus ENSAPOG00000001565
stegastes_partitus ENSSPAG00000020746
periophthalmus_magnuspinnatus ENSPMGG00000019696
hippocampus_comes ENSHCOG00000016192
gadus_morhua ENSGMOG00000012071
esox_lucius ENSELUG00000008587
pygocentrus_nattereri ENSPNAG00000027668
astyanax_mexicanus ENSAMXG00000031770
ictalurus_punctatus ENSIPUG00000019018
paramormyrops_kingsleyae ENSPKIG00000017847
scleropages_formosus ENSSFOG00015010978
lepisosteus_oculatus ENSLOCG00000005587
drosophila_melanogaster FBgn0025885
caenorhabditis_elegans_strain_n2 WBGene00012148
saccharomyces_cerevisiae_strain_s288c YJL153C
