calidris_pygmaea ENSCPGG00000012261
scleropages_formosus ENSSFOG00015002409
lepisosteus_oculatus ENSLOCG00000002916
tetraodon_nigroviridis ENSTNIG00000012542
takifugu_rubripes ENSTRUG00000013997
mola_mola ENSMMOG00000009345
gasterosteus_aculeatus ENSGACG00000012362
cynoglossus_semilaevis ENSCSEG00000019547
scophthalmus_maximus ENSSMAG00000012535
periophthalmus_magnuspinnatus ENSPMGG00000011024
seriola_dumerili ENSSDUG00000022829
seriola_lalandi_dorsalis ENSSLDG00000024213
labrus_bergylta ENSLBEG00000011625
cyprinodon_variegatus ENSCVAG00000000136
fundulus_heteroclitus ENSFHEG00000021276
poecilia_latipinna ENSPLAG00000002002
poecilia_formosa ENSPFOG00000023930
poecilia_mexicana ENSPMEG00000005444
xiphophorus_maculatus ENSXMAG00000012814
xiphophorus_couchianus ENSXCOG00000014272
gambusia_affinis ENSGAFG00000005569
poecilia_reticulata ENSPREG00000003404
kryptolebias_marmoratus ENSKMAG00000007377
oryzias_latipes_asm223467v1 ENSORLG00000013955
oryzias_latipes_asm223471v1 ENSORLG00020013548
oryzias_latipes_asm223469v1 ENSORLG00015007749
oryzias_melastigma ENSOMEG00000003796
amphiprion_percula ENSAPEG00000020653
amphiprion_ocellaris ENSAOCG00000021553
acanthochromis_polyacanthus ENSAPOG00000006077
stegastes_partitus ENSSPAG00000016629
maylandia_zebra ENSMZEG00005026315
pundamilia_nyererei ENSPNYG00000015880
haplochromis_burtoni ENSHBUG00000009637
oreochromis_niloticus ENSONIG00000016890
neolamprologus_brichardi ENSNBRG00000010254
amphilophus_citrinellus ENSACIG00000009844
monopterus_albus ENSMALG00000013996
mastacembelus_armatus ENSMAMG00000024215
anabas_testudineus ENSATEG00000023549
hippocampus_comes ENSHCOG00000007542
gadus_morhua ENSGMOG00000019686
esox_lucius ENSELUG00000021093
pygocentrus_nattereri ENSPNAG00000021790
astyanax_mexicanus ENSAMXG00000039312
ictalurus_punctatus ENSIPUG00000022228
danio_rerio ENSDARG00000062129
paramormyrops_kingsleyae ENSPKIG00000009945
scleropages_formosus ENSSFOG00015016304
