ciona_intestinalis ENSCING00000021218
amphilophus_citrinellus ENSACIG00000013789
poecilia_mexicana ENSPMEG00000022243
poecilia_formosa ENSPFOG00000016207
poecilia_latipinna ENSPLAG00000022752
poecilia_reticulata ENSPREG00000007961
gambusia_affinis ENSGAFG00000005753
xiphophorus_maculatus ENSXMAG00000002675
fundulus_heteroclitus ENSFHEG00000009151
cyprinodon_variegatus ENSCVAG00000005063
labrus_bergylta ENSLBEG00000010178
scophthalmus_maximus ENSSMAG00000016806
cynoglossus_semilaevis ENSCSEG00000013835
takifugu_rubripes ENSTRUG00000012889
tetraodon_nigroviridis ENSTNIG00000000919
monopterus_albus ENSMALG00000011202
mastacembelus_armatus ENSMAMG00000004675
anabas_testudineus ENSATEG00000010171
hippocampus_comes ENSHCOG00000000253
seriola_dumerili ENSSDUG00000023341
seriola_lalandi_dorsalis ENSSLDG00000011221
mola_mola ENSMMOG00000017034
kryptolebias_marmoratus ENSKMAG00000015770
periophthalmus_magnuspinnatus ENSPMGG00000005097
gadus_morhua ENSGMOG00000020399
esox_lucius ENSELUG00000023705
paramormyrops_kingsleyae ENSPKIG00000005175
scleropages_formosus ENSSFOG00015010304
lepisosteus_oculatus ENSLOCG00000006044
petromyzon_marinus ENSPMAG00000003664
drosophila_melanogaster FBgn0029665
caenorhabditis_elegans_strain_n2 WBGene00011017
