apteryx_rowi ENSARWG00000000056
cavia_aperea ENSCAPG00000008895
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004616
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013780
fukomys_damarensis ENSFDAG00000008303
ictidomys_tridecemlineatus ENSSTOG00000009706
spermophilus_dauricus ENSSDAG00000019386
urocitellus_parryii ENSUPAG00010006825
marmota_marmota_marmota ENSMMMG00000006321
myotis_lucifugus ENSMLUG00000009437
pteropus_vampyrus ENSPVAG00000012904
ursus_maritimus ENSUMAG00000009057
ursus_americanus ENSUAMG00000018833
ailuropoda_melanoleuca ENSAMEG00000008945
mustela_putorius_furo ENSMPUG00000016567
neovison_vison ENSNVIG00000006430
canis_lupus_familiaris ENSCAFG00000015432
canis_lupus_dingo ENSCAFG00020016884
vulpes_vulpes ENSVVUG00000015127
panthera_pardus ENSPPRG00000001646
panthera_tigris_altaica ENSPTIG00000008096
felis_catus ENSFCAG00000030546
bos_taurus ENSBTAG00000004135
bos_mutus ENSBMUG00000014553
bison_bison_bison ENSBBBG00000010132
capra_hircus ENSCHIG00000023995
ovis_aries ENSOARG00000000869
tursiops_truncatus ENSTTRG00000015697
sus_scrofa ENSSSCG00000007599
vicugna_pacos ENSVPAG00000011092
equus_asinus_asinus ENSEASG00005000819
equus_caballus ENSECAG00000019598
erinaceus_europaeus ENSEEUG00000003499
sorex_araneus ENSSARG00000005223
oryctolagus_cuniculus ENSOCUG00000017282
ochotona_princeps ENSOPRG00000004969
echinops_telfairi ENSETEG00000008837
xenopus_tropicalis ENSXETG00000024039
latimeria_chalumnae ENSLACG00000013999
amphiprion_ocellaris ENSAOCG00000020072
amphiprion_percula ENSAPEG00000009731
acanthochromis_polyacanthus ENSAPOG00000006743
stegastes_partitus ENSSPAG00000014448
haplochromis_burtoni ENSHBUG00000011512
pundamilia_nyererei ENSPNYG00000016574
astatotilapia_calliptera ENSACLG00000027968
maylandia_zebra ENSMZEG00005013144
neolamprologus_brichardi ENSNBRG00000004644
oreochromis_niloticus ENSONIG00000002277
amphilophus_citrinellus ENSACIG00000006736
takifugu_rubripes ENSTRUG00000010085
tetraodon_nigroviridis ENSTNIG00000011950
gasterosteus_aculeatus ENSGACG00000012129
labrus_bergylta ENSLBEG00000027181
mola_mola ENSMMOG00000006965
scophthalmus_maximus ENSSMAG00000013843
cynoglossus_semilaevis ENSCSEG00000012498
seriola_dumerili ENSSDUG00000007658
seriola_lalandi_dorsalis ENSSLDG00000025487
mastacembelus_armatus ENSMAMG00000023550
monopterus_albus ENSMALG00000006566
anabas_testudineus ENSATEG00000024628
cyprinodon_variegatus ENSCVAG00000014069
fundulus_heteroclitus ENSFHEG00000002683
xiphophorus_maculatus ENSXMAG00000014669
xiphophorus_couchianus ENSXCOG00000008696
gambusia_affinis ENSGAFG00000020124
poecilia_formosa ENSPFOG00000011594
poecilia_formosa ENSPFOG00000011359
poecilia_mexicana ENSPMEG00000018908
poecilia_mexicana ENSPMEG00000022580
poecilia_latipinna ENSPLAG00000018330
poecilia_latipinna ENSPLAG00000013643
poecilia_reticulata ENSPREG00000005186
kryptolebias_marmoratus ENSKMAG00000020526
oryzias_latipes_asm223471v1 ENSORLG00020017145
oryzias_latipes_asm223469v1 ENSORLG00015006529
oryzias_latipes_asm223467v1 ENSORLG00000009573
oryzias_melastigma ENSOMEG00000013236
hippocampus_comes ENSHCOG00000008888
periophthalmus_magnuspinnatus ENSPMGG00000010089
gadus_morhua ENSGMOG00000004498
esox_lucius ENSELUG00000006709
pygocentrus_nattereri ENSPNAG00000016849
astyanax_mexicanus ENSAMXG00000020711
ictalurus_punctatus ENSIPUG00000003243
danio_rerio ENSDARG00000076324
paramormyrops_kingsleyae ENSPKIG00000017224
scleropages_formosus ENSSFOG00015021880
paramormyrops_kingsleyae ENSPKIG00000003468
lepisosteus_oculatus ENSLOCG00000008620
