caenorhabditis_elegans_strain_n2 WBGene00011338
rhinopithecus_roxellana ENSRROG00000036499
piliocolobus_tephrosceles ENSPTEG00000028072
colobus_angolensis_palliatus ENSCANG00000035382
theropithecus_gelada ENSTGEG00000018198
papio_anubis ENSPANG00000021167
mandrillus_leucophaeus ENSMLEG00000039004
cercocebus_atys ENSCATG00000025009
macaca_fascicularis ENSMFAG00000043520
macaca_mulatta ENSMMUG00000006622
macaca_nemestrina ENSMNEG00000032578
chlorocebus_sabaeus ENSCSAG00000005583
cebus_capucinus_imitator ENSCCAG00000025377
saimiri_boliviensis_boliviensis ENSSBOG00000023347
callithrix_jacchus ENSCJAG00000017347
aotus_nancymaae ENSANAG00000034066
myotis_lucifugus ENSMLUG00000015083
pteropus_vampyrus ENSPVAG00000008009
ursus_maritimus ENSUMAG00000022806
ursus_americanus ENSUAMG00000003269
ailuropoda_melanoleuca ENSAMEG00000006663
mustela_putorius_furo ENSMPUG00000016960
neovison_vison ENSNVIG00000018876
canis_lupus_familiaris ENSCAFG00000009685
canis_lupus_dingo ENSCAFG00020008380
vulpes_vulpes ENSVVUG00000024925
panthera_pardus ENSPPRG00000001132
panthera_tigris_altaica ENSPTIG00000012634
felis_catus ENSFCAG00000006452
equus_caballus ENSECAG00000017210
equus_asinus_asinus ENSEASG00005008976
erinaceus_europaeus ENSEEUG00000000265
bos_mutus ENSBMUG00000003449
bison_bison_bison ENSBBBG00000007056
bos_taurus ENSBTAG00000000090
ovis_aries ENSOARG00000015062
capra_hircus ENSCHIG00000014510
tursiops_truncatus ENSTTRG00000004171
sus_scrofa ENSSSCG00000006165
vicugna_pacos ENSVPAG00000010103
choloepus_hoffmanni ENSCHOG00000002995
loxodonta_africana ENSLAFG00000016595
procavia_capensis ENSPCAG00000001421
phascolarctos_cinereus ENSPCIG00000001002
notamacropus_eugenii ENSMEUG00000011963
sarcophilus_harrisii ENSSHAG00000015424
monodelphis_domestica ENSMODG00000019357
dasypus_novemcinctus ENSDNOG00000025686
takifugu_rubripes ENSTRUG00000024194
ornithorhynchus_anatinus ENSOANG00000002978
xenopus_tropicalis ENSXETG00000014203
labrus_bergylta ENSLBEG00000027609
labrus_bergylta ENSLBEG00000009931
hippocampus_comes ENSHCOG00000002960
seriola_lalandi_dorsalis ENSSLDG00000013537
seriola_dumerili ENSSDUG00000023451
seriola_lalandi_dorsalis ENSSLDG00000007659
scophthalmus_maximus ENSSMAG00000009779
gasterosteus_aculeatus ENSGACG00000015685
anabas_testudineus ENSATEG00000007271
monopterus_albus ENSMALG00000009525
mastacembelus_armatus ENSMAMG00000004874
cynoglossus_semilaevis ENSCSEG00000010931
takifugu_rubripes ENSTRUG00000018434
tetraodon_nigroviridis ENSTNIG00000013497
mola_mola ENSMMOG00000008618
xiphophorus_maculatus ENSXMAG00000019118
xiphophorus_couchianus ENSXCOG00000017644
gambusia_affinis ENSGAFG00000003615
poecilia_formosa ENSPFOG00000002042
poecilia_latipinna ENSPLAG00000004447
poecilia_reticulata ENSPREG00000018133
poecilia_mexicana ENSPMEG00000008524
fundulus_heteroclitus ENSFHEG00000006753
cyprinodon_variegatus ENSCVAG00000020042
oryzias_latipes_asm223467v1 ENSORLG00000001874
oryzias_latipes_asm223471v1 ENSORLG00020014636
oryzias_latipes_asm223469v1 ENSORLG00015002291
oryzias_melastigma ENSOMEG00000018435
maylandia_zebra ENSMZEG00005007385
astatotilapia_calliptera ENSACLG00000025274
haplochromis_burtoni ENSHBUG00000012044
pundamilia_nyererei ENSPNYG00000004982
oreochromis_niloticus ENSONIG00000015395
neolamprologus_brichardi ENSNBRG00000019633
amphiprion_percula ENSAPEG00000005330
amphiprion_ocellaris ENSAOCG00000009083
acanthochromis_polyacanthus ENSAPOG00000006099
stegastes_partitus ENSSPAG00000021076
amphilophus_citrinellus ENSACIG00000008405
kryptolebias_marmoratus ENSKMAG00000009711
periophthalmus_magnuspinnatus ENSPMGG00000017160
gadus_morhua ENSGMOG00000018568
esox_lucius ENSELUG00000003329
pygocentrus_nattereri ENSPNAG00000016528
astyanax_mexicanus ENSAMXG00000001550
ictalurus_punctatus ENSIPUG00000024931
danio_rerio ENSDARG00000021082
scleropages_formosus ENSSFOG00015005688
paramormyrops_kingsleyae ENSPKIG00000025523
lepisosteus_oculatus ENSLOCG00000010692
manacus_vitellinus ENSMVIG00005009510
lepidothrix_coronata ENSLCOG00000012234
cyanistes_caeruleus ENSCCEG00000021344
parus_major ENSPMJG00000008886
ficedula_albicollis ENSFALG00000005662
lonchura_striata_domestica ENSLSDG00000007292
taeniopygia_guttata ENSTGUG00000002804
junco_hyemalis ENSJHYG00000012352
zonotrichia_albicollis ENSZALG00000016703
serinus_canaria ENSSCAG00000014849
melopsittacus_undulatus ENSMUNG00000013547
calidris_pygmaea ENSCPGG00000019172
calidris_pugnax ENSCPUG00000011953
gallus_gallus ENSGALG00000040484
coturnix_japonica ENSCJPG00005010043
meleagris_gallopavo ENSMGAG00000007943
numida_meleagris ENSNMEG00000016950
anas_platyrhynchos_platyrhynchos ENSAPLG00000010192
anser_brachyrhynchus ENSABRG00000008982
apteryx_haastii ENSAHAG00000007346
apteryx_rowi ENSARWG00000014654
apteryx_owenii ENSAOWG00000008934
dromaius_novaehollandiae ENSDNVG00000012677
nothoprocta_perdicaria ENSNPEG00000009646
crocodylus_porosus ENSCPRG00005013624
gopherus_agassizii ENSGAGG00000015090
chelonoidis_abingdonii ENSCABG00000009288
chelonoidis_abingdonii ENSCABG00000004490
chrysemys_picta_bellii ENSCPBG00000007911
pelodiscus_sinensis ENSPSIG00000016702
ornithorhynchus_anatinus ENSOANG00000020047
anolis_carolinensis ENSACAG00000010481
pogona_vitticeps ENSPVIG00000007984
salvator_merianae ENSSMRG00000012907
notechis_scutatus ENSNSUG00000001325
ornithorhynchus_anatinus ENSOANG00000005725
sphenodon_punctatus ENSSPUG00000013800
cavia_aperea ENSCAPG00000009992
bos_taurus ENSBTAG00000052526
propithecus_coquereli ENSPCOG00000007656
phascolarctos_cinereus ENSPCIG00000014858
notamacropus_eugenii ENSMEUG00000013518
sarcophilus_harrisii ENSSHAG00000002474
monodelphis_domestica ENSMODG00000012053
ornithorhynchus_anatinus ENSOANG00000022422
ornithorhynchus_anatinus ENSOANG00000028987
ornithorhynchus_anatinus ENSOANG00000004131
pteropus_vampyrus ENSPVAG00000016816
myotis_lucifugus ENSMLUG00000004707
ursus_maritimus ENSUMAG00000008704
ursus_americanus ENSUAMG00000012733
ailuropoda_melanoleuca ENSAMEG00000005066
mustela_putorius_furo ENSMPUG00000014721
neovison_vison ENSNVIG00000004445
canis_lupus_dingo ENSCAFG00020010660
canis_lupus_familiaris ENSCAFG00000009021
vulpes_vulpes ENSVVUG00000016218
panthera_tigris_altaica ENSPTIG00000011026
panthera_pardus ENSPPRG00000002762
felis_catus ENSFCAG00000001563
equus_asinus_asinus ENSEASG00005013864
equus_caballus ENSECAG00000017741
ovis_aries ENSOARG00000001565
capra_hircus ENSCHIG00000004790
bos_mutus ENSBMUG00000021294
bos_taurus ENSBTAG00000020525
bison_bison_bison ENSBBBG00000022615
tursiops_truncatus ENSTTRG00000007642
sus_scrofa ENSSSCG00000009244
vicugna_pacos ENSVPAG00000011349
sorex_araneus ENSSARG00000000450
spermophilus_dauricus ENSSDAG00000002326
ictidomys_tridecemlineatus ENSSTOG00000012452
urocitellus_parryii ENSUPAG00010021727
marmota_marmota_marmota ENSMMMG00000005146
dipodomys_ordii ENSDORG00000010518
nannospalax_galili ENSNGAG00000011892
oryctolagus_cuniculus ENSOCUG00000014918
ochotona_princeps ENSOPRG00000008314
pan_troglodytes ENSPTRG00000016221
pan_paniscus ENSPPAG00000040504
homo_sapiens ENSG00000138674
gorilla_gorilla ENSGGOG00000011615
pongo_abelii ENSPPYG00000014890
nomascus_leucogenys ENSNLEG00000008736
mandrillus_leucophaeus ENSMLEG00000038017
cercocebus_atys ENSCATG00000045203
theropithecus_gelada ENSTGEG00000010721
papio_anubis ENSPANG00000017184
chlorocebus_sabaeus ENSCSAG00000004450
macaca_fascicularis ENSMFAG00000001213
macaca_mulatta ENSMMUG00000008501
macaca_nemestrina ENSMNEG00000045217
rhinopithecus_roxellana ENSRROG00000043720
rhinopithecus_bieti ENSRBIG00000042454
piliocolobus_tephrosceles ENSPTEG00000021902
colobus_angolensis_palliatus ENSCANG00000031323
saimiri_boliviensis_boliviensis ENSSBOG00000022511
cebus_capucinus_imitator ENSCCAG00000020772
callithrix_jacchus ENSCJAG00000004799
aotus_nancymaae ENSANAG00000022299
carlito_syrichta ENSTSYG00000014285
otolemur_garnettii ENSOGAG00000002506
prolemur_simus ENSPSMG00000019006
microtus_ochrogaster ENSMOCG00000004424
microtus_ochrogaster ENSMOCG00000019564
cricetulus_griseus_crigri_1.0 ENSCGRG00000002197
cricetulus_griseus_crigri-picr ENSCGRG00015018276
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006894
mesocricetus_auratus ENSMAUG00000017671
mesocricetus_auratus ENSMAUG00000013778
peromyscus_maniculatus_bairdii ENSPEMG00000010107
mus_spicilegus ENSMSIG00000002575
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028448
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035325
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027451
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017229
rattus_norvegicus ENSRNOG00000002251
meriones_unguiculatus ENSMUGG00000011249
jaculus_jaculus ENSJJAG00000015705
castor_canadensis ENSCCNG00000018581
propithecus_coquereli ENSPCOG00000025847
propithecus_coquereli ENSPCOG00000026115
microcebus_murinus ENSMICG00000036189
tupaia_belangeri ENSTBEG00000013928
chinchilla_lanigera ENSCLAG00000011336
octodon_degus ENSODEG00000002311
cavia_porcellus ENSCPOG00000007967
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004351
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017733
fukomys_damarensis ENSFDAG00000007670
loxodonta_africana ENSLAFG00000016710
procavia_capensis ENSPCAG00000010258
echinops_telfairi ENSETEG00000007563
dasypus_novemcinctus ENSDNOG00000019658
choloepus_hoffmanni ENSCHOG00000010759
erinaceus_europaeus ENSEEUG00000009510
periophthalmus_magnuspinnatus ENSPMGG00000017165
xenopus_tropicalis ENSXETG00000000368
latimeria_chalumnae ENSLACG00000005373
ciona_savignyi ENSCSAVG00000009716
ciona_intestinalis ENSCING00000007457
drosophila_melanogaster FBgn0033339
saccharomyces_cerevisiae_strain_s288c YDL195W
