sarcophilus_harrisii ENSSHAG00000004386
saimiri_boliviensis_boliviensis ENSSBOG00000034325
callithrix_jacchus ENSCJAG00000043210
aotus_nancymaae ENSANAG00000026364
carlito_syrichta ENSTSYG00000006823
propithecus_coquereli ENSPCOG00000019604
microcebus_murinus ENSMICG00000027988
prolemur_simus ENSPSMG00000019644
otolemur_garnettii ENSOGAG00000011596
ursus_maritimus ENSUMAG00000004599
ursus_americanus ENSUAMG00000026790
ailuropoda_melanoleuca ENSAMEG00000013601
neovison_vison ENSNVIG00000011701
mustela_putorius_furo ENSMPUG00000016626
canis_lupus_dingo ENSCAFG00020015649
canis_lupus_familiaris ENSCAFG00000000028
vulpes_vulpes ENSVVUG00000018616
panthera_tigris_altaica ENSPTIG00000011728
panthera_pardus ENSPPRG00000012387
felis_catus ENSFCAG00000027980
equus_caballus ENSECAG00000016833
equus_asinus_asinus ENSEASG00005023065
bos_mutus ENSBMUG00000020076
bos_taurus ENSBTAG00000009687
bison_bison_bison ENSBBBG00000001146
ovis_aries ENSOARG00000004716
capra_hircus ENSCHIG00000000355
sus_scrofa ENSSSCG00000032494
tursiops_truncatus ENSTTRG00000007709
pteropus_vampyrus ENSPVAG00000008398
myotis_lucifugus ENSMLUG00000011440
ornithorhynchus_anatinus ENSOANG00000031558
ornithorhynchus_anatinus ENSOANG00000000411
pogona_vitticeps ENSPVIG00000016789
anolis_carolinensis ENSACAG00000003778
notechis_scutatus ENSNSUG00000013516
salvator_merianae ENSSMRG00000004064
sphenodon_punctatus ENSSPUG00000000392
apteryx_haastii ENSAHAG00000003026
apteryx_owenii ENSAOWG00000010398
apteryx_rowi ENSARWG00000004210
dromaius_novaehollandiae ENSDNVG00000014689
nothoprocta_perdicaria ENSNPEG00000010473
lepidothrix_coronata ENSLCOG00000015809
manacus_vitellinus ENSMVIG00005001543
taeniopygia_guttata ENSTGUG00000009173
lonchura_striata_domestica ENSLSDG00000013579
ficedula_albicollis ENSFALG00000004637
serinus_canaria ENSSCAG00000007572
cyanistes_caeruleus ENSCCEG00000012770
parus_major ENSPMJG00000014325
zonotrichia_albicollis ENSZALG00000001255
junco_hyemalis ENSJHYG00000015155
calidris_pygmaea ENSCPGG00000003623
calidris_pugnax ENSCPUG00000006478
melopsittacus_undulatus ENSMUNG00000003458
anser_brachyrhynchus ENSABRG00000018894
anas_platyrhynchos_platyrhynchos ENSAPLG00000018938
meleagris_gallopavo ENSMGAG00000008261
gallus_gallus ENSGALG00000013709
coturnix_japonica ENSCJPG00005007370
numida_meleagris ENSNMEG00000005518
crocodylus_porosus ENSCPRG00005005595
chelonoidis_abingdonii ENSCABG00000022106
gopherus_agassizii ENSGAGG00000014506
chrysemys_picta_bellii ENSCPBG00000028437
pelodiscus_sinensis ENSPSIG00000003061
latimeria_chalumnae ENSLACG00000016361
xenopus_tropicalis ENSXETG00000023559
pygocentrus_nattereri ENSPNAG00000004763
astyanax_mexicanus ENSAMXG00000034718
ictalurus_punctatus ENSIPUG00000007576
danio_rerio ENSDARG00000071594
fundulus_heteroclitus ENSFHEG00000018909
cyprinodon_variegatus ENSCVAG00000006173
xiphophorus_couchianus ENSXCOG00000008214
xiphophorus_maculatus ENSXMAG00000018536
poecilia_formosa ENSPFOG00000000677
poecilia_latipinna ENSPLAG00000018640
poecilia_mexicana ENSPMEG00000016713
poecilia_reticulata ENSPREG00000013991
gambusia_affinis ENSGAFG00000009136
kryptolebias_marmoratus ENSKMAG00000006275
oryzias_latipes_asm223467v1 ENSORLG00000007749
oryzias_latipes_asm223469v1 ENSORLG00015017796
oryzias_latipes_asm223471v1 ENSORLG00020017228
oryzias_melastigma ENSOMEG00000011495
maylandia_zebra ENSMZEG00005021383
astatotilapia_calliptera ENSACLG00000023644
pundamilia_nyererei ENSPNYG00000000657
haplochromis_burtoni ENSHBUG00000000646
neolamprologus_brichardi ENSNBRG00000001269
oreochromis_niloticus ENSONIG00000014344
amphilophus_citrinellus ENSACIG00000001526
cynoglossus_semilaevis ENSCSEG00000010447
takifugu_rubripes ENSTRUG00000010447
tetraodon_nigroviridis ENSTNIG00000008168
mola_mola ENSMMOG00000003641
monopterus_albus ENSMALG00000009596
mastacembelus_armatus ENSMAMG00000022983
labrus_bergylta ENSLBEG00000013804
seriola_lalandi_dorsalis ENSSLDG00000007802
seriola_dumerili ENSSDUG00000012122
scophthalmus_maximus ENSSMAG00000017330
anabas_testudineus ENSATEG00000013989
amphiprion_ocellaris ENSAOCG00000012959
amphiprion_percula ENSAPEG00000022598
acanthochromis_polyacanthus ENSAPOG00000020429
stegastes_partitus ENSSPAG00000021929
gasterosteus_aculeatus ENSGACG00000002680
hippocampus_comes ENSHCOG00000012942
periophthalmus_magnuspinnatus ENSPMGG00000005604
gadus_morhua ENSGMOG00000007065
esox_lucius ENSELUG00000002074
paramormyrops_kingsleyae ENSPKIG00000005119
scleropages_formosus ENSSFOG00015012343
lepisosteus_oculatus ENSLOCG00000013619
echinops_telfairi ENSETEG00000000896
petromyzon_marinus ENSPMAG00000003919
eptatretus_burgeri ENSEBUG00000010922
drosophila_melanogaster FBgn0031708
caenorhabditis_elegans_strain_n2 WBGene00018934
