labrus_bergylta ENSLBEG00000021394
neolamprologus_brichardi ENSNBRG00000006952
pelodiscus_sinensis ENSPSIG00000003209
equus_asinus_asinus ENSEASG00005012722
equus_caballus ENSECAG00000013426
pteropus_vampyrus ENSPVAG00000005460
bison_bison_bison ENSBBBG00000007047
bos_taurus ENSBTAG00000027868
ovis_aries ENSOARG00000005183
capra_hircus ENSCHIG00000024691
tursiops_truncatus ENSTTRG00000014710
sus_scrofa ENSSSCG00000014904
vicugna_pacos ENSVPAG00000011219
ailuropoda_melanoleuca ENSAMEG00000008686
ursus_maritimus ENSUMAG00000023602
neovison_vison ENSNVIG00000001534
mustela_putorius_furo ENSMPUG00000008125
panthera_tigris_altaica ENSPTIG00000010529
panthera_pardus ENSPPRG00000010067
felis_catus ENSFCAG00000027392
canis_lupus_familiaris ENSCAFG00000004544
canis_lupus_dingo ENSCAFG00020017781
vulpes_vulpes ENSVVUG00000017516
ailuropoda_melanoleuca ENSAMEG00000005339
bos_mutus ENSBMUG00000010685
microcebus_murinus ENSMICG00000027095
sorex_araneus ENSSARG00000001297
erinaceus_europaeus ENSEEUG00000007484
phascolarctos_cinereus ENSPCIG00000028928
ornithorhynchus_anatinus ENSOANG00000005627
loxodonta_africana ENSLAFG00000010836
ursus_americanus ENSUAMG00000013869
microtus_ochrogaster ENSMOCG00000020913
pogona_vitticeps ENSPVIG00000006211
kryptolebias_marmoratus ENSKMAG00000003732
sarcophilus_harrisii ENSSHAG00000017246
notamacropus_eugenii ENSMEUG00000004213
monodelphis_domestica ENSMODG00000004436
anolis_carolinensis ENSACAG00000001627
salvator_merianae ENSSMRG00000007646
sphenodon_punctatus ENSSPUG00000012759
meleagris_gallopavo ENSMGAG00000015234
meleagris_gallopavo ENSMGAG00000016818
coturnix_japonica ENSCJPG00005004310
gallus_gallus ENSGALG00000045305
numida_meleagris ENSNMEG00000019758
calidris_pygmaea ENSCPGG00000008588
calidris_pugnax ENSCPUG00000010762
melopsittacus_undulatus ENSMUNG00000016641
manacus_vitellinus ENSMVIG00005011923
lepidothrix_coronata ENSLCOG00000015886
parus_major ENSPMJG00000001264
cyanistes_caeruleus ENSCCEG00000001553
ficedula_albicollis ENSFALG00000007731
zonotrichia_albicollis ENSZALG00000008090
junco_hyemalis ENSJHYG00000017211
serinus_canaria ENSSCAG00000002598
lonchura_striata_domestica ENSLSDG00000001030
taeniopygia_guttata ENSTGUG00000012956
anas_platyrhynchos_platyrhynchos ENSAPLG00000003730
anser_brachyrhynchus ENSABRG00000005335
apteryx_rowi ENSARWG00000016768
nothoprocta_perdicaria ENSNPEG00000003778
dromaius_novaehollandiae ENSDNVG00000005736
crocodylus_porosus ENSCPRG00005016151
gopherus_agassizii ENSGAGG00000012794
chrysemys_picta_bellii ENSCPBG00000006766
eptatretus_burgeri ENSEBUG00000003734
eptatretus_burgeri ENSEBUG00000012599
