apteryx_rowi ENSARWG00000005978
cricetulus_griseus_crigri_1.0 ENSCGRG00000013951
cricetulus_griseus_crigri-picr ENSCGRG00015010865
mesocricetus_auratus ENSMAUG00000021801
microtus_ochrogaster ENSMOCG00000018754
peromyscus_maniculatus_bairdii ENSPEMG00000010604
nannospalax_galili ENSNGAG00000024256
jaculus_jaculus ENSJJAG00000015692
chinchilla_lanigera ENSCLAG00000008928
octodon_degus ENSODEG00000012691
cavia_aperea ENSCAPG00000008655
cavia_porcellus ENSCPOG00000020372
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002147
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012567
fukomys_damarensis ENSFDAG00000010888
marmota_marmota_marmota ENSMMMG00000002089
spermophilus_dauricus ENSSDAG00000003694
ictidomys_tridecemlineatus ENSSTOG00000003488
urocitellus_parryii ENSUPAG00010010236
oryctolagus_cuniculus ENSOCUG00000024541
piliocolobus_tephrosceles ENSPTEG00000033387
colobus_angolensis_palliatus ENSCANG00000028338
rhinopithecus_roxellana ENSRROG00000034175
rhinopithecus_bieti ENSRBIG00000035390
theropithecus_gelada ENSTGEG00000019606
mandrillus_leucophaeus ENSMLEG00000030051
cercocebus_atys ENSCATG00000040459
papio_anubis ENSPANG00000019942
macaca_nemestrina ENSMNEG00000026483
macaca_mulatta ENSMMUG00000022149
macaca_fascicularis ENSMFAG00000039032
chlorocebus_sabaeus ENSCSAG00000006488
pan_paniscus ENSPPAG00000043480
pan_troglodytes ENSPTRG00000022726
homo_sapiens ENSG00000196811
gorilla_gorilla ENSGGOG00000002100
pongo_abelii ENSPPYG00000013280
nomascus_leucogenys ENSNLEG00000014319
cebus_capucinus_imitator ENSCCAG00000000722
saimiri_boliviensis_boliviensis ENSSBOG00000031334
callithrix_jacchus ENSCJAG00000013767
aotus_nancymaae ENSANAG00000025891
carlito_syrichta ENSTSYG00000029139
prolemur_simus ENSPSMG00000025936
propithecus_coquereli ENSPCOG00000023325
microcebus_murinus ENSMICG00000012165
otolemur_garnettii ENSOGAG00000032889
dasypus_novemcinctus ENSDNOG00000016874
ornithorhynchus_anatinus ENSOANG00000012957
xenopus_tropicalis ENSXETG00000013994
latimeria_chalumnae ENSLACG00000015771
labrus_bergylta ENSLBEG00000023769
gasterosteus_aculeatus ENSGACG00000015082
takifugu_rubripes ENSTRUG00000014376
tetraodon_nigroviridis ENSTNIG00000015292
mola_mola ENSMMOG00000011661
monopterus_albus ENSMALG00000019114
mastacembelus_armatus ENSMAMG00000010930
anabas_testudineus ENSATEG00000014069
scophthalmus_maximus ENSSMAG00000001451
cynoglossus_semilaevis ENSCSEG00000014762
seriola_lalandi_dorsalis ENSSLDG00000008086
seriola_lalandi_dorsalis ENSSLDG00000023245
seriola_dumerili ENSSDUG00000017078
cyprinodon_variegatus ENSCVAG00000005777
fundulus_heteroclitus ENSFHEG00000003068
poecilia_formosa ENSPFOG00000005367
poecilia_mexicana ENSPMEG00000004327
poecilia_latipinna ENSPLAG00000002244
poecilia_reticulata ENSPREG00000016151
xiphophorus_maculatus ENSXMAG00000008565
kryptolebias_marmoratus ENSKMAG00000005141
astatotilapia_calliptera ENSACLG00000000946
maylandia_zebra ENSMZEG00005019228
haplochromis_burtoni ENSHBUG00000023051
pundamilia_nyererei ENSPNYG00000008235
oreochromis_niloticus ENSONIG00000010081
neolamprologus_brichardi ENSNBRG00000018459
amphilophus_citrinellus ENSACIG00000008660
amphiprion_ocellaris ENSAOCG00000012166
amphiprion_percula ENSAPEG00000010358
acanthochromis_polyacanthus ENSAPOG00000024160
stegastes_partitus ENSSPAG00000015736
periophthalmus_magnuspinnatus ENSPMGG00000014691
hippocampus_comes ENSHCOG00000000965
gadus_morhua ENSGMOG00000012013
esox_lucius ENSELUG00000010887
pygocentrus_nattereri ENSPNAG00000021745
astyanax_mexicanus ENSAMXG00000016691
danio_rerio ENSDARG00000086647
paramormyrops_kingsleyae ENSPKIG00000014451
scleropages_formosus ENSSFOG00015005167
lepisosteus_oculatus ENSLOCG00000005837
eptatretus_burgeri ENSEBUG00000007345
