castor_canadensis ENSCCNG00000016595
bison_bison_bison ENSBBBG00000013054
ursus_americanus ENSUAMG00000000498
ursus_maritimus ENSUMAG00000009470
ailuropoda_melanoleuca ENSAMEG00000015290
neovison_vison ENSNVIG00000013564
mustela_putorius_furo ENSMPUG00000013904
canis_lupus_familiaris ENSCAFG00000001488
canis_lupus_dingo ENSCAFG00020007466
vulpes_vulpes ENSVVUG00000026460
panthera_pardus ENSPPRG00000018942
panthera_tigris_altaica ENSPTIG00000017763
felis_catus ENSFCAG00000006747
pteropus_vampyrus ENSPVAG00000016360
myotis_lucifugus ENSMLUG00000003188
erinaceus_europaeus ENSEEUG00000000871
equus_caballus ENSECAG00000008700
equus_asinus_asinus ENSEASG00005000163
loxodonta_africana ENSLAFG00000002996
procavia_capensis ENSPCAG00000012493
echinops_telfairi ENSETEG00000017207
dasypus_novemcinctus ENSDNOG00000008666
phascolarctos_cinereus ENSPCIG00000029310
notamacropus_eugenii ENSMEUG00000007190
sarcophilus_harrisii ENSSHAG00000016795
monodelphis_domestica ENSMODG00000013337
ornithorhynchus_anatinus ENSOANG00000013169
junco_hyemalis ENSJHYG00000012277
zonotrichia_albicollis ENSZALG00000011099
serinus_canaria ENSSCAG00000013708
ficedula_albicollis ENSFALG00000011212
lonchura_striata_domestica ENSLSDG00000010371
taeniopygia_guttata ENSTGUG00000007851
cyanistes_caeruleus ENSCCEG00000002888
parus_major ENSPMJG00000014638
lepidothrix_coronata ENSLCOG00000001790
manacus_vitellinus ENSMVIG00005006662
calidris_pygmaea ENSCPGG00000003605
calidris_pugnax ENSCPUG00000002039
melopsittacus_undulatus ENSMUNG00000007936
anser_brachyrhynchus ENSABRG00000019666
anas_platyrhynchos_platyrhynchos ENSAPLG00000006008
meleagris_gallopavo ENSMGAG00000010714
coturnix_japonica ENSCJPG00005010297
gallus_gallus ENSGALG00000010145
numida_meleagris ENSNMEG00000016469
apteryx_haastii ENSAHAG00000005115
apteryx_owenii ENSAOWG00000011629
apteryx_rowi ENSARWG00000000613
dromaius_novaehollandiae ENSDNVG00000007368
nothoprocta_perdicaria ENSNPEG00000000419
nothoprocta_perdicaria ENSNPEG00000009717
crocodylus_porosus ENSCPRG00005010199
chelonoidis_abingdonii ENSCABG00000021886
gopherus_agassizii ENSGAGG00000008630
chrysemys_picta_bellii ENSCPBG00000025341
pelodiscus_sinensis ENSPSIG00000018239
pogona_vitticeps ENSPVIG00000001867
anolis_carolinensis ENSACAG00000009301
notechis_scutatus ENSNSUG00000009364
salvator_merianae ENSSMRG00000005608
sphenodon_punctatus ENSSPUG00000000805
latimeria_chalumnae ENSLACG00000005277
scleropages_formosus ENSSFOG00015007453
paramormyrops_kingsleyae ENSPKIG00000023231
seriola_dumerili ENSSDUG00000002883
seriola_lalandi_dorsalis ENSSLDG00000004947
scophthalmus_maximus ENSSMAG00000006370
labrus_bergylta ENSLBEG00000005464
monopterus_albus ENSMALG00000008362
mastacembelus_armatus ENSMAMG00000020294
anabas_testudineus ENSATEG00000018977
amphiprion_ocellaris ENSAOCG00000018677
amphiprion_percula ENSAPEG00000002493
acanthochromis_polyacanthus ENSAPOG00000006158
stegastes_partitus ENSSPAG00000017845
maylandia_zebra ENSMZEG00005009502
pundamilia_nyererei ENSPNYG00000018485
haplochromis_burtoni ENSHBUG00000022136
astatotilapia_calliptera ENSACLG00000012649
neolamprologus_brichardi ENSNBRG00000001670
oreochromis_niloticus ENSONIG00000002440
amphilophus_citrinellus ENSACIG00000021856
xiphophorus_maculatus ENSXMAG00000017441
xiphophorus_couchianus ENSXCOG00000012349
gambusia_affinis ENSGAFG00000009184
poecilia_mexicana ENSPMEG00000006622
poecilia_latipinna ENSPLAG00000021984
poecilia_reticulata ENSPREG00000003270
poecilia_formosa ENSPFOG00000014639
fundulus_heteroclitus ENSFHEG00000008598
cyprinodon_variegatus ENSCVAG00000011983
kryptolebias_marmoratus ENSKMAG00000018493
oryzias_latipes_asm223471v1 ENSORLG00020002219
oryzias_latipes_asm223467v1 ENSORLG00000011860
oryzias_latipes_asm223469v1 ENSORLG00015022966
oryzias_melastigma ENSOMEG00000012085
gasterosteus_aculeatus ENSGACG00000016336
cynoglossus_semilaevis ENSCSEG00000011779
takifugu_rubripes ENSTRUG00000000391
tetraodon_nigroviridis ENSTNIG00000004666
mola_mola ENSMMOG00000000397
hippocampus_comes ENSHCOG00000017855
periophthalmus_magnuspinnatus ENSPMGG00000006232
gadus_morhua ENSGMOG00000011313
esox_lucius ENSELUG00000009066
pygocentrus_nattereri ENSPNAG00000003422
astyanax_mexicanus ENSAMXG00000003278
ictalurus_punctatus ENSIPUG00000019210
danio_rerio ENSDARG00000074376
lepisosteus_oculatus ENSLOCG00000017050
danio_rerio ENSDARG00000087633
ciona_savignyi ENSCSAVG00000004167
