sarcophilus_harrisii ENSSHAG00000016538
anser_brachyrhynchus ENSABRG00000008188
anas_platyrhynchos_platyrhynchos ENSAPLG00000007336
calidris_pygmaea ENSCPGG00000017821
calidris_pugnax ENSCPUG00000013369
melopsittacus_undulatus ENSMUNG00000016588
lepidothrix_coronata ENSLCOG00000007654
manacus_vitellinus ENSMVIG00005018881
lonchura_striata_domestica ENSLSDG00000009222
taeniopygia_guttata ENSTGUG00000007110
cyanistes_caeruleus ENSCCEG00000002310
parus_major ENSPMJG00000001288
serinus_canaria ENSSCAG00000009393
ficedula_albicollis ENSFALG00000012822
zonotrichia_albicollis ENSZALG00000014293
apteryx_owenii ENSAOWG00000008242
apteryx_haastii ENSAHAG00000003303
apteryx_rowi ENSARWG00000005806
dromaius_novaehollandiae ENSDNVG00000013608
nothoprocta_perdicaria ENSNPEG00000015897
crocodylus_porosus ENSCPRG00005001805
chelonoidis_abingdonii ENSCABG00000019019
gopherus_agassizii ENSGAGG00000009143
chrysemys_picta_bellii ENSCPBG00000010879
pelodiscus_sinensis ENSPSIG00000015226
