gallus_gallus ENSGALG00000052421
poecilia_formosa ENSPFOG00000009422
poecilia_reticulata ENSPREG00000019553
kryptolebias_marmoratus ENSKMAG00000011413
oryzias_latipes_asm223467v1 ENSORLG00000000520
oryzias_latipes_asm223471v1 ENSORLG00020014666
oryzias_latipes_asm223469v1 ENSORLG00015008830
oryzias_melastigma ENSOMEG00000006470
takifugu_rubripes ENSTRUG00000010910
tetraodon_nigroviridis ENSTNIG00000017557
hippocampus_comes ENSHCOG00000002651
periophthalmus_magnuspinnatus ENSPMGG00000001217
gadus_morhua ENSGMOG00000010964
esox_lucius ENSELUG00000008327
pygocentrus_nattereri ENSPNAG00000017549
astyanax_mexicanus ENSAMXG00000009789
ictalurus_punctatus ENSIPUG00000007689
danio_rerio ENSDARG00000058649
periophthalmus_magnuspinnatus ENSPMGG00000022364
hippocampus_comes ENSHCOG00000007965
monopterus_albus ENSMALG00000020541
mastacembelus_armatus ENSMAMG00000014183
anabas_testudineus ENSATEG00000023712
seriola_lalandi_dorsalis ENSSLDG00000014453
seriola_dumerili ENSSDUG00000005724
scophthalmus_maximus ENSSMAG00000016720
gasterosteus_aculeatus ENSGACG00000011991
labrus_bergylta ENSLBEG00000005328
takifugu_rubripes ENSTRUG00000007247
tetraodon_nigroviridis ENSTNIG00000018326
mola_mola ENSMMOG00000003703
cynoglossus_semilaevis ENSCSEG00000002159
pundamilia_nyererei ENSPNYG00000005112
maylandia_zebra ENSMZEG00005015402
astatotilapia_calliptera ENSACLG00000019019
haplochromis_burtoni ENSHBUG00000000096
neolamprologus_brichardi ENSNBRG00000005003
oreochromis_niloticus ENSONIG00000006313
amphilophus_citrinellus ENSACIG00000010320
amphiprion_percula ENSAPEG00000003853
amphiprion_ocellaris ENSAOCG00000011370
acanthochromis_polyacanthus ENSAPOG00000008796
stegastes_partitus ENSSPAG00000022234
xiphophorus_couchianus ENSXCOG00000019546
xiphophorus_maculatus ENSXMAG00000007279
gambusia_affinis ENSGAFG00000014889
poecilia_formosa ENSPFOG00000014860
poecilia_latipinna ENSPLAG00000002817
poecilia_mexicana ENSPMEG00000019652
poecilia_reticulata ENSPREG00000017292
cyprinodon_variegatus ENSCVAG00000023082
fundulus_heteroclitus ENSFHEG00000020799
kryptolebias_marmoratus ENSKMAG00000002453
oryzias_latipes_asm223471v1 ENSORLG00020009903
oryzias_latipes_asm223467v1 ENSORLG00000009879
oryzias_latipes_asm223469v1 ENSORLG00015015837
oryzias_melastigma ENSOMEG00000000180
gadus_morhua ENSGMOG00000019117
esox_lucius ENSELUG00000011929
astyanax_mexicanus ENSAMXG00000043306
pygocentrus_nattereri ENSPNAG00000006783
ictalurus_punctatus ENSIPUG00000003524
danio_rerio ENSDARG00000012367
scleropages_formosus ENSSFOG00015021605
paramormyrops_kingsleyae ENSPKIG00000014081
paramormyrops_kingsleyae ENSPKIG00000002318
scleropages_formosus ENSSFOG00015010144
lepisosteus_oculatus ENSLOCG00000006807
