ursus_maritimus ENSUMAG00000016207
manacus_vitellinus ENSMVIG00005001136
lonchura_striata_domestica ENSLSDG00000005784
taeniopygia_guttata ENSTGUG00000004015
junco_hyemalis ENSJHYG00000013329
parus_major ENSPMJG00000011881
serinus_canaria ENSSCAG00000015167
lonchura_striata_domestica ENSLSDG00000000930
zonotrichia_albicollis ENSZALG00000006444
cyanistes_caeruleus ENSCCEG00000015627
ficedula_albicollis ENSFALG00000011815
melopsittacus_undulatus ENSMUNG00000012649
calidris_pugnax ENSCPUG00000017920
calidris_pygmaea ENSCPGG00000018350
crocodylus_porosus ENSCPRG00005002900
gopherus_agassizii ENSGAGG00000016703
chelonoidis_abingdonii ENSCABG00000017893
chrysemys_picta_bellii ENSCPBG00000012092
pelodiscus_sinensis ENSPSIG00000012042
ornithorhynchus_anatinus ENSOANG00000001454
ornithorhynchus_anatinus ENSOANG00000011299
phascolarctos_cinereus ENSPCIG00000016902
notamacropus_eugenii ENSMEUG00000005711
sarcophilus_harrisii ENSSHAG00000001236
monodelphis_domestica ENSMODG00000005128
fukomys_damarensis ENSFDAG00000019649
fukomys_damarensis ENSFDAG00000012873
fukomys_damarensis ENSFDAG00000009215
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007560
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016021
chinchilla_lanigera ENSCLAG00000002181
octodon_degus ENSODEG00000015588
cavia_porcellus ENSCPOG00000031291
cavia_aperea ENSCAPG00000011644
anolis_carolinensis ENSACAG00000024303
sphenodon_punctatus ENSSPUG00000017662
xenopus_tropicalis ENSXETG00000018589
latimeria_chalumnae ENSLACG00000007487
paramormyrops_kingsleyae ENSPKIG00000009895
scleropages_formosus ENSSFOG00015019879
poecilia_mexicana ENSPMEG00000011827
poecilia_latipinna ENSPLAG00000004914
poecilia_mexicana ENSPMEG00000000158
poecilia_latipinna ENSPLAG00000004015
poecilia_formosa ENSPFOG00000023023
xiphophorus_maculatus ENSXMAG00000015070
gambusia_affinis ENSGAFG00000010167
poecilia_reticulata ENSPREG00000007956
xiphophorus_couchianus ENSXCOG00000014183
cyprinodon_variegatus ENSCVAG00000005662
kryptolebias_marmoratus ENSKMAG00000014349
oryzias_latipes_asm223467v1 ENSORLG00000025413
oryzias_latipes_asm223471v1 ENSORLG00020006519
oryzias_latipes_asm223469v1 ENSORLG00015013288
oryzias_melastigma ENSOMEG00000016491
periophthalmus_magnuspinnatus ENSPMGG00000012124
gasterosteus_aculeatus ENSGACG00000002447
takifugu_rubripes ENSTRUG00000020108
labrus_bergylta ENSLBEG00000010950
labrus_bergylta ENSLBEG00000014896
anabas_testudineus ENSATEG00000005956
monopterus_albus ENSMALG00000011739
mola_mola ENSMMOG00000005384
seriola_dumerili ENSSDUG00000015793
seriola_lalandi_dorsalis ENSSLDG00000018259
pundamilia_nyererei ENSPNYG00000003658
pundamilia_nyererei ENSPNYG00000007970
haplochromis_burtoni ENSHBUG00000017780
maylandia_zebra ENSMZEG00005018536
astatotilapia_calliptera ENSACLG00000006612
oreochromis_niloticus ENSONIG00000013136
neolamprologus_brichardi ENSNBRG00000018777
amphilophus_citrinellus ENSACIG00000016253
fundulus_heteroclitus ENSFHEG00000011401
amphiprion_percula ENSAPEG00000002460
amphiprion_ocellaris ENSAOCG00000011756
stegastes_partitus ENSSPAG00000022358
acanthochromis_polyacanthus ENSAPOG00000024377
mastacembelus_armatus ENSMAMG00000008740
scophthalmus_maximus ENSSMAG00000018869
cynoglossus_semilaevis ENSCSEG00000018071
tetraodon_nigroviridis ENSTNIG00000019805
hippocampus_comes ENSHCOG00000002197
gadus_morhua ENSGMOG00000013858
esox_lucius ENSELUG00000013113
pygocentrus_nattereri ENSPNAG00000004659
astyanax_mexicanus ENSAMXG00000040700
ictalurus_punctatus ENSIPUG00000006404
danio_rerio ENSDARG00000027159
lepisosteus_oculatus ENSLOCG00000016709
eptatretus_burgeri ENSEBUG00000008717
ciona_intestinalis ENSCING00000005186
ciona_savignyi ENSCSAVG00000008915
drosophila_melanogaster FBgn0036005
drosophila_melanogaster FBgn0033486
