anas_platyrhynchos_platyrhynchos ENSAPLG00000013443
peromyscus_maniculatus_bairdii ENSPEMG00000008754
microtus_ochrogaster ENSMOCG00000009414
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019065
mus_spicilegus ENSMSIG00000001940
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021193
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018210
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019258
rattus_norvegicus ENSRNOG00000016511
meriones_unguiculatus ENSMUGG00000011405
nannospalax_galili ENSNGAG00000015459
cavia_porcellus ENSCPOG00000001437
cavia_aperea ENSCAPG00000010651
octodon_degus ENSODEG00000001019
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018501
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011538
fukomys_damarensis ENSFDAG00000006072
chinchilla_lanigera ENSCLAG00000012222
urocitellus_parryii ENSUPAG00010019932
ictidomys_tridecemlineatus ENSSTOG00000006348
spermophilus_dauricus ENSSDAG00000024937
marmota_marmota_marmota ENSMMMG00000012997
oryctolagus_cuniculus ENSOCUG00000011052
ochotona_princeps ENSOPRG00000002869
homo_sapiens ENSG00000107959
gorilla_gorilla ENSGGOG00000036155
pan_troglodytes ENSPTRG00000002244
pan_paniscus ENSPPAG00000028922
pongo_abelii ENSPPYG00000002047
nomascus_leucogenys ENSNLEG00000011135
papio_anubis ENSPANG00000023510
theropithecus_gelada ENSTGEG00000021300
chlorocebus_sabaeus ENSCSAG00000013981
cercocebus_atys ENSCATG00000039883
mandrillus_leucophaeus ENSMLEG00000023885
macaca_fascicularis ENSMFAG00000003109
macaca_mulatta ENSMMUG00000004938
macaca_nemestrina ENSMNEG00000034409
rhinopithecus_bieti ENSRBIG00000037186
rhinopithecus_roxellana ENSRROG00000042056
colobus_angolensis_palliatus ENSCANG00000019592
piliocolobus_tephrosceles ENSPTEG00000021941
cebus_capucinus_imitator ENSCCAG00000026713
saimiri_boliviensis_boliviensis ENSSBOG00000019762
callithrix_jacchus ENSCJAG00000020425
aotus_nancymaae ENSANAG00000033873
carlito_syrichta ENSTSYG00000033062
prolemur_simus ENSPSMG00000008848
microcebus_murinus ENSMICG00000006296
propithecus_coquereli ENSPCOG00000026450
otolemur_garnettii ENSOGAG00000013612
tupaia_belangeri ENSTBEG00000001402
ursus_americanus ENSUAMG00000017698
ursus_maritimus ENSUMAG00000017095
ailuropoda_melanoleuca ENSAMEG00000003348
mustela_putorius_furo ENSMPUG00000016233
neovison_vison ENSNVIG00000009996
canis_lupus_dingo ENSCAFG00020004398
canis_lupus_familiaris ENSCAFG00000005392
vulpes_vulpes ENSVVUG00000007752
panthera_pardus ENSPPRG00000001379
panthera_tigris_altaica ENSPTIG00000008542
felis_catus ENSFCAG00000003238
erinaceus_europaeus ENSEEUG00000001123
sorex_araneus ENSSARG00000002000
myotis_lucifugus ENSMLUG00000001788
pteropus_vampyrus ENSPVAG00000002957
bos_taurus ENSBTAG00000002685
bos_mutus ENSBMUG00000003917
bison_bison_bison ENSBBBG00000021062
ovis_aries ENSOARG00000013136
capra_hircus ENSCHIG00000024077
tursiops_truncatus ENSTTRG00000015132
sus_scrofa ENSSSCG00000011157
equus_caballus ENSECAG00000000398
equus_asinus_asinus ENSEASG00005019099
ornithorhynchus_anatinus ENSOANG00000006085
ornithorhynchus_anatinus ENSOANG00000021336
ornithorhynchus_anatinus ENSOANG00000020094
piliocolobus_tephrosceles ENSPTEG00000004747
xenopus_tropicalis ENSXETG00000009818
sphenodon_punctatus ENSSPUG00000002271
sphenodon_punctatus ENSSPUG00000002264
piliocolobus_tephrosceles ENSPTEG00000009580
piliocolobus_tephrosceles ENSPTEG00000001489
xenopus_tropicalis ENSXETG00000021921
latimeria_chalumnae ENSLACG00000012432
paramormyrops_kingsleyae ENSPKIG00000011722
scleropages_formosus ENSSFOG00015005122
scleropages_formosus ENSSFOG00015015433
paramormyrops_kingsleyae ENSPKIG00000010540
monopterus_albus ENSMALG00000004672
mastacembelus_armatus ENSMAMG00000012378
anabas_testudineus ENSATEG00000011437
seriola_lalandi_dorsalis ENSSLDG00000003241
seriola_dumerili ENSSDUG00000007685
scophthalmus_maximus ENSSMAG00000006558
xiphophorus_couchianus ENSXCOG00000019931
xiphophorus_maculatus ENSXMAG00000006389
gambusia_affinis ENSGAFG00000001268
poecilia_formosa ENSPFOG00000011789
poecilia_formosa ENSPFOG00000011509
poecilia_mexicana ENSPMEG00000006839
poecilia_latipinna ENSPLAG00000000625
poecilia_reticulata ENSPREG00000018717
cyprinodon_variegatus ENSCVAG00000006696
fundulus_heteroclitus ENSFHEG00000013860
kryptolebias_marmoratus ENSKMAG00000021115
oryzias_latipes_asm223471v1 ENSORLG00020000655
oryzias_latipes_asm223467v1 ENSORLG00000005710
oryzias_latipes_asm223469v1 ENSORLG00015021889
oryzias_melastigma ENSOMEG00000018119
amphiprion_percula ENSAPEG00000012315
amphiprion_ocellaris ENSAOCG00000003078
acanthochromis_polyacanthus ENSAPOG00000006347
stegastes_partitus ENSSPAG00000001149
haplochromis_burtoni ENSHBUG00000009906
pundamilia_nyererei ENSPNYG00000013476
astatotilapia_calliptera ENSACLG00000000950
maylandia_zebra ENSMZEG00005004538
neolamprologus_brichardi ENSNBRG00000002277
oreochromis_niloticus ENSONIG00000014948
amphilophus_citrinellus ENSACIG00000011508
labrus_bergylta ENSLBEG00000008735
labrus_bergylta ENSLBEG00000016302
labrus_bergylta ENSLBEG00000003982
labrus_bergylta ENSLBEG00000016069
labrus_bergylta ENSLBEG00000009289
labrus_bergylta ENSLBEG00000004759
labrus_bergylta ENSLBEG00000010878
labrus_bergylta ENSLBEG00000017473
labrus_bergylta ENSLBEG00000016582
labrus_bergylta ENSLBEG00000003535
labrus_bergylta ENSLBEG00000008093
labrus_bergylta ENSLBEG00000007534
labrus_bergylta ENSLBEG00000003863
labrus_bergylta ENSLBEG00000028107
labrus_bergylta ENSLBEG00000024033
labrus_bergylta ENSLBEG00000012229
labrus_bergylta ENSLBEG00000025825
labrus_bergylta ENSLBEG00000003855
labrus_bergylta ENSLBEG00000008308
labrus_bergylta ENSLBEG00000009438
labrus_bergylta ENSLBEG00000000320
labrus_bergylta ENSLBEG00000013706
labrus_bergylta ENSLBEG00000014849
gasterosteus_aculeatus ENSGACG00000017575
tetraodon_nigroviridis ENSTNIG00000007980
takifugu_rubripes ENSTRUG00000006842
mola_mola ENSMMOG00000011466
cynoglossus_semilaevis ENSCSEG00000021231
hippocampus_comes ENSHCOG00000011278
periophthalmus_magnuspinnatus ENSPMGG00000012733
gadus_morhua ENSGMOG00000014901
esox_lucius ENSELUG00000008111
pygocentrus_nattereri ENSPNAG00000020240
astyanax_mexicanus ENSAMXG00000035075
ictalurus_punctatus ENSIPUG00000014776
danio_rerio ENSDARG00000038563
lepisosteus_oculatus ENSLOCG00000010785
eptatretus_burgeri ENSEBUG00000002634
ciona_savignyi ENSCSAVG00000008430
ciona_intestinalis ENSCING00000007312
drosophila_melanogaster FBgn0033005
saccharomyces_cerevisiae_strain_s288c YDR430C
