pteropus_vampyrus ENSPVAG00000004512
esox_lucius ENSELUG00000002802
pygocentrus_nattereri ENSPNAG00000025054
astyanax_mexicanus ENSAMXG00000032153
danio_rerio ENSDARG00000059347
paramormyrops_kingsleyae ENSPKIG00000009644
scleropages_formosus ENSSFOG00015022886
lepisosteus_oculatus ENSLOCG00000013940
eptatretus_burgeri ENSEBUG00000014076
ciona_savignyi ENSCSAVG00000002971
ciona_intestinalis ENSCING00000023407
drosophila_melanogaster FBgn0038830
