xiphophorus_maculatus ENSXMAG00000018498
mus_spicilegus ENSMSIG00000012486
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000061458
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017636
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029393
rattus_norvegicus ENSRNOG00000005344
meriones_unguiculatus ENSMUGG00000015501
cricetulus_griseus_crigri_1.0 ENSCGRG00000013251
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009928
cricetulus_griseus_crigri-picr ENSCGRG00015004223
mesocricetus_auratus ENSMAUG00000010862
peromyscus_maniculatus_bairdii ENSPEMG00000008676
microtus_ochrogaster ENSMOCG00000021564
nannospalax_galili ENSNGAG00000015506
jaculus_jaculus ENSJJAG00000013166
castor_canadensis ENSCCNG00000017096
dipodomys_ordii ENSDORG00000001331
marmota_marmota_marmota ENSMMMG00000022607
ictidomys_tridecemlineatus ENSSTOG00000005485
spermophilus_dauricus ENSSDAG00000002140
urocitellus_parryii ENSUPAG00010011386
oryctolagus_cuniculus ENSOCUG00000016892
ochotona_princeps ENSOPRG00000013092
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008143
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001564
fukomys_damarensis ENSFDAG00000021249
chinchilla_lanigera ENSCLAG00000002234
octodon_degus ENSODEG00000000508
cavia_porcellus ENSCPOG00000007706
cavia_aperea ENSCAPG00000011046
tupaia_belangeri ENSTBEG00000000452
sorex_araneus ENSSARG00000005947
pan_paniscus ENSPPAG00000010631
pan_troglodytes ENSPTRG00000011651
gorilla_gorilla ENSGGOG00000034826
homo_sapiens ENSG00000115761
pongo_abelii ENSPPYG00000012653
nomascus_leucogenys ENSNLEG00000013851
macaca_nemestrina ENSMNEG00000039685
macaca_mulatta ENSMMUG00000010671
macaca_fascicularis ENSMFAG00000041289
cercocebus_atys ENSCATG00000043643
mandrillus_leucophaeus ENSMLEG00000011854
theropithecus_gelada ENSTGEG00000015574
papio_anubis ENSPANG00000006259
chlorocebus_sabaeus ENSCSAG00000007229
piliocolobus_tephrosceles ENSPTEG00000024192
colobus_angolensis_palliatus ENSCANG00000041386
rhinopithecus_roxellana ENSRROG00000043208
rhinopithecus_bieti ENSRBIG00000043507
cebus_capucinus_imitator ENSCCAG00000027373
saimiri_boliviensis_boliviensis ENSSBOG00000025651
callithrix_jacchus ENSCJAG00000006602
aotus_nancymaae ENSANAG00000024937
carlito_syrichta ENSTSYG00000010119
microcebus_murinus ENSMICG00000004805
propithecus_coquereli ENSPCOG00000024792
otolemur_garnettii ENSOGAG00000010494
ursus_maritimus ENSUMAG00000003385
ursus_americanus ENSUAMG00000012342
ailuropoda_melanoleuca ENSAMEG00000011438
neovison_vison ENSNVIG00000014778
mustela_putorius_furo ENSMPUG00000013325
canis_lupus_familiaris ENSCAFG00000003435
canis_lupus_dingo ENSCAFG00020026722
vulpes_vulpes ENSVVUG00000001394
panthera_pardus ENSPPRG00000017868
panthera_tigris_altaica ENSPTIG00000012456
felis_catus ENSFCAG00000009255
mustela_putorius_furo ENSMPUG00000008275
ovis_aries ENSOARG00000015507
capra_hircus ENSCHIG00000012935
bos_mutus ENSBMUG00000018376
bos_taurus ENSBTAG00000002716
bison_bison_bison ENSBBBG00000002209
sus_scrofa ENSSSCG00000008635
tursiops_truncatus ENSTTRG00000013158
vicugna_pacos ENSVPAG00000005394
pteropus_vampyrus ENSPVAG00000006339
myotis_lucifugus ENSMLUG00000012309
equus_caballus ENSECAG00000015177
equus_asinus_asinus ENSEASG00005004919
erinaceus_europaeus ENSEEUG00000006076
choloepus_hoffmanni ENSCHOG00000002784
dasypus_novemcinctus ENSDNOG00000003577
ornithorhynchus_anatinus ENSOANG00000014497
xenopus_tropicalis ENSXETG00000003518
ornithorhynchus_anatinus ENSOANG00000031965
ornithorhynchus_anatinus ENSOANG00000020796
latimeria_chalumnae ENSLACG00000004450
petromyzon_marinus ENSPMAG00000002809
eptatretus_burgeri ENSEBUG00000015283
ciona_savignyi ENSCSAVG00000004855
ciona_intestinalis ENSCING00000005632
drosophila_melanogaster FBgn0261535
caenorhabditis_elegans_strain_n2 WBGene00017989
saccharomyces_cerevisiae_strain_s288c YGR145W
