caenorhabditis_elegans_strain_n2 WBGene00017696
myotis_lucifugus ENSMLUG00000015681
sorex_araneus ENSSARG00000007589
equus_asinus_asinus ENSEASG00005018442
equus_caballus ENSECAG00000014876
castor_canadensis ENSCCNG00000003424
castor_canadensis ENSCCNG00000003438
castor_canadensis ENSCCNG00000017041
choloepus_hoffmanni ENSCHOG00000009696
dasypus_novemcinctus ENSDNOG00000003405
procavia_capensis ENSPCAG00000011227
loxodonta_africana ENSLAFG00000013297
echinops_telfairi ENSETEG00000015111
ornithorhynchus_anatinus ENSOANG00000015770
xenopus_tropicalis ENSXETG00000005087
latimeria_chalumnae ENSLACG00000004943
eptatretus_burgeri ENSEBUG00000001965
petromyzon_marinus ENSPMAG00000009049
ciona_savignyi ENSCSAVG00000009651
ciona_intestinalis ENSCING00000018107
