taeniopygia_guttata ENSTGUG00000008354
equus_caballus ENSECAG00000032818
cricetulus_griseus_crigri_1.0 ENSCGRG00000018588
cricetulus_griseus_crigri-picr ENSCGRG00015020846
cricetulus_griseus_crigri-picr ENSCGRG00015020796
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008403
cricetulus_griseus_crigri_1.0 ENSCGRG00000009037
mesocricetus_auratus ENSMAUG00000004507
microtus_ochrogaster ENSMOCG00000016497
peromyscus_maniculatus_bairdii ENSPEMG00000008813
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023812
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000045932
mus_spicilegus ENSMSIG00000005599
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022892
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014387
rattus_norvegicus ENSRNOG00000036604
meriones_unguiculatus ENSMUGG00000016420
nannospalax_galili ENSNGAG00000014540
jaculus_jaculus ENSJJAG00000019071
urocitellus_parryii ENSUPAG00010005455
ictidomys_tridecemlineatus ENSSTOG00000022564
marmota_marmota_marmota ENSMMMG00000012130
spermophilus_dauricus ENSSDAG00000016217
dipodomys_ordii ENSDORG00000026685
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009880
fukomys_damarensis ENSFDAG00000018753
chinchilla_lanigera ENSCLAG00000009587
oryctolagus_cuniculus ENSOCUG00000024939
ochotona_princeps ENSOPRG00000015105
pan_troglodytes ENSPTRG00000002733
pan_paniscus ENSPPAG00000027962
gorilla_gorilla ENSGGOG00000010407
homo_sapiens ENSG00000119922
pongo_abelii ENSPPYG00000002463
nomascus_leucogenys ENSNLEG00000018635
macaca_nemestrina ENSMNEG00000034947
macaca_mulatta ENSMMUG00000048363
macaca_fascicularis ENSMFAG00000044215
papio_anubis ENSPANG00000021698
mandrillus_leucophaeus ENSMLEG00000039597
theropithecus_gelada ENSTGEG00000007370
chlorocebus_sabaeus ENSCSAG00000006776
piliocolobus_tephrosceles ENSPTEG00000037067
colobus_angolensis_palliatus ENSCANG00000016950
rhinopithecus_roxellana ENSRROG00000039531
rhinopithecus_bieti ENSRBIG00000033563
saimiri_boliviensis_boliviensis ENSSBOG00000035689
cebus_capucinus_imitator ENSCCAG00000033012
callithrix_jacchus ENSCJAG00000005737
aotus_nancymaae ENSANAG00000035731
carlito_syrichta ENSTSYG00000006142
prolemur_simus ENSPSMG00000002460
microcebus_murinus ENSMICG00000036288
propithecus_coquereli ENSPCOG00000025792
otolemur_garnettii ENSOGAG00000027677
ovis_aries ENSOARG00000015169
capra_hircus ENSCHIG00000017063
bos_taurus ENSBTAG00000034918
bos_mutus ENSBMUG00000001766
bison_bison_bison ENSBBBG00000002372
sus_scrofa ENSSSCG00000010451
vicugna_pacos ENSVPAG00000007868
ursus_americanus ENSUAMG00000022954
ursus_maritimus ENSUMAG00000012430
ailuropoda_melanoleuca ENSAMEG00000020101
neovison_vison ENSNVIG00000024389
mustela_putorius_furo ENSMPUG00000006489
canis_lupus_dingo ENSCAFG00020025212
canis_lupus_familiaris ENSCAFG00000009612
vulpes_vulpes ENSVVUG00000010981
panthera_tigris_altaica ENSPTIG00000008181
panthera_pardus ENSPPRG00000014435
felis_catus ENSFCAG00000011708
equus_caballus ENSECAG00000010185
equus_asinus_asinus ENSEASG00005011739
myotis_lucifugus ENSMLUG00000016645
dasypus_novemcinctus ENSDNOG00000044243
choloepus_hoffmanni ENSCHOG00000005879
neovison_vison ENSNVIG00000024388
ursus_maritimus ENSUMAG00000012427
ictidomys_tridecemlineatus ENSSTOG00000026437
urocitellus_parryii ENSUPAG00010005461
spermophilus_dauricus ENSSDAG00000016226
marmota_marmota_marmota ENSMMMG00000012079
ovis_aries ENSOARG00000014800
capra_hircus ENSCHIG00000014238
bos_mutus ENSBMUG00000001829
bison_bison_bison ENSBBBG00000012416
bos_taurus ENSBTAG00000009768
sus_scrofa ENSSSCG00000010452
vicugna_pacos ENSVPAG00000007869
mustela_putorius_furo ENSMPUG00000020198
neovison_vison ENSNVIG00000024391
ursus_maritimus ENSUMAG00000012433
canis_lupus_dingo ENSCAFG00020025215
canis_lupus_familiaris ENSCAFG00000031614
vulpes_vulpes ENSVVUG00000010975
panthera_tigris_altaica ENSPTIG00000009720
panthera_pardus ENSPPRG00000014677
felis_catus ENSFCAG00000045013
myotis_lucifugus ENSMLUG00000016653
equus_caballus ENSECAG00000010153
equus_asinus_asinus ENSEASG00005011738
erinaceus_europaeus ENSEEUG00000000242
pan_troglodytes ENSPTRG00000029834
pan_paniscus ENSPPAG00000031450
homo_sapiens ENSG00000119917
gorilla_gorilla ENSGGOG00000012012
pongo_abelii ENSPPYG00000002464
nomascus_leucogenys ENSNLEG00000019258
rhinopithecus_roxellana ENSRROG00000032038
rhinopithecus_bieti ENSRBIG00000037162
piliocolobus_tephrosceles ENSPTEG00000037056
colobus_angolensis_palliatus ENSCANG00000033982
mandrillus_leucophaeus ENSMLEG00000028099
cercocebus_atys ENSCATG00000022496
papio_anubis ENSPANG00000021699
theropithecus_gelada ENSTGEG00000007396
macaca_mulatta ENSMMUG00000005001
macaca_nemestrina ENSMNEG00000028978
macaca_fascicularis ENSMFAG00000045508
chlorocebus_sabaeus ENSCSAG00000006774
saimiri_boliviensis_boliviensis ENSSBOG00000029768
cebus_capucinus_imitator ENSCCAG00000031633
callithrix_jacchus ENSCJAG00000005741
aotus_nancymaae ENSANAG00000034347
carlito_syrichta ENSTSYG00000013541
propithecus_coquereli ENSPCOG00000000039
microcebus_murinus ENSMICG00000014624
prolemur_simus ENSPSMG00000002450
otolemur_garnettii ENSOGAG00000002215
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003845
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010572
fukomys_damarensis ENSFDAG00000015977
cavia_porcellus ENSCPOG00000033428
ictidomys_tridecemlineatus ENSSTOG00000013100
urocitellus_parryii ENSUPAG00010005450
spermophilus_dauricus ENSSDAG00000016212
marmota_marmota_marmota ENSMMMG00000012138
castor_canadensis ENSCCNG00000020645
dipodomys_ordii ENSDORG00000012514
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023815
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023814
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000074896
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000062488
mus_spicilegus ENSMSIG00000005627
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022895
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022896
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014388
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014389
rattus_norvegicus ENSRNOG00000022839
meriones_unguiculatus ENSMUGG00000016415
peromyscus_maniculatus_bairdii ENSPEMG00000029751
microtus_ochrogaster ENSMOCG00000011659
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012858
cricetulus_griseus_crigri-picr ENSCGRG00015020837
cricetulus_griseus_crigri_1.0 ENSCGRG00000019808
cricetulus_griseus_crigri_1.0 ENSCGRG00000003333
cricetulus_griseus_crigri-picr ENSCGRG00015020806
mesocricetus_auratus ENSMAUG00000004294
nannospalax_galili ENSNGAG00000013809
oryctolagus_cuniculus ENSOCUG00000029154
ochotona_princeps ENSOPRG00000015110
tupaia_belangeri ENSTBEG00000002666
choloepus_hoffmanni ENSCHOG00000003530
dasypus_novemcinctus ENSDNOG00000000986
loxodonta_africana ENSLAFG00000008209
phascolarctos_cinereus ENSPCIG00000023123
phascolarctos_cinereus ENSPCIG00000009123
sarcophilus_harrisii ENSSHAG00000001370
monodelphis_domestica ENSMODG00000024881
phascolarctos_cinereus ENSPCIG00000009126
ictidomys_tridecemlineatus ENSSTOG00000030296
ictidomys_tridecemlineatus ENSSTOG00000031302
spermophilus_dauricus ENSSDAG00000016189
spermophilus_dauricus ENSSDAG00000016196
castor_canadensis ENSCCNG00000020652
nannospalax_galili ENSNGAG00000018302
nannospalax_galili ENSNGAG00000013193
mus_spicilegus ENSMSIG00000005648
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000067297
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014391
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014390
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000079339
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023813
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022893
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022894
rattus_norvegicus ENSRNOG00000036603
meriones_unguiculatus ENSMUGG00000016412
cricetulus_griseus_crigri-picr ENSCGRG00015020816
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018062
cricetulus_griseus_crigri-picr ENSCGRG00015020779
cricetulus_griseus_crigri_1.0 ENSCGRG00000003373
mesocricetus_auratus ENSMAUG00000004543
peromyscus_maniculatus_bairdii ENSPEMG00000014943
cricetulus_griseus_crigri_1.0 ENSCGRG00000003287
cricetulus_griseus_crigri-picr ENSCGRG00015020749
cricetulus_griseus_crigri-picr ENSCGRG00015020762
cricetulus_griseus_crigri_1.0 ENSCGRG00000003809
cricetulus_griseus_crigri-picr ENSCGRG00015020738
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009709
microtus_ochrogaster ENSMOCG00000021284
microtus_ochrogaster ENSMOCG00000004601
peromyscus_maniculatus_bairdii ENSPEMG00000029363
peromyscus_maniculatus_bairdii ENSPEMG00000024463
peromyscus_maniculatus_bairdii ENSPEMG00000027303
peromyscus_maniculatus_bairdii ENSPEMG00000025189
peromyscus_maniculatus_bairdii ENSPEMG00000024487
peromyscus_maniculatus_bairdii ENSPEMG00000000359
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034459
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023816
mus_spicilegus ENSMSIG00000005675
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022897
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014392
rattus_norvegicus ENSRNOG00000019050
meriones_unguiculatus ENSMUGG00000016410
jaculus_jaculus ENSJJAG00000024328
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012010
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006817
chinchilla_lanigera ENSCLAG00000008375
cavia_porcellus ENSCPOG00000038041
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005849
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011005
fukomys_damarensis ENSFDAG00000007243
marmota_marmota_marmota ENSMMMG00000012141
spermophilus_dauricus ENSSDAG00000016147
urocitellus_parryii ENSUPAG00010013848
ictidomys_tridecemlineatus ENSSTOG00000024733
chinchilla_lanigera ENSCLAG00000009282
dipodomys_ordii ENSDORG00000003057
dipodomys_ordii ENSDORG00000012515
oryctolagus_cuniculus ENSOCUG00000004197
oryctolagus_cuniculus ENSOCUG00000005445
oryctolagus_cuniculus ENSOCUG00000005438
ochotona_princeps ENSOPRG00000000056
ochotona_princeps ENSOPRG00000015791
ochotona_princeps ENSOPRG00000015788
aotus_nancymaae ENSANAG00000038456
saimiri_boliviensis_boliviensis ENSSBOG00000024690
pan_paniscus ENSPPAG00000011581
pan_troglodytes ENSPTRG00000029833
homo_sapiens ENSG00000204010
gorilla_gorilla ENSGGOG00000023376
pongo_abelii ENSPPYG00000002465
nomascus_leucogenys ENSNLEG00000018636
colobus_angolensis_palliatus ENSCANG00000040931
piliocolobus_tephrosceles ENSPTEG00000037037
rhinopithecus_roxellana ENSRROG00000032730
rhinopithecus_roxellana ENSRROG00000034693
cercocebus_atys ENSCATG00000044735
mandrillus_leucophaeus ENSMLEG00000034358
papio_anubis ENSPANG00000010650
theropithecus_gelada ENSTGEG00000007419
chlorocebus_sabaeus ENSCSAG00000018440
pan_paniscus ENSPPAG00000026116
pan_troglodytes ENSPTRG00000042784
homo_sapiens ENSG00000185745
gorilla_gorilla ENSGGOG00000023234
pongo_abelii ENSPPYG00000002466
nomascus_leucogenys ENSNLEG00000012308
rhinopithecus_bieti ENSRBIG00000041932
rhinopithecus_roxellana ENSRROG00000036935
rhinopithecus_roxellana ENSRROG00000011032
rhinopithecus_bieti ENSRBIG00000017608
piliocolobus_tephrosceles ENSPTEG00000037014
colobus_angolensis_palliatus ENSCANG00000033546
theropithecus_gelada ENSTGEG00000007453
chlorocebus_sabaeus ENSCSAG00000006770
macaca_mulatta ENSMMUG00000017533
saimiri_boliviensis_boliviensis ENSSBOG00000033954
cebus_capucinus_imitator ENSCCAG00000030213
callithrix_jacchus ENSCJAG00000005746
aotus_nancymaae ENSANAG00000038377
carlito_syrichta ENSTSYG00000030334
prolemur_simus ENSPSMG00000002431
microcebus_murinus ENSMICG00000033126
microcebus_murinus ENSMICG00000032446
propithecus_coquereli ENSPCOG00000000411
otolemur_garnettii ENSOGAG00000031058
tupaia_belangeri ENSTBEG00000003552
tupaia_belangeri ENSTBEG00000002771
equus_asinus_asinus ENSEASG00005011014
equus_caballus ENSECAG00000033029
equus_asinus_asinus ENSEASG00005011018
equus_caballus ENSECAG00000004433
equus_asinus_asinus ENSEASG00005011013
tursiops_truncatus ENSTTRG00000015419
vicugna_pacos ENSVPAG00000007871
bison_bison_bison ENSBBBG00000012404
bos_taurus ENSBTAG00000007881
capra_hircus ENSCHIG00000021671
ovis_aries ENSOARG00000015177
ailuropoda_melanoleuca ENSAMEG00000020103
ailuropoda_melanoleuca ENSAMEG00000020102
ursus_americanus ENSUAMG00000022955
neovison_vison ENSNVIG00000024396
mustela_putorius_furo ENSMPUG00000020197
neovison_vison ENSNVIG00000024394
mustela_putorius_furo ENSMPUG00000006482
canis_lupus_familiaris ENSCAFG00000009617
canis_lupus_dingo ENSCAFG00020025230
vulpes_vulpes ENSVVUG00000010910
vulpes_vulpes ENSVVUG00000010921
canis_lupus_dingo ENSCAFG00020025219
panthera_tigris_altaica ENSPTIG00000005657
panthera_pardus ENSPPRG00000018822
felis_catus ENSFCAG00000005933
panthera_pardus ENSPPRG00000018850
myotis_lucifugus ENSMLUG00000016659
myotis_lucifugus ENSMLUG00000024075
loxodonta_africana ENSLAFG00000008208
loxodonta_africana ENSLAFG00000028666
choloepus_hoffmanni ENSCHOG00000004668
choloepus_hoffmanni ENSCHOG00000004664
dasypus_novemcinctus ENSDNOG00000008816
dasypus_novemcinctus ENSDNOG00000045605
ornithorhynchus_anatinus ENSOANG00000010184
ornithorhynchus_anatinus ENSOANG00000005322
ornithorhynchus_anatinus ENSOANG00000007390
xenopus_tropicalis ENSXETG00000021822
xenopus_tropicalis ENSXETG00000020890
xenopus_tropicalis ENSXETG00000002265
xenopus_tropicalis ENSXETG00000015254
xenopus_tropicalis ENSXETG00000021819
xenopus_tropicalis ENSXETG00000016292
xenopus_tropicalis ENSXETG00000021818
latimeria_chalumnae ENSLACG00000004609
pygocentrus_nattereri ENSPNAG00000027476
astyanax_mexicanus ENSAMXG00000032260
ictalurus_punctatus ENSIPUG00000004546
danio_rerio ENSDARG00000057173
esox_lucius ENSELUG00000023296
lepisosteus_oculatus ENSLOCG00000004672
mastacembelus_armatus ENSMAMG00000014977
monopterus_albus ENSMALG00000018677
anabas_testudineus ENSATEG00000003903
seriola_dumerili ENSSDUG00000001259
seriola_lalandi_dorsalis ENSSLDG00000014850
scophthalmus_maximus ENSSMAG00000015944
labrus_bergylta ENSLBEG00000017239
labrus_bergylta ENSLBEG00000028744
gasterosteus_aculeatus ENSGACG00000005243
mola_mola ENSMMOG00000014959
astatotilapia_calliptera ENSACLG00000022477
maylandia_zebra ENSMZEG00005017372
haplochromis_burtoni ENSHBUG00000018527
pundamilia_nyererei ENSPNYG00000006347
neolamprologus_brichardi ENSNBRG00000004880
oreochromis_niloticus ENSONIG00000020776
amphilophus_citrinellus ENSACIG00000008877
amphiprion_percula ENSAPEG00000006986
amphiprion_ocellaris ENSAOCG00000014953
acanthochromis_polyacanthus ENSAPOG00000001334
stegastes_partitus ENSSPAG00000011968
takifugu_rubripes ENSTRUG00000001292
tetraodon_nigroviridis ENSTNIG00000002787
cynoglossus_semilaevis ENSCSEG00000001066
fundulus_heteroclitus ENSFHEG00000002319
cyprinodon_variegatus ENSCVAG00000012625
poecilia_formosa ENSPFOG00000020113
poecilia_mexicana ENSPMEG00000006873
poecilia_latipinna ENSPLAG00000008571
poecilia_reticulata ENSPREG00000000684
xiphophorus_maculatus ENSXMAG00000000767
xiphophorus_couchianus ENSXCOG00000007253
gambusia_affinis ENSGAFG00000011479
kryptolebias_marmoratus ENSKMAG00000018073
oryzias_latipes_asm223469v1 ENSORLG00015021948
oryzias_latipes_asm223467v1 ENSORLG00000022581
oryzias_latipes_asm223471v1 ENSORLG00020002456
oryzias_melastigma ENSOMEG00000015392
hippocampus_comes ENSHCOG00000009813
scophthalmus_maximus ENSSMAG00000015401
cynoglossus_semilaevis ENSCSEG00000015610
seriola_dumerili ENSSDUG00000001316
seriola_dumerili ENSSDUG00000001287
seriola_lalandi_dorsalis ENSSLDG00000014815
mastacembelus_armatus ENSMAMG00000015423
monopterus_albus ENSMALG00000019349
labrus_bergylta ENSLBEG00000015170
labrus_bergylta ENSLBEG00000013801
labrus_bergylta ENSLBEG00000013840
labrus_bergylta ENSLBEG00000018386
labrus_bergylta ENSLBEG00000020575
labrus_bergylta ENSLBEG00000010190
labrus_bergylta ENSLBEG00000020563
labrus_bergylta ENSLBEG00000003191
labrus_bergylta ENSLBEG00000017911
labrus_bergylta ENSLBEG00000003362
labrus_bergylta ENSLBEG00000003351
labrus_bergylta ENSLBEG00000002351
labrus_bergylta ENSLBEG00000021224
labrus_bergylta ENSLBEG00000028260
labrus_bergylta ENSLBEG00000020551
labrus_bergylta ENSLBEG00000010968
labrus_bergylta ENSLBEG00000003023
labrus_bergylta ENSLBEG00000020541
labrus_bergylta ENSLBEG00000021211
labrus_bergylta ENSLBEG00000017899
labrus_bergylta ENSLBEG00000015433
labrus_bergylta ENSLBEG00000015776
labrus_bergylta ENSLBEG00000013817
labrus_bergylta ENSLBEG00000015446
labrus_bergylta ENSLBEG00000018670
labrus_bergylta ENSLBEG00000012529
labrus_bergylta ENSLBEG00000003466
labrus_bergylta ENSLBEG00000008008
labrus_bergylta ENSLBEG00000003450
labrus_bergylta ENSLBEG00000003822
gasterosteus_aculeatus ENSGACG00000005420
gasterosteus_aculeatus ENSGACG00000000183
gasterosteus_aculeatus ENSGACG00000005418
gasterosteus_aculeatus ENSGACG00000005049
gasterosteus_aculeatus ENSGACG00000005415
gasterosteus_aculeatus ENSGACG00000005411
cyprinodon_variegatus ENSCVAG00000000130
cyprinodon_variegatus ENSCVAG00000009317
cyprinodon_variegatus ENSCVAG00000011223
cyprinodon_variegatus ENSCVAG00000011227
cyprinodon_variegatus ENSCVAG00000004498
cyprinodon_variegatus ENSCVAG00000004473
cyprinodon_variegatus ENSCVAG00000004483
cyprinodon_variegatus ENSCVAG00000008124
cyprinodon_variegatus ENSCVAG00000008135
cyprinodon_variegatus ENSCVAG00000008143
fundulus_heteroclitus ENSFHEG00000013726
poecilia_formosa ENSPFOG00000024311
poecilia_latipinna ENSPLAG00000020979
poecilia_mexicana ENSPMEG00000000380
poecilia_reticulata ENSPREG00000011776
poecilia_reticulata ENSPREG00000003121
xiphophorus_maculatus ENSXMAG00000028305
xiphophorus_maculatus ENSXMAG00000021979
gambusia_affinis ENSGAFG00000021145
poecilia_reticulata ENSPREG00000003134
xiphophorus_couchianus ENSXCOG00000010095
xiphophorus_maculatus ENSXMAG00000027015
cyprinodon_variegatus ENSCVAG00000008148
fundulus_heteroclitus ENSFHEG00000000327
fundulus_heteroclitus ENSFHEG00000019392
kryptolebias_marmoratus ENSKMAG00000010888
cyprinodon_variegatus ENSCVAG00000012280
fundulus_heteroclitus ENSFHEG00000014298
xiphophorus_maculatus ENSXMAG00000012288
xiphophorus_couchianus ENSXCOG00000000514
poecilia_mexicana ENSPMEG00000011811
poecilia_formosa ENSPFOG00000004243
poecilia_latipinna ENSPLAG00000010339
poecilia_reticulata ENSPREG00000002852
gambusia_affinis ENSGAFG00000012436
kryptolebias_marmoratus ENSKMAG00000010287
oryzias_melastigma ENSOMEG00000016296
oryzias_melastigma ENSOMEG00000000407
oryzias_melastigma ENSOMEG00000013491
oryzias_latipes_asm223471v1 ENSORLG00020002005
oryzias_latipes_asm223469v1 ENSORLG00015021320
oryzias_latipes_asm223471v1 ENSORLG00020001997
oryzias_latipes_asm223471v1 ENSORLG00020002031
oryzias_latipes_asm223467v1 ENSORLG00000025133
oryzias_latipes_asm223467v1 ENSORLG00000030196
oryzias_latipes_asm223471v1 ENSORLG00020002020
oryzias_latipes_asm223469v1 ENSORLG00015021194
oryzias_latipes_asm223471v1 ENSORLG00020002054
oryzias_latipes_asm223471v1 ENSORLG00020002051
oryzias_latipes_asm223467v1 ENSORLG00000027426
oryzias_latipes_asm223467v1 ENSORLG00000030411
oryzias_latipes_asm223471v1 ENSORLG00020002043
oryzias_latipes_asm223471v1 ENSORLG00020002160
oryzias_latipes_asm223471v1 ENSORLG00020002163
oryzias_latipes_asm223469v1 ENSORLG00015021308
oryzias_latipes_asm223469v1 ENSORLG00015021412
oryzias_latipes_asm223467v1 ENSORLG00000028533
oryzias_latipes_asm223467v1 ENSORLG00000025277
oryzias_latipes_asm223471v1 ENSORLG00020001991
oryzias_latipes_asm223469v1 ENSORLG00015021123
oryzias_latipes_asm223469v1 ENSORLG00015021213
oryzias_latipes_asm223469v1 ENSORLG00015021296
oryzias_latipes_asm223471v1 ENSORLG00020002023
oryzias_latipes_asm223467v1 ENSORLG00000023535
oryzias_latipes_asm223467v1 ENSORLG00000025334
oryzias_latipes_asm223471v1 ENSORLG00020002012
oryzias_latipes_asm223469v1 ENSORLG00015001159
oryzias_latipes_asm223469v1 ENSORLG00015001167
oryzias_latipes_asm223471v1 ENSORLG00020002567
oryzias_latipes_asm223467v1 ENSORLG00000013161
oryzias_melastigma ENSOMEG00000015508
cynoglossus_semilaevis ENSCSEG00000001267
periophthalmus_magnuspinnatus ENSPMGG00000021355
gadus_morhua ENSGMOG00000019358
gadus_morhua ENSGMOG00000009377
gadus_morhua ENSGMOG00000002259
gadus_morhua ENSGMOG00000019353
esox_lucius ENSELUG00000021023
esox_lucius ENSELUG00000021017
danio_rerio ENSDARG00000071012
danio_rerio ENSDARG00000056976
danio_rerio ENSDARG00000043584
pygocentrus_nattereri ENSPNAG00000013041
pygocentrus_nattereri ENSPNAG00000013607
pygocentrus_nattereri ENSPNAG00000013855
astyanax_mexicanus ENSAMXG00000039763
ictalurus_punctatus ENSIPUG00000010636
