labrus_bergylta ENSLBEG00000019941
sphenodon_punctatus ENSSPUG00000005425
sphenodon_punctatus ENSSPUG00000005417
apteryx_owenii ENSAOWG00000006088
apteryx_rowi ENSARWG00000008552
apteryx_haastii ENSAHAG00000005741
dromaius_novaehollandiae ENSDNVG00000012871
nothoprocta_perdicaria ENSNPEG00000007107
dromaius_novaehollandiae ENSDNVG00000012876
taeniopygia_guttata ENSTGUG00000010747
lonchura_striata_domestica ENSLSDG00000014041
serinus_canaria ENSSCAG00000002654
ficedula_albicollis ENSFALG00000013099
parus_major ENSPMJG00000007507
cyanistes_caeruleus ENSCCEG00000015073
manacus_vitellinus ENSMVIG00005015717
lepidothrix_coronata ENSLCOG00000007289
melopsittacus_undulatus ENSMUNG00000010140
calidris_pugnax ENSCPUG00000014022
calidris_pugnax ENSCPUG00000014023
calidris_pygmaea ENSCPGG00000014962
anser_brachyrhynchus ENSABRG00000009564
anas_platyrhynchos_platyrhynchos ENSAPLG00000028353
gallus_gallus ENSGALG00000050975
gallus_gallus ENSGALG00000012317
meleagris_gallopavo ENSMGAG00000012559
coturnix_japonica ENSCJPG00005005864
numida_meleagris ENSNMEG00000021521
junco_hyemalis ENSJHYG00000013677
junco_hyemalis ENSJHYG00000013669
zonotrichia_albicollis ENSZALG00000010641
zonotrichia_albicollis ENSZALG00000010639
taeniopygia_guttata ENSTGUG00000010743
meleagris_gallopavo ENSMGAG00000016950
crocodylus_porosus ENSCPRG00005000312
gopherus_agassizii ENSGAGG00000006143
chelonoidis_abingdonii ENSCABG00000004978
chrysemys_picta_bellii ENSCPBG00000016665
pelodiscus_sinensis ENSPSIG00000013245
pogona_vitticeps ENSPVIG00000012868
anolis_carolinensis ENSACAG00000007271
notechis_scutatus ENSNSUG00000010726
salvator_merianae ENSSMRG00000023030
ornithorhynchus_anatinus ENSOANG00000021069
ailuropoda_melanoleuca ENSAMEG00000001205
mustela_putorius_furo ENSMPUG00000018061
neovison_vison ENSNVIG00000021805
ailuropoda_melanoleuca ENSAMEG00000006004
canis_lupus_familiaris ENSCAFG00000023693
canis_lupus_dingo ENSCAFG00020010513
vulpes_vulpes ENSVVUG00000004910
panthera_pardus ENSPPRG00000002378
panthera_tigris_altaica ENSPTIG00000013749
felis_catus ENSFCAG00000022331
ursus_americanus ENSUAMG00000021651
ursus_maritimus ENSUMAG00000003253
equus_asinus_asinus ENSEASG00005008974
pteropus_vampyrus ENSPVAG00000015145
myotis_lucifugus ENSMLUG00000004534
equus_caballus ENSECAG00000019757
capra_hircus ENSCHIG00000025488
ovis_aries ENSOARG00000002272
bos_mutus ENSBMUG00000013881
bos_taurus ENSBTAG00000016844
bison_bison_bison ENSBBBG00000000072
tursiops_truncatus ENSTTRG00000009981
sus_scrofa ENSSSCG00000004114
vicugna_pacos ENSVPAG00000003102
sorex_araneus ENSSARG00000004385
erinaceus_europaeus ENSEEUG00000009387
cricetulus_griseus_crigri_1.0 ENSCGRG00000000149
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014338
cricetulus_griseus_crigri-picr ENSCGRG00015022592
mesocricetus_auratus ENSMAUG00000018683
peromyscus_maniculatus_bairdii ENSPEMG00000007133
microtus_ochrogaster ENSMOCG00000022714
mus_spicilegus ENSMSIG00000011519
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050994
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015111
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023730
rattus_norvegicus ENSRNOG00000042741
nannospalax_galili ENSNGAG00000012242
jaculus_jaculus ENSJJAG00000005840
cavia_porcellus ENSCPOG00000002354
cavia_aperea ENSCAPG00000013373
chinchilla_lanigera ENSCLAG00000004642
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002386
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004194
fukomys_damarensis ENSFDAG00000000974
castor_canadensis ENSCCNG00000010282
dipodomys_ordii ENSDORG00000026056
urocitellus_parryii ENSUPAG00010016421
urocitellus_parryii ENSUPAG00010016432
spermophilus_dauricus ENSSDAG00000014346
marmota_marmota_marmota ENSMMMG00000002110
ictidomys_tridecemlineatus ENSSTOG00000024238
oryctolagus_cuniculus ENSOCUG00000021202
ochotona_princeps ENSOPRG00000014923
pongo_abelii ENSPPYG00000017078
pongo_abelii ENSPPYG00000017077
pan_paniscus ENSPPAG00000031064
pan_troglodytes ENSPTRG00000018686
homo_sapiens ENSG00000118492
gorilla_gorilla ENSGGOG00000001069
nomascus_leucogenys ENSNLEG00000015247
macaca_mulatta ENSMMUG00000013791
macaca_nemestrina ENSMNEG00000020787
macaca_fascicularis ENSMFAG00000035662
papio_anubis ENSPANG00000016096
theropithecus_gelada ENSTGEG00000027789
cercocebus_atys ENSCATG00000037401
chlorocebus_sabaeus ENSCSAG00000017175
mandrillus_leucophaeus ENSMLEG00000042349
rhinopithecus_roxellana ENSRROG00000037836
rhinopithecus_bieti ENSRBIG00000033722
colobus_angolensis_palliatus ENSCANG00000031133
piliocolobus_tephrosceles ENSPTEG00000003363
cebus_capucinus_imitator ENSCCAG00000032521
saimiri_boliviensis_boliviensis ENSSBOG00000033499
callithrix_jacchus ENSCJAG00000019454
aotus_nancymaae ENSANAG00000025329
carlito_syrichta ENSTSYG00000002644
microcebus_murinus ENSMICG00000037898
propithecus_coquereli ENSPCOG00000018353
prolemur_simus ENSPSMG00000018921
tupaia_belangeri ENSTBEG00000014935
procavia_capensis ENSPCAG00000007429
echinops_telfairi ENSETEG00000016901
choloepus_hoffmanni ENSCHOG00000008130
dasypus_novemcinctus ENSDNOG00000000674
sarcophilus_harrisii ENSSHAG00000009086
sarcophilus_harrisii ENSSHAG00000009396
sarcophilus_harrisii ENSSHAG00000010036
phascolarctos_cinereus ENSPCIG00000011140
monodelphis_domestica ENSMODG00000016874
ornithorhynchus_anatinus ENSOANG00000020347
ornithorhynchus_anatinus ENSOANG00000000618
xenopus_tropicalis ENSXETG00000030052
otolemur_garnettii ENSOGAG00000024602
scleropages_formosus ENSSFOG00015015501
ciona_savignyi ENSCSAVG00000010529
