pteropus_vampyrus ENSPVAG00000003927
pogona_vitticeps ENSPVIG00000001170
anolis_carolinensis ENSACAG00000009248
notechis_scutatus ENSNSUG00000001962
salvator_merianae ENSSMRG00000021655
sphenodon_punctatus ENSSPUG00000005378
calidris_pygmaea ENSCPGG00000000459
calidris_pugnax ENSCPUG00000001910
parus_major ENSPMJG00000018078
cyanistes_caeruleus ENSCCEG00000016873
lepidothrix_coronata ENSLCOG00000000948
manacus_vitellinus ENSMVIG00005011332
lonchura_striata_domestica ENSLSDG00000015238
ficedula_albicollis ENSFALG00000002278
zonotrichia_albicollis ENSZALG00000017544
serinus_canaria ENSSCAG00000014287
junco_hyemalis ENSJHYG00000013088
anser_brachyrhynchus ENSABRG00000012525
anas_platyrhynchos_platyrhynchos ENSAPLG00000023080
meleagris_gallopavo ENSMGAG00000008247
gallus_gallus ENSGALG00000049473
numida_meleagris ENSNMEG00000006577
coturnix_japonica ENSCJPG00005021400
taeniopygia_guttata ENSTGUG00000009544
melopsittacus_undulatus ENSMUNG00000000449
apteryx_haastii ENSAHAG00000011053
apteryx_owenii ENSAOWG00000003127
dromaius_novaehollandiae ENSDNVG00000011669
nothoprocta_perdicaria ENSNPEG00000005445
apteryx_rowi ENSARWG00000007769
crocodylus_porosus ENSCPRG00005002085
chelonoidis_abingdonii ENSCABG00000005234
gopherus_agassizii ENSGAGG00000012791
chrysemys_picta_bellii ENSCPBG00000004559
pelodiscus_sinensis ENSPSIG00000010602
latimeria_chalumnae ENSLACG00000005144
oryzias_latipes_asm223471v1 ENSORLG00020000782
oryzias_latipes_asm223469v1 ENSORLG00015010322
oryzias_latipes_asm223467v1 ENSORLG00000017269
oryzias_melastigma ENSOMEG00000012365
amphiprion_percula ENSAPEG00000021555
amphilophus_citrinellus ENSACIG00000013292
labrus_bergylta ENSLBEG00000021904
mastacembelus_armatus ENSMAMG00000001579
monopterus_albus ENSMALG00000001832
scophthalmus_maximus ENSSMAG00000016462
cynoglossus_semilaevis ENSCSEG00000013943
seriola_dumerili ENSSDUG00000023389
seriola_lalandi_dorsalis ENSSLDG00000011775
anabas_testudineus ENSATEG00000009248
acanthochromis_polyacanthus ENSAPOG00000007773
amphiprion_ocellaris ENSAOCG00000013735
stegastes_partitus ENSSPAG00000008504
tetraodon_nigroviridis ENSTNIG00000013989
hippocampus_comes ENSHCOG00000007341
poecilia_formosa ENSPFOG00000019583
poecilia_mexicana ENSPMEG00000006086
poecilia_reticulata ENSPREG00000007173
poecilia_latipinna ENSPLAG00000015255
gambusia_affinis ENSGAFG00000006401
xiphophorus_couchianus ENSXCOG00000009906
xiphophorus_maculatus ENSXMAG00000026861
fundulus_heteroclitus ENSFHEG00000002085
kryptolebias_marmoratus ENSKMAG00000013928
pundamilia_nyererei ENSPNYG00000022723
haplochromis_burtoni ENSHBUG00000009661
astatotilapia_calliptera ENSACLG00000003803
maylandia_zebra ENSMZEG00005023140
neolamprologus_brichardi ENSNBRG00000009265
oreochromis_niloticus ENSONIG00000006214
amphilophus_citrinellus ENSACIG00000013311
takifugu_rubripes ENSTRUG00000021308
mola_mola ENSMMOG00000005539
gasterosteus_aculeatus ENSGACG00000005339
periophthalmus_magnuspinnatus ENSPMGG00000004974
esox_lucius ENSELUG00000011281
pygocentrus_nattereri ENSPNAG00000014104
astyanax_mexicanus ENSAMXG00000033981
ictalurus_punctatus ENSIPUG00000001290
danio_rerio ENSDARG00000040070
paramormyrops_kingsleyae ENSPKIG00000008553
lepisosteus_oculatus ENSLOCG00000013816
petromyzon_marinus ENSPMAG00000009551
ciona_intestinalis ENSCING00000017293
