tetraodon_nigroviridis ENSTNIG00000014337
esox_lucius ENSELUG00000019469
pygocentrus_nattereri ENSPNAG00000024500
astyanax_mexicanus ENSAMXG00000007638
ictalurus_punctatus ENSIPUG00000018403
danio_rerio ENSDARG00000101130
scleropages_formosus ENSSFOG00015007611
paramormyrops_kingsleyae ENSPKIG00000000361
lepisosteus_oculatus ENSLOCG00000014507
latimeria_chalumnae ENSLACG00000018738
xenopus_tropicalis ENSXETG00000002574
cyanistes_caeruleus ENSCCEG00000019114
parus_major ENSPMJG00000013266
chelonoidis_abingdonii ENSCABG00000021442
anolis_carolinensis ENSACAG00000013436
pogona_vitticeps ENSPVIG00000019886
salvator_merianae ENSSMRG00000002615
notechis_scutatus ENSNSUG00000011332
sphenodon_punctatus ENSSPUG00000018323
sphenodon_punctatus ENSSPUG00000018326
chelonoidis_abingdonii ENSCABG00000023180
gopherus_agassizii ENSGAGG00000020157
chrysemys_picta_bellii ENSCPBG00000004180
apteryx_owenii ENSAOWG00000011650
apteryx_rowi ENSARWG00000010494
apteryx_haastii ENSAHAG00000017098
nothoprocta_perdicaria ENSNPEG00000015724
erinaceus_europaeus ENSEEUG00000001996
sorex_araneus ENSSARG00000009005
oryctolagus_cuniculus ENSOCUG00000007845
ochotona_princeps ENSOPRG00000002290
homo_sapiens ENSG00000123815
gorilla_gorilla ENSGGOG00000004957
pan_troglodytes ENSPTRG00000011004
pan_paniscus ENSPPAG00000032521
pongo_abelii ENSPPYG00000009999
nomascus_leucogenys ENSNLEG00000013931
macaca_mulatta ENSMMUG00000004228
macaca_fascicularis ENSMFAG00000038490
macaca_nemestrina ENSMNEG00000039923
theropithecus_gelada ENSTGEG00000023320
cercocebus_atys ENSCATG00000031615
papio_anubis ENSPANG00000006681
mandrillus_leucophaeus ENSMLEG00000026185
chlorocebus_sabaeus ENSCSAG00000003665
rhinopithecus_roxellana ENSRROG00000040191
rhinopithecus_bieti ENSRBIG00000039299
colobus_angolensis_palliatus ENSCANG00000028274
saimiri_boliviensis_boliviensis ENSSBOG00000027828
cebus_capucinus_imitator ENSCCAG00000024856
callithrix_jacchus ENSCJAG00000014833
aotus_nancymaae ENSANAG00000021744
carlito_syrichta ENSTSYG00000005873
propithecus_coquereli ENSPCOG00000015769
microcebus_murinus ENSMICG00000009742
prolemur_simus ENSPSMG00000022295
otolemur_garnettii ENSOGAG00000017031
castor_canadensis ENSCCNG00000021312
dipodomys_ordii ENSDORG00000006703
spermophilus_dauricus ENSSDAG00000001823
spermophilus_dauricus ENSSDAG00000015598
ictidomys_tridecemlineatus ENSSTOG00000026749
urocitellus_parryii ENSUPAG00010022441
marmota_marmota_marmota ENSMMMG00000019939
chinchilla_lanigera ENSCLAG00000000261
octodon_degus ENSODEG00000001604
cavia_porcellus ENSCPOG00000013663
cavia_aperea ENSCAPG00000012683
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004014
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008945
fukomys_damarensis ENSFDAG00000017178
mus_spicilegus ENSMSIG00000027127
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030503
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000003762
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029405
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012642
rattus_norvegicus ENSRNOG00000020848
meriones_unguiculatus ENSMUGG00000013170
cricetulus_griseus_crigri-picr ENSCGRG00015024417
cricetulus_griseus_crigri_1.0 ENSCGRG00000012167
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014844
mesocricetus_auratus ENSMAUG00000020579
microtus_ochrogaster ENSMOCG00000003352
peromyscus_maniculatus_bairdii ENSPEMG00000015529
nannospalax_galili ENSNGAG00000021661
jaculus_jaculus ENSJJAG00000010716
tupaia_belangeri ENSTBEG00000011723
equus_asinus_asinus ENSEASG00005005308
equus_asinus_asinus ENSEASG00005021086
equus_caballus ENSECAG00000022458
ursus_americanus ENSUAMG00000000494
capra_hircus ENSCHIG00000013090
ovis_aries ENSOARG00000006934
bos_mutus ENSBMUG00000022856
bos_taurus ENSBTAG00000019462
bison_bison_bison ENSBBBG00000004322
tursiops_truncatus ENSTTRG00000007177
sus_scrofa ENSSSCG00000026331
myotis_lucifugus ENSMLUG00000000210
ursus_maritimus ENSUMAG00000019762
ursus_americanus ENSUAMG00000001519
ailuropoda_melanoleuca ENSAMEG00000012272
neovison_vison ENSNVIG00000011723
mustela_putorius_furo ENSMPUG00000017684
canis_lupus_familiaris ENSCAFG00000005108
canis_lupus_dingo ENSCAFG00020014924
panthera_pardus ENSPPRG00000000632
panthera_tigris_altaica ENSPTIG00000015166
felis_catus ENSFCAG00000018144
vicugna_pacos ENSVPAG00000005938
pteropus_vampyrus ENSPVAG00000001497
loxodonta_africana ENSLAFG00000009725
procavia_capensis ENSPCAG00000012076
choloepus_hoffmanni ENSCHOG00000009657
dasypus_novemcinctus ENSDNOG00000000156
phascolarctos_cinereus ENSPCIG00000020951
notamacropus_eugenii ENSMEUG00000001059
monodelphis_domestica ENSMODG00000007886
ornithorhynchus_anatinus ENSOANG00000002235
petromyzon_marinus ENSPMAG00000007855
eptatretus_burgeri ENSEBUG00000008326
petromyzon_marinus ENSPMAG00000006441
eptatretus_burgeri ENSEBUG00000003226
