apteryx_rowi ENSARWG00000009528
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028873
rattus_norvegicus ENSRNOG00000013179
meriones_unguiculatus ENSMUGG00000002044
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024931
cricetulus_griseus_crigri_1.0 ENSCGRG00000017494
cricetulus_griseus_crigri-picr ENSCGRG00015011632
mesocricetus_auratus ENSMAUG00000001156
microtus_ochrogaster ENSMOCG00000021429
peromyscus_maniculatus_bairdii ENSPEMG00000009430
nannospalax_galili ENSNGAG00000010974
jaculus_jaculus ENSJJAG00000019903
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002299
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012932
fukomys_damarensis ENSFDAG00000015567
chinchilla_lanigera ENSCLAG00000009256
octodon_degus ENSODEG00000003816
cavia_porcellus ENSCPOG00000022228
cavia_aperea ENSCAPG00000014654
ictidomys_tridecemlineatus ENSSTOG00000024715
marmota_marmota_marmota ENSMMMG00000011199
urocitellus_parryii ENSUPAG00010019451
spermophilus_dauricus ENSSDAG00000013243
oryctolagus_cuniculus ENSOCUG00000023359
ochotona_princeps ENSOPRG00000013284
capra_hircus ENSCHIG00000021015
ovis_aries ENSOARG00000001395
bos_taurus ENSBTAG00000013235
bos_mutus ENSBMUG00000008291
bison_bison_bison ENSBBBG00000013245
tursiops_truncatus ENSTTRG00000013270
sus_scrofa ENSSSCG00000003600
equus_caballus ENSECAG00000014247
pteropus_vampyrus ENSPVAG00000006462
ursus_americanus ENSUAMG00000004884
ursus_maritimus ENSUMAG00000009176
ailuropoda_melanoleuca ENSAMEG00000017754
neovison_vison ENSNVIG00000024159
mustela_putorius_furo ENSMPUG00000015431
canis_lupus_familiaris ENSCAFG00000011002
canis_lupus_dingo ENSCAFG00020024850
vulpes_vulpes ENSVVUG00000014683
panthera_pardus ENSPPRG00000004222
erinaceus_europaeus ENSEEUG00000014865
sorex_araneus ENSSARG00000008039
panthera_tigris_altaica ENSPTIG00000019282
felis_catus ENSFCAG00000015664
equus_asinus_asinus ENSEASG00005010822
loxodonta_africana ENSLAFG00000010005
procavia_capensis ENSPCAG00000007384
echinops_telfairi ENSETEG00000007752
dasypus_novemcinctus ENSDNOG00000006790
ornithorhynchus_anatinus ENSOANG00000012366
xenopus_tropicalis ENSXETG00000017634
latimeria_chalumnae ENSLACG00000012740
labrus_bergylta ENSLBEG00000002245
gasterosteus_aculeatus ENSGACG00000004892
fundulus_heteroclitus ENSFHEG00000014281
cyprinodon_variegatus ENSCVAG00000008044
xiphophorus_maculatus ENSXMAG00000003194
xiphophorus_couchianus ENSXCOG00000020128
gambusia_affinis ENSGAFG00000015399
poecilia_latipinna ENSPLAG00000003671
poecilia_formosa ENSPFOG00000024014
poecilia_mexicana ENSPMEG00000005588
poecilia_reticulata ENSPREG00000005972
kryptolebias_marmoratus ENSKMAG00000004823
oryzias_latipes_asm223471v1 ENSORLG00020020771
oryzias_latipes_asm223467v1 ENSORLG00000012101
oryzias_latipes_asm223469v1 ENSORLG00015012665
oryzias_melastigma ENSOMEG00000010435
maylandia_zebra ENSMZEG00005005377
astatotilapia_calliptera ENSACLG00000018345
haplochromis_burtoni ENSHBUG00000003993
pundamilia_nyererei ENSPNYG00000010424
neolamprologus_brichardi ENSNBRG00000011501
oreochromis_niloticus ENSONIG00000002394
amphilophus_citrinellus ENSACIG00000019865
amphiprion_ocellaris ENSAOCG00000003561
amphiprion_percula ENSAPEG00000013606
acanthochromis_polyacanthus ENSAPOG00000021153
stegastes_partitus ENSSPAG00000015885
mastacembelus_armatus ENSMAMG00000012384
anabas_testudineus ENSATEG00000014922
seriola_dumerili ENSSDUG00000009649
seriola_lalandi_dorsalis ENSSLDG00000010762
cynoglossus_semilaevis ENSCSEG00000017097
tetraodon_nigroviridis ENSTNIG00000005093
tetraodon_nigroviridis ENSTNIG00000002176
takifugu_rubripes ENSTRUG00000014431
periophthalmus_magnuspinnatus ENSPMGG00000001925
hippocampus_comes ENSHCOG00000000380
gadus_morhua ENSGMOG00000003522
esox_lucius ENSELUG00000006679
pygocentrus_nattereri ENSPNAG00000028756
astyanax_mexicanus ENSAMXG00000014689
ictalurus_punctatus ENSIPUG00000021449
scleropages_formosus ENSSFOG00015008850
paramormyrops_kingsleyae ENSPKIG00000023340
lepisosteus_oculatus ENSLOCG00000001320
petromyzon_marinus ENSPMAG00000009258
