caenorhabditis_elegans_strain_n2 WBGene00003803
cricetulus_griseus_crigri_1.0 ENSCGRG00000002620
mesocricetus_auratus ENSMAUG00000015549
peromyscus_maniculatus_bairdii ENSPEMG00000020004
microtus_ochrogaster ENSMOCG00000009926
nannospalax_galili ENSNGAG00000016278
jaculus_jaculus ENSJJAG00000018364
castor_canadensis ENSCCNG00000018864
dipodomys_ordii ENSDORG00000003758
jaculus_jaculus ENSJJAG00000011688
octodon_degus ENSODEG00000005687
octodon_degus ENSODEG00000018477
octodon_degus ENSODEG00000004040
chinchilla_lanigera ENSCLAG00000006500
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003497
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009471
fukomys_damarensis ENSFDAG00000005774
cavia_aperea ENSCAPG00000016716
cavia_porcellus ENSCPOG00000008932
ochotona_princeps ENSOPRG00000000228
carlito_syrichta ENSTSYG00000012267
oryctolagus_cuniculus ENSOCUG00000001585
ictidomys_tridecemlineatus ENSSTOG00000000367
urocitellus_parryii ENSUPAG00010005042
spermophilus_dauricus ENSSDAG00000018530
marmota_marmota_marmota ENSMMMG00000008713
tupaia_belangeri ENSTBEG00000009372
loxodonta_africana ENSLAFG00000004501
procavia_capensis ENSPCAG00000009954
pteropus_vampyrus ENSPVAG00000006455
myotis_lucifugus ENSMLUG00000011112
ursus_maritimus ENSUMAG00000002648
ursus_americanus ENSUAMG00000019781
ailuropoda_melanoleuca ENSAMEG00000012789
canis_lupus_dingo ENSCAFG00020021942
canis_lupus_familiaris ENSCAFG00000012048
vulpes_vulpes ENSVVUG00000017251
neovison_vison ENSNVIG00000022326
mustela_putorius_furo ENSMPUG00000006504
panthera_pardus ENSPPRG00000009169
panthera_tigris_altaica ENSPTIG00000014648
felis_catus ENSFCAG00000000416
bos_mutus ENSBMUG00000016759
bos_taurus ENSBTAG00000010934
bison_bison_bison ENSBBBG00000024949
ovis_aries ENSOARG00000017959
capra_hircus ENSCHIG00000021396
tursiops_truncatus ENSTTRG00000015667
vicugna_pacos ENSVPAG00000009484
sus_scrofa ENSSSCG00000007503
equus_asinus_asinus ENSEASG00005023263
equus_caballus ENSECAG00000016068
erinaceus_europaeus ENSEEUG00000011699
otolemur_garnettii ENSOGAG00000014649
macaca_fascicularis ENSMFAG00000043344
macaca_mulatta ENSMMUG00000000252
macaca_nemestrina ENSMNEG00000043504
cercocebus_atys ENSCATG00000029401
mandrillus_leucophaeus ENSMLEG00000037014
chlorocebus_sabaeus ENSCSAG00000015487
colobus_angolensis_palliatus ENSCANG00000033313
piliocolobus_tephrosceles ENSPTEG00000009095
rhinopithecus_roxellana ENSRROG00000044550
rhinopithecus_bieti ENSRBIG00000031999
pan_troglodytes ENSPTRG00000013658
pan_paniscus ENSPPAG00000037209
homo_sapiens ENSG00000101146
pongo_abelii ENSPPYG00000011159
nomascus_leucogenys ENSNLEG00000007055
cebus_capucinus_imitator ENSCCAG00000022835
callithrix_jacchus ENSCJAG00000019147
papio_anubis ENSPANG00000024502
theropithecus_gelada ENSTGEG00000013132
gorilla_gorilla ENSGGOG00000007789
aotus_nancymaae ENSANAG00000030498
saimiri_boliviensis_boliviensis ENSSBOG00000027737
propithecus_coquereli ENSPCOG00000027779
propithecus_coquereli ENSPCOG00000018925
prolemur_simus ENSPSMG00000000663
microcebus_murinus ENSMICG00000005704
tupaia_belangeri ENSTBEG00000011833
echinops_telfairi ENSETEG00000002674
bos_mutus ENSBMUG00000002191
sarcophilus_harrisii ENSSHAG00000000550
phascolarctos_cinereus ENSPCIG00000013644
notamacropus_eugenii ENSMEUG00000007160
monodelphis_domestica ENSMODG00000016454
sarcophilus_harrisii ENSSHAG00000002438
ornithorhynchus_anatinus ENSOANG00000009257
gopherus_agassizii ENSGAGG00000001199
chelonoidis_abingdonii ENSCABG00000012360
chrysemys_picta_bellii ENSCPBG00000024061
pelodiscus_sinensis ENSPSIG00000011831
crocodylus_porosus ENSCPRG00005005022
pogona_vitticeps ENSPVIG00000021953
anolis_carolinensis ENSACAG00000016197
notechis_scutatus ENSNSUG00000014264
salvator_merianae ENSSMRG00000012510
sphenodon_punctatus ENSSPUG00000014005
sphenodon_punctatus ENSSPUG00000014678
apteryx_owenii ENSAOWG00000000992
apteryx_haastii ENSAHAG00000012437
apteryx_rowi ENSARWG00000009474
nothoprocta_perdicaria ENSNPEG00000011086
dromaius_novaehollandiae ENSDNVG00000009988
cyanistes_caeruleus ENSCCEG00000021350
parus_major ENSPMJG00000009049
ficedula_albicollis ENSFALG00000010814
taeniopygia_guttata ENSTGUG00000008305
taeniopygia_guttata ENSTGUG00000016359
lonchura_striata_domestica ENSLSDG00000004903
serinus_canaria ENSSCAG00000015388
junco_hyemalis ENSJHYG00000009267
zonotrichia_albicollis ENSZALG00000008872
lepidothrix_coronata ENSLCOG00000007491
manacus_vitellinus ENSMVIG00005003993
calidris_pygmaea ENSCPGG00000006058
calidris_pugnax ENSCPUG00000005484
melopsittacus_undulatus ENSMUNG00000011283
meleagris_gallopavo ENSMGAG00000009091
gallus_gallus ENSGALG00000007653
coturnix_japonica ENSCJPG00005007238
numida_meleagris ENSNMEG00000000198
anser_brachyrhynchus ENSABRG00000022072
anas_platyrhynchos_platyrhynchos ENSAPLG00000003160
eptatretus_burgeri ENSEBUG00000006793
latimeria_chalumnae ENSLACG00000017740
petromyzon_marinus ENSPMAG00000006850
eptatretus_burgeri ENSEBUG00000007028
xenopus_tropicalis ENSXETG00000011270
ciona_intestinalis ENSCING00000006244
ciona_savignyi ENSCSAVG00000006567
saccharomyces_cerevisiae_strain_s288c YER107C
paramormyrops_kingsleyae ENSPKIG00000003151
scleropages_formosus ENSSFOG00015009190
periophthalmus_magnuspinnatus ENSPMGG00000022353
hippocampus_comes ENSHCOG00000020184
monopterus_albus ENSMALG00000002622
mastacembelus_armatus ENSMAMG00000019495
anabas_testudineus ENSATEG00000000783
labrus_bergylta ENSLBEG00000017492
seriola_dumerili ENSSDUG00000018820
seriola_lalandi_dorsalis ENSSLDG00000024588
amphiprion_ocellaris ENSAOCG00000016783
amphiprion_percula ENSAPEG00000020387
acanthochromis_polyacanthus ENSAPOG00000019139
stegastes_partitus ENSSPAG00000015401
gasterosteus_aculeatus ENSGACG00000002522
cynoglossus_semilaevis ENSCSEG00000017545
oryzias_latipes_asm223469v1 ENSORLG00015005482
oryzias_latipes_asm223467v1 ENSORLG00000009565
oryzias_latipes_asm223471v1 ENSORLG00020006165
oryzias_melastigma ENSOMEG00000011241
kryptolebias_marmoratus ENSKMAG00000013809
pundamilia_nyererei ENSPNYG00000001307
haplochromis_burtoni ENSHBUG00000019161
maylandia_zebra ENSMZEG00005001489
astatotilapia_calliptera ENSACLG00000004091
neolamprologus_brichardi ENSNBRG00000013223
oreochromis_niloticus ENSONIG00000016031
amphilophus_citrinellus ENSACIG00000000792
takifugu_rubripes ENSTRUG00000010515
tetraodon_nigroviridis ENSTNIG00000019410
mola_mola ENSMMOG00000013735
scophthalmus_maximus ENSSMAG00000002726
cyprinodon_variegatus ENSCVAG00000022211
cyprinodon_variegatus ENSCVAG00000022197
cyprinodon_variegatus ENSCVAG00000016815
fundulus_heteroclitus ENSFHEG00000011308
poecilia_formosa ENSPFOG00000011421
poecilia_latipinna ENSPLAG00000008730
poecilia_mexicana ENSPMEG00000024442
poecilia_reticulata ENSPREG00000007234
xiphophorus_couchianus ENSXCOG00000005581
xiphophorus_maculatus ENSXMAG00000016612
gambusia_affinis ENSGAFG00000010344
gadus_morhua ENSGMOG00000019042
esox_lucius ENSELUG00000015355
pygocentrus_nattereri ENSPNAG00000019020
astyanax_mexicanus ENSAMXG00000004273
ictalurus_punctatus ENSIPUG00000002319
danio_rerio ENSDARG00000075883
lepisosteus_oculatus ENSLOCG00000008177
apteryx_owenii ENSAOWG00000018673
apteryx_haastii ENSAHAG00000008452
apteryx_rowi ENSARWG00000010042
dromaius_novaehollandiae ENSDNVG00000003241
nothoprocta_perdicaria ENSNPEG00000012546
calidris_pygmaea ENSCPGG00000010150
calidris_pugnax ENSCPUG00000019490
lepidothrix_coronata ENSLCOG00000010038
manacus_vitellinus ENSMVIG00005015466
parus_major ENSPMJG00000005761
cyanistes_caeruleus ENSCCEG00000018172
lonchura_striata_domestica ENSLSDG00000010617
taeniopygia_guttata ENSTGUG00000011382
serinus_canaria ENSSCAG00000013570
junco_hyemalis ENSJHYG00000010876
zonotrichia_albicollis ENSZALG00000005244
ficedula_albicollis ENSFALG00000004735
melopsittacus_undulatus ENSMUNG00000005993
anser_brachyrhynchus ENSABRG00000006598
anas_platyrhynchos_platyrhynchos ENSAPLG00000014959
gallus_gallus ENSGALG00000009681
coturnix_japonica ENSCJPG00005020176
meleagris_gallopavo ENSMGAG00000011619
numida_meleagris ENSNMEG00000012758
crocodylus_porosus ENSCPRG00005009920
chelonoidis_abingdonii ENSCABG00000014835
gopherus_agassizii ENSGAGG00000015337
chrysemys_picta_bellii ENSCPBG00000028089
pelodiscus_sinensis ENSPSIG00000008291
sphenodon_punctatus ENSSPUG00000016416
sphenodon_punctatus ENSSPUG00000016401
phascolarctos_cinereus ENSPCIG00000025845
phascolarctos_cinereus ENSPCIG00000023109
notamacropus_eugenii ENSMEUG00000010182
sarcophilus_harrisii ENSSHAG00000010372
monodelphis_domestica ENSMODG00000007542
rhinopithecus_roxellana ENSRROG00000043912
rhinopithecus_bieti ENSRBIG00000029979
piliocolobus_tephrosceles ENSPTEG00000031600
colobus_angolensis_palliatus ENSCANG00000041461
macaca_mulatta ENSMMUG00000003092
macaca_nemestrina ENSMNEG00000000049
macaca_fascicularis ENSMFAG00000044849
theropithecus_gelada ENSTGEG00000028612
mandrillus_leucophaeus ENSMLEG00000031080
papio_anubis ENSPANG00000020351
cercocebus_atys ENSCATG00000045202
chlorocebus_sabaeus ENSCSAG00000004547
cercocebus_atys ENSCATG00000037505
papio_anubis ENSPANG00000034225
macaca_fascicularis ENSMFAG00000037692
macaca_mulatta ENSMMUG00000015336
macaca_nemestrina ENSMNEG00000013058
mandrillus_leucophaeus ENSMLEG00000036458
rhinopithecus_bieti ENSRBIG00000030400
rhinopithecus_roxellana ENSRROG00000043147
pan_troglodytes ENSPTRG00000044868
pan_paniscus ENSPPAG00000030058
gorilla_gorilla ENSGGOG00000023971
homo_sapiens ENSG00000154473
pongo_abelii ENSPPYG00000002731
nomascus_leucogenys ENSNLEG00000030093
cebus_capucinus_imitator ENSCCAG00000035243
callithrix_jacchus ENSCJAG00000001066
saimiri_boliviensis_boliviensis ENSSBOG00000025883
aotus_nancymaae ENSANAG00000034868
pan_troglodytes ENSPTRG00000052746
pan_troglodytes ENSPTRG00000047546
pan_paniscus ENSPPAG00000039101
gorilla_gorilla ENSGGOG00000037528
nomascus_leucogenys ENSNLEG00000033818
macaca_fascicularis ENSMFAG00000003207
macaca_mulatta ENSMMUG00000039858
carlito_syrichta ENSTSYG00000028760
propithecus_coquereli ENSPCOG00000024614
prolemur_simus ENSPSMG00000016216
microcebus_murinus ENSMICG00000000469
otolemur_garnettii ENSOGAG00000011249
castor_canadensis ENSCCNG00000015609
dipodomys_ordii ENSDORG00000002864
marmota_marmota_marmota ENSMMMG00000002090
ictidomys_tridecemlineatus ENSSTOG00000021785
spermophilus_dauricus ENSSDAG00000008039
marmota_marmota_marmota ENSMMMG00000014484
ictidomys_tridecemlineatus ENSSTOG00000030456
urocitellus_parryii ENSUPAG00010004752
carlito_syrichta ENSTSYG00000013444
carlito_syrichta ENSTSYG00000033471
carlito_syrichta ENSTSYG00000036829
octodon_degus ENSODEG00000010449
octodon_degus ENSODEG00000013425
octodon_degus ENSODEG00000017376
chinchilla_lanigera ENSCLAG00000005834
cavia_porcellus ENSCPOG00000011957
cavia_aperea ENSCAPG00000017695
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009568
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012641
fukomys_damarensis ENSFDAG00000006105
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004368
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005829
fukomys_damarensis ENSFDAG00000021081
tupaia_belangeri ENSTBEG00000014484
cricetulus_griseus_crigri_1.0 ENSCGRG00000005938
cricetulus_griseus_crigri-picr ENSCGRG00015002129
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014854
mesocricetus_auratus ENSMAUG00000018370
microtus_ochrogaster ENSMOCG00000022149
peromyscus_maniculatus_bairdii ENSPEMG00000022008
mus_spicilegus ENSMSIG00000023396
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031687
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000066979
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030573
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013780
rattus_norvegicus ENSRNOG00000020643
meriones_unguiculatus ENSMUGG00000024736
nannospalax_galili ENSNGAG00000013186
oryctolagus_cuniculus ENSOCUG00000017446
vicugna_pacos ENSVPAG00000004089
sus_scrofa ENSSSCG00000010726
tursiops_truncatus ENSTTRG00000016194
ovis_aries ENSOARG00000009467
ovis_aries ENSOARG00000015758
capra_hircus ENSCHIG00000021092
bos_taurus ENSBTAG00000017913
bos_mutus ENSBMUG00000004543
bison_bison_bison ENSBBBG00000002000
equus_caballus ENSECAG00000010047
equus_asinus_asinus ENSEASG00005013498
pteropus_vampyrus ENSPVAG00000015589
ursus_maritimus ENSUMAG00000005215
ursus_americanus ENSUAMG00000007703
ailuropoda_melanoleuca ENSAMEG00000009521
mustela_putorius_furo ENSMPUG00000002774
neovison_vison ENSNVIG00000007873
canis_lupus_familiaris ENSCAFG00000012700
canis_lupus_dingo ENSCAFG00020015234
vulpes_vulpes ENSVVUG00000006513
panthera_tigris_altaica ENSPTIG00000002215
panthera_pardus ENSPPRG00000014829
felis_catus ENSFCAG00000024986
procavia_capensis ENSPCAG00000007736
echinops_telfairi ENSETEG00000008787
loxodonta_africana ENSLAFG00000012753
myotis_lucifugus ENSMLUG00000017732
sorex_araneus ENSSARG00000000919
ochotona_princeps ENSOPRG00000014276
jaculus_jaculus ENSJJAG00000019122
jaculus_jaculus ENSJJAG00000016423
dasypus_novemcinctus ENSDNOG00000007315
choloepus_hoffmanni ENSCHOG00000010213
ornithorhynchus_anatinus ENSOANG00000012165
anolis_carolinensis ENSACAG00000017494
pogona_vitticeps ENSPVIG00000002200
notechis_scutatus ENSNSUG00000000878
salvator_merianae ENSSMRG00000004592
latimeria_chalumnae ENSLACG00000000990
xenopus_tropicalis ENSXETG00000009564
petromyzon_marinus ENSPMAG00000007566
eptatretus_burgeri ENSEBUG00000013247
ciona_savignyi ENSCSAVG00000000634
ciona_intestinalis ENSCING00000009630
drosophila_melanogaster FBgn0025457
caenorhabditis_elegans_strain_n2 WBGene00013209
saccharomyces_cerevisiae_strain_s288c YOR026W
notamacropus_eugenii ENSMEUG00000004489
phascolarctos_cinereus ENSPCIG00000018627
monodelphis_domestica ENSMODG00000003598
sarcophilus_harrisii ENSSHAG00000007449
choloepus_hoffmanni ENSCHOG00000002893
sorex_araneus ENSSARG00000009021
loxodonta_africana ENSLAFG00000000042
procavia_capensis ENSPCAG00000016018
echinops_telfairi ENSETEG00000006694
dasypus_novemcinctus ENSDNOG00000019076
spermophilus_dauricus ENSSDAG00000020095
urocitellus_parryii ENSUPAG00010010668
ictidomys_tridecemlineatus ENSSTOG00000024192
marmota_marmota_marmota ENSMMMG00000005668
cavia_aperea ENSCAPG00000014610
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078970
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016950
mus_spicilegus ENSMSIG00000000934
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016108
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016782
rattus_norvegicus ENSRNOG00000022857
meriones_unguiculatus ENSMUGG00000022365
cricetulus_griseus_crigri-picr ENSCGRG00015027911
cricetulus_griseus_crigri_1.0 ENSCGRG00000010052
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017610
cricetulus_griseus_crigri_1.0 ENSCGRG00000008882
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014136
mesocricetus_auratus ENSMAUG00000011603
microtus_ochrogaster ENSMOCG00000000313
peromyscus_maniculatus_bairdii ENSPEMG00000022118
jaculus_jaculus ENSJJAG00000019935
castor_canadensis ENSCCNG00000030738
dipodomys_ordii ENSDORG00000006862
castor_canadensis ENSCCNG00000021850
octodon_degus ENSODEG00000000947
nannospalax_galili ENSNGAG00000011329
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012153
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000343
fukomys_damarensis ENSFDAG00000011959
cavia_porcellus ENSCPOG00000010110
octodon_degus ENSODEG00000011043
chinchilla_lanigera ENSCLAG00000014702
oryctolagus_cuniculus ENSOCUG00000006087
ochotona_princeps ENSOPRG00000009593
capra_hircus ENSCHIG00000022762
ovis_aries ENSOARG00000019929
bos_taurus ENSBTAG00000010595
bison_bison_bison ENSBBBG00000016449
vicugna_pacos ENSVPAG00000012082
canis_lupus_familiaris ENSCAFG00000003248
canis_lupus_dingo ENSCAFG00020026999
vulpes_vulpes ENSVVUG00000027632
myotis_lucifugus ENSMLUG00000010807
erinaceus_europaeus ENSEEUG00000009499
pan_paniscus ENSPPAG00000032606
pan_troglodytes ENSPTRG00000041941
homo_sapiens ENSG00000243667
gorilla_gorilla ENSGGOG00000010285
pongo_abelii ENSPPYG00000012352
nomascus_leucogenys ENSNLEG00000030882
macaca_fascicularis ENSMFAG00000042360
macaca_mulatta ENSMMUG00000017460
macaca_nemestrina ENSMNEG00000027774
mandrillus_leucophaeus ENSMLEG00000039884
papio_anubis ENSPANG00000011915
theropithecus_gelada ENSTGEG00000010788
chlorocebus_sabaeus ENSCSAG00000014819
cercocebus_atys ENSCATG00000028444
colobus_angolensis_palliatus ENSCANG00000031541
piliocolobus_tephrosceles ENSPTEG00000020092
rhinopithecus_bieti ENSRBIG00000033088
rhinopithecus_roxellana ENSRROG00000032243
cebus_capucinus_imitator ENSCCAG00000018459
callithrix_jacchus ENSCJAG00000044589
saimiri_boliviensis_boliviensis ENSSBOG00000035020
aotus_nancymaae ENSANAG00000029737
carlito_syrichta ENSTSYG00000003991
propithecus_coquereli ENSPCOG00000014968
prolemur_simus ENSPSMG00000000572
microcebus_murinus ENSMICG00000010876
ursus_americanus ENSUAMG00000017270
ursus_maritimus ENSUMAG00000021123
ailuropoda_melanoleuca ENSAMEG00000004868
mustela_putorius_furo ENSMPUG00000006235
neovison_vison ENSNVIG00000018094
panthera_pardus ENSPPRG00000015515
panthera_tigris_altaica ENSPTIG00000011069
felis_catus ENSFCAG00000027122
pteropus_vampyrus ENSPVAG00000012693
tursiops_truncatus ENSTTRG00000013991
sus_scrofa ENSSSCG00000008353
equus_caballus ENSECAG00000018522
equus_asinus_asinus ENSEASG00005007308
myotis_lucifugus ENSMLUG00000029826
bos_mutus ENSBMUG00000020199
otolemur_garnettii ENSOGAG00000016622
ornithorhynchus_anatinus ENSOANG00000020931
pogona_vitticeps ENSPVIG00000008823
anolis_carolinensis ENSACAG00000001044
notechis_scutatus ENSNSUG00000019175
salvator_merianae ENSSMRG00000005245
sphenodon_punctatus ENSSPUG00000006542
apteryx_haastii ENSAHAG00000018460
apteryx_rowi ENSARWG00000006004
apteryx_owenii ENSAOWG00000011896
nothoprocta_perdicaria ENSNPEG00000016032
dromaius_novaehollandiae ENSDNVG00000014791
junco_hyemalis ENSJHYG00000003492
zonotrichia_albicollis ENSZALG00000012449
serinus_canaria ENSSCAG00000001039
taeniopygia_guttata ENSTGUG00000018213
taeniopygia_guttata ENSTGUG00000016376
lonchura_striata_domestica ENSLSDG00000000352
ficedula_albicollis ENSFALG00000013642
parus_major ENSPMJG00000001703
cyanistes_caeruleus ENSCCEG00000012216
lepidothrix_coronata ENSLCOG00000013443
manacus_vitellinus ENSMVIG00005018453
anser_brachyrhynchus ENSABRG00000002587
anas_platyrhynchos_platyrhynchos ENSAPLG00000029023
gallus_gallus ENSGALG00000008760
numida_meleagris ENSNMEG00000000414
melopsittacus_undulatus ENSMUNG00000006816
calidris_pugnax ENSCPUG00000002834
calidris_pygmaea ENSCPGG00000000063
crocodylus_porosus ENSCPRG00005012802
chelonoidis_abingdonii ENSCABG00000002500
gopherus_agassizii ENSGAGG00000013381
chrysemys_picta_bellii ENSCPBG00000014454
pelodiscus_sinensis ENSPSIG00000010344
xenopus_tropicalis ENSXETG00000017344
latimeria_chalumnae ENSLACG00000003030
pygocentrus_nattereri ENSPNAG00000024906
astyanax_mexicanus ENSAMXG00000014971
ictalurus_punctatus ENSIPUG00000016659
ictalurus_punctatus ENSIPUG00000016172
danio_rerio ENSDARG00000037334
periophthalmus_magnuspinnatus ENSPMGG00000009327
esox_lucius ENSELUG00000015074
paramormyrops_kingsleyae ENSPKIG00000004908
poecilia_latipinna ENSPLAG00000017711
poecilia_mexicana ENSPMEG00000016601
poecilia_reticulata ENSPREG00000000779
xiphophorus_couchianus ENSXCOG00000013814
xiphophorus_maculatus ENSXMAG00000029168
gambusia_affinis ENSGAFG00000012582
fundulus_heteroclitus ENSFHEG00000010502
cyprinodon_variegatus ENSCVAG00000010143
kryptolebias_marmoratus ENSKMAG00000018178
scophthalmus_maximus ENSSMAG00000019245
gasterosteus_aculeatus ENSGACG00000011988
stegastes_partitus ENSSPAG00000012341
stegastes_partitus ENSSPAG00000008589
amphiprion_percula ENSAPEG00000001394
amphiprion_ocellaris ENSAOCG00000001503
acanthochromis_polyacanthus ENSAPOG00000005430
cynoglossus_semilaevis ENSCSEG00000000577
hippocampus_comes ENSHCOG00000014596
mola_mola ENSMMOG00000007335
mola_mola ENSMMOG00000007334
tetraodon_nigroviridis ENSTNIG00000009826
takifugu_rubripes ENSTRUG00000012303
labrus_bergylta ENSLBEG00000008344
monopterus_albus ENSMALG00000020826
mastacembelus_armatus ENSMAMG00000022153
anabas_testudineus ENSATEG00000012915
seriola_lalandi_dorsalis ENSSLDG00000017358
seriola_dumerili ENSSDUG00000020203
pundamilia_nyererei ENSPNYG00000008828
haplochromis_burtoni ENSHBUG00000018541
maylandia_zebra ENSMZEG00005027344
astatotilapia_calliptera ENSACLG00000026190
neolamprologus_brichardi ENSNBRG00000010737
oreochromis_niloticus ENSONIG00000001214
amphilophus_citrinellus ENSACIG00000012570
oryzias_latipes_asm223469v1 ENSORLG00015004610
oryzias_latipes_asm223471v1 ENSORLG00020018398
oryzias_latipes_asm223467v1 ENSORLG00000030098
oryzias_melastigma ENSOMEG00000023287
petromyzon_marinus ENSPMAG00000005724
eptatretus_burgeri ENSEBUG00000004117
coturnix_japonica ENSCJPG00005011497
scleropages_formosus ENSSFOG00015010844
gadus_morhua ENSGMOG00000001404
lepisosteus_oculatus ENSLOCG00000016020
ciona_savignyi ENSCSAVG00000004647
ciona_intestinalis ENSCING00000021737
drosophila_melanogaster FBgn0036771
piliocolobus_tephrosceles ENSPTEG00000011461
