eptatretus_burgeri ENSEBUG00000001742
cricetulus_griseus_crigri_1.0 ENSCGRG00000003945
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000504
mesocricetus_auratus ENSMAUG00000018415
peromyscus_maniculatus_bairdii ENSPEMG00000017620
microtus_ochrogaster ENSMOCG00000021125
nannospalax_galili ENSNGAG00000015173
jaculus_jaculus ENSJJAG00000022874
ochotona_princeps ENSOPRG00000000970
oryctolagus_cuniculus ENSOCUG00000005814
homo_sapiens ENSG00000157540
gorilla_gorilla ENSGGOG00000011897
pan_paniscus ENSPPAG00000032422
pan_troglodytes ENSPTRG00000013901
pongo_abelii ENSPPYG00000011412
nomascus_leucogenys ENSNLEG00000004733
piliocolobus_tephrosceles ENSPTEG00000002363
colobus_angolensis_palliatus ENSCANG00000043057
rhinopithecus_bieti ENSRBIG00000044558
rhinopithecus_roxellana ENSRROG00000013490
macaca_fascicularis ENSMFAG00000035589
macaca_mulatta ENSMMUG00000018131
macaca_nemestrina ENSMNEG00000027229
theropithecus_gelada ENSTGEG00000024443
papio_anubis ENSPANG00000009693
cercocebus_atys ENSCATG00000044358
mandrillus_leucophaeus ENSMLEG00000039346
chlorocebus_sabaeus ENSCSAG00000008483
callithrix_jacchus ENSCJAG00000002609
saimiri_boliviensis_boliviensis ENSSBOG00000031681
cebus_capucinus_imitator ENSCCAG00000024141
aotus_nancymaae ENSANAG00000025205
carlito_syrichta ENSTSYG00000007381
microcebus_murinus ENSMICG00000010871
propithecus_coquereli ENSPCOG00000019153
prolemur_simus ENSPSMG00000010616
otolemur_garnettii ENSOGAG00000011236
tupaia_belangeri ENSTBEG00000007735
loxodonta_africana ENSLAFG00000000815
procavia_capensis ENSPCAG00000011190
echinops_telfairi ENSETEG00000006110
choloepus_hoffmanni ENSCHOG00000002353
phascolarctos_cinereus ENSPCIG00000022327
notamacropus_eugenii ENSMEUG00000008615
sarcophilus_harrisii ENSSHAG00000012093
monodelphis_domestica ENSMODG00000020982
ornithorhynchus_anatinus ENSOANG00000006412
xenopus_tropicalis ENSXETG00000013037
latimeria_chalumnae ENSLACG00000008606
spermophilus_dauricus ENSSDAG00000003219
ciona_savignyi ENSCSAVG00000010372
