astyanax_mexicanus ENSAMXG00000035074
ictalurus_punctatus ENSIPUG00000017916
lepisosteus_oculatus ENSLOCG00000017188
gallus_gallus ENSGALG00000019873
coturnix_japonica ENSCJPG00005011121
numida_meleagris ENSNMEG00000005507
anser_brachyrhynchus ENSABRG00000014216
anas_platyrhynchos_platyrhynchos ENSAPLG00000008116
junco_hyemalis ENSJHYG00000001707
zonotrichia_albicollis ENSZALG00000004174
serinus_canaria ENSSCAG00000013279
taeniopygia_guttata ENSTGUG00000013127
lonchura_striata_domestica ENSLSDG00000000127
parus_major ENSPMJG00000012483
ficedula_albicollis ENSFALG00000014908
cyanistes_caeruleus ENSCCEG00000010742
lepidothrix_coronata ENSLCOG00000001109
manacus_vitellinus ENSMVIG00005002790
calidris_pygmaea ENSCPGG00000016270
calidris_pugnax ENSCPUG00000004528
apteryx_haastii ENSAHAG00000008217
apteryx_owenii ENSAOWG00000007000
dromaius_novaehollandiae ENSDNVG00000006808
nothoprocta_perdicaria ENSNPEG00000009122
crocodylus_porosus ENSCPRG00005005281
gopherus_agassizii ENSGAGG00000013678
chrysemys_picta_bellii ENSCPBG00000013290
anolis_carolinensis ENSACAG00000007088
notechis_scutatus ENSNSUG00000003758
salvator_merianae ENSSMRG00000022761
sphenodon_punctatus ENSSPUG00000016914
pelodiscus_sinensis ENSPSIG00000001840
chelonoidis_abingdonii ENSCABG00000003028
cyanistes_caeruleus ENSCCEG00000010744
manacus_vitellinus ENSMVIG00005002786
melopsittacus_undulatus ENSMUNG00000014222
apteryx_rowi ENSARWG00000008381
pogona_vitticeps ENSPVIG00000005394
castor_canadensis ENSCCNG00000019427
dipodomys_ordii ENSDORG00000019712
mus_spicilegus ENSMSIG00000023061
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020621
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018455
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017611
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029369
rattus_norvegicus ENSRNOG00000039551
meriones_unguiculatus ENSMUGG00000002005
peromyscus_maniculatus_bairdii ENSPEMG00000018416
microtus_ochrogaster ENSMOCG00000005865
cricetulus_griseus_crigri-picr ENSCGRG00015001458
cricetulus_griseus_crigri_1.0 ENSCGRG00000013076
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024177
mesocricetus_auratus ENSMAUG00000016192
nannospalax_galili ENSNGAG00000001843
jaculus_jaculus ENSJJAG00000023561
octodon_degus ENSODEG00000008458
cavia_porcellus ENSCPOG00000022651
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013103
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004791
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016535
fukomys_damarensis ENSFDAG00000001843
chinchilla_lanigera ENSCLAG00000009341
ictidomys_tridecemlineatus ENSSTOG00000021114
spermophilus_dauricus ENSSDAG00000023723
marmota_marmota_marmota ENSMMMG00000022280
urocitellus_parryii ENSUPAG00010009546
oryctolagus_cuniculus ENSOCUG00000025332
homo_sapiens ENSG00000240857
nomascus_leucogenys ENSNLEG00000028221
theropithecus_gelada ENSTGEG00000017693
papio_anubis ENSPANG00000007663
cercocebus_atys ENSCATG00000040055
macaca_fascicularis ENSMFAG00000042256
macaca_nemestrina ENSMNEG00000042523
chlorocebus_sabaeus ENSCSAG00000007969
rhinopithecus_roxellana ENSRROG00000035703
rhinopithecus_bieti ENSRBIG00000031223
piliocolobus_tephrosceles ENSPTEG00000021770
colobus_angolensis_palliatus ENSCANG00000042925
pan_paniscus ENSPPAG00000033270
saimiri_boliviensis_boliviensis ENSSBOG00000028443
cebus_capucinus_imitator ENSCCAG00000027491
callithrix_jacchus ENSCJAG00000007355
aotus_nancymaae ENSANAG00000025738
carlito_syrichta ENSTSYG00000019410
prolemur_simus ENSPSMG00000007468
propithecus_coquereli ENSPCOG00000023642
microcebus_murinus ENSMICG00000033814
otolemur_garnettii ENSOGAG00000027061
equus_caballus ENSECAG00000039423
equus_asinus_asinus ENSEASG00005009374
pteropus_vampyrus ENSPVAG00000024228
bos_taurus ENSBTAG00000023928
bison_bison_bison ENSBBBG00000019450
bos_mutus ENSBMUG00000014812
bison_bison_bison ENSBBBG00000024185
capra_hircus ENSCHIG00000027201
capra_hircus ENSCHIG00000003428
ovis_aries ENSOARG00000016788
sus_scrofa ENSSSCG00000008608
tursiops_truncatus ENSTTRG00000021392
vicugna_pacos ENSVPAG00000015503
ursus_maritimus ENSUMAG00000023381
ursus_americanus ENSUAMG00000024436
ailuropoda_melanoleuca ENSAMEG00000019881
neovison_vison ENSNVIG00000013495
mustela_putorius_furo ENSMPUG00000013659
canis_lupus_familiaris ENSCAFG00000030965
canis_lupus_dingo ENSCAFG00020026035
vulpes_vulpes ENSVVUG00000014797
panthera_pardus ENSPPRG00000020986
panthera_tigris_altaica ENSPTIG00000010724
felis_catus ENSFCAG00000028561
myotis_lucifugus ENSMLUG00000024368
loxodonta_africana ENSLAFG00000022569
procavia_capensis ENSPCAG00000018827
dasypus_novemcinctus ENSDNOG00000044293
choloepus_hoffmanni ENSCHOG00000013541
notamacropus_eugenii ENSMEUG00000005906
phascolarctos_cinereus ENSPCIG00000024554
monodelphis_domestica ENSMODG00000020912
sarcophilus_harrisii ENSSHAG00000009042
xenopus_tropicalis ENSXETG00000015578
latimeria_chalumnae ENSLACG00000004416
eptatretus_burgeri ENSEBUG00000008625
petromyzon_marinus ENSPMAG00000010333
