eptatretus_burgeri ENSEBUG00000011618
cavia_porcellus ENSCPOG00000002785
cavia_aperea ENSCAPG00000013075
urocitellus_parryii ENSUPAG00010003351
spermophilus_dauricus ENSSDAG00000013389
ictidomys_tridecemlineatus ENSSTOG00000000949
marmota_marmota_marmota ENSMMMG00000022685
castor_canadensis ENSCCNG00000014354
dipodomys_ordii ENSDORG00000006069
mus_spicilegus ENSMSIG00000027120
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021108
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022466
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020212
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020215
rattus_norvegicus ENSRNOG00000053405
meriones_unguiculatus ENSMUGG00000002724
microtus_ochrogaster ENSMOCG00000021033
peromyscus_maniculatus_bairdii ENSPEMG00000017686
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010868
cricetulus_griseus_crigri-picr ENSCGRG00015003737
cricetulus_griseus_crigri_1.0 ENSCGRG00000000406
mesocricetus_auratus ENSMAUG00000018381
nannospalax_galili ENSNGAG00000021591
jaculus_jaculus ENSJJAG00000018688
tupaia_belangeri ENSTBEG00000016711
pan_troglodytes ENSPTRG00000004861
pan_paniscus ENSPPAG00000033476
homo_sapiens ENSG00000005175
gorilla_gorilla ENSGGOG00000024558
pongo_abelii ENSPPYG00000004441
nomascus_leucogenys ENSNLEG00000017909
macaca_fascicularis ENSMFAG00000030749
macaca_mulatta ENSMMUG00000007482
macaca_nemestrina ENSMNEG00000028621
cercocebus_atys ENSCATG00000030195
theropithecus_gelada ENSTGEG00000023509
papio_anubis ENSPANG00000004603
mandrillus_leucophaeus ENSMLEG00000035944
chlorocebus_sabaeus ENSCSAG00000006707
rhinopithecus_roxellana ENSRROG00000028195
rhinopithecus_bieti ENSRBIG00000032745
piliocolobus_tephrosceles ENSPTEG00000015194
colobus_angolensis_palliatus ENSCANG00000043242
saimiri_boliviensis_boliviensis ENSSBOG00000027611
callithrix_jacchus ENSCJAG00000012838
cebus_capucinus_imitator ENSCCAG00000025153
aotus_nancymaae ENSANAG00000023596
carlito_syrichta ENSTSYG00000006882
propithecus_coquereli ENSPCOG00000025666
prolemur_simus ENSPSMG00000008653
microcebus_murinus ENSMICG00000008923
otolemur_garnettii ENSOGAG00000005454
erinaceus_europaeus ENSEEUG00000011707
sorex_araneus ENSSARG00000002800
ursus_americanus ENSUAMG00000027054
ursus_maritimus ENSUMAG00000000363
ailuropoda_melanoleuca ENSAMEG00000006986
neovison_vison ENSNVIG00000005809
mustela_putorius_furo ENSMPUG00000000401
canis_lupus_familiaris ENSCAFG00000009223
canis_lupus_dingo ENSCAFG00020010996
vulpes_vulpes ENSVVUG00000017947
panthera_pardus ENSPPRG00000008280
panthera_tigris_altaica ENSPTIG00000015996
felis_catus ENSFCAG00000025732
myotis_lucifugus ENSMLUG00000010969
myotis_lucifugus ENSMLUG00000029111
pteropus_vampyrus ENSPVAG00000009375
capra_hircus ENSCHIG00000011915
ovis_aries ENSOARG00000019451
bos_mutus ENSBMUG00000000725
bos_taurus ENSBTAG00000018690
bison_bison_bison ENSBBBG00000003039
tursiops_truncatus ENSTTRG00000012568
sus_scrofa ENSSSCG00000021166
vicugna_pacos ENSVPAG00000004975
equus_asinus_asinus ENSEASG00005023510
equus_caballus ENSECAG00000020050
oryctolagus_cuniculus ENSOCUG00000002316
ochotona_princeps ENSOPRG00000001582
mus_spicilegus ENSMSIG00000030674
echinops_telfairi ENSETEG00000003294
ornithorhynchus_anatinus ENSOANG00000020105
ornithorhynchus_anatinus ENSOANG00000021025
pogona_vitticeps ENSPVIG00000009716
anolis_carolinensis ENSACAG00000001636
notechis_scutatus ENSNSUG00000006938
salvator_merianae ENSSMRG00000016079
sphenodon_punctatus ENSSPUG00000008234
apteryx_owenii ENSAOWG00000006551
apteryx_haastii ENSAHAG00000016920
apteryx_rowi ENSARWG00000003524
dromaius_novaehollandiae ENSDNVG00000008185
nothoprocta_perdicaria ENSNPEG00000004497
anser_brachyrhynchus ENSABRG00000004757
anas_platyrhynchos_platyrhynchos ENSAPLG00000008565
gallus_gallus ENSGALG00000009743
coturnix_japonica ENSCJPG00005013434
meleagris_gallopavo ENSMGAG00000009987
numida_meleagris ENSNMEG00000011748
calidris_pygmaea ENSCPGG00000019505
calidris_pugnax ENSCPUG00000004953
melopsittacus_undulatus ENSMUNG00000000093
taeniopygia_guttata ENSTGUG00000006201
lonchura_striata_domestica ENSLSDG00000016076
serinus_canaria ENSSCAG00000000318
zonotrichia_albicollis ENSZALG00000009737
junco_hyemalis ENSJHYG00000000078
parus_major ENSPMJG00000011104
cyanistes_caeruleus ENSCCEG00000009715
ficedula_albicollis ENSFALG00000007312
lepidothrix_coronata ENSLCOG00000014488
manacus_vitellinus ENSMVIG00005005592
crocodylus_porosus ENSCPRG00005008095
gopherus_agassizii ENSGAGG00000017841
chelonoidis_abingdonii ENSCABG00000006020
chrysemys_picta_bellii ENSCPBG00000014173
pelodiscus_sinensis ENSPSIG00000014827
xenopus_tropicalis ENSXETG00000014674
latimeria_chalumnae ENSLACG00000014077
lepisosteus_oculatus ENSLOCG00000016541
periophthalmus_magnuspinnatus ENSPMGG00000009782
drosophila_melanogaster FBgn0015544
