calidris_pugnax ENSCPUG00000013507
felis_catus ENSFCAG00000004335
equus_asinus_asinus ENSEASG00005010348
equus_caballus ENSECAG00000016602
myotis_lucifugus ENSMLUG00000002304
pteropus_vampyrus ENSPVAG00000016134
bos_mutus ENSBMUG00000013899
bos_taurus ENSBTAG00000017884
bison_bison_bison ENSBBBG00000016123
capra_hircus ENSCHIG00000011625
ovis_aries ENSOARG00000013319
tursiops_truncatus ENSTTRG00000007359
sus_scrofa ENSSSCG00000005228
dipodomys_ordii ENSDORG00000011511
castor_canadensis ENSCCNG00000011467
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023762
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000047298
mus_spicilegus ENSMSIG00000023184
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022844
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014337
rattus_norvegicus ENSRNOG00000012566
meriones_unguiculatus ENSMUGG00000023143
cricetulus_griseus_crigri_1.0 ENSCGRG00000000522
cricetulus_griseus_crigri-picr ENSCGRG00015000207
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018140
mesocricetus_auratus ENSMAUG00000008727
microtus_ochrogaster ENSMOCG00000014872
peromyscus_maniculatus_bairdii ENSPEMG00000020138
nannospalax_galili ENSNGAG00000020439
jaculus_jaculus ENSJJAG00000016782
cavia_aperea ENSCAPG00000017068
cavia_porcellus ENSCPOG00000032893
chinchilla_lanigera ENSCLAG00000013226
octodon_degus ENSODEG00000003536
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017844
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015810
fukomys_damarensis ENSFDAG00000016004
urocitellus_parryii ENSUPAG00010016794
spermophilus_dauricus ENSSDAG00000020225
ictidomys_tridecemlineatus ENSSTOG00000020003
marmota_marmota_marmota ENSMMMG00000002550
oryctolagus_cuniculus ENSOCUG00000004385
ochotona_princeps ENSOPRG00000004211
microcebus_murinus ENSMICG00000005193
propithecus_coquereli ENSPCOG00000023607
prolemur_simus ENSPSMG00000024960
otolemur_garnettii ENSOGAG00000030433
pan_troglodytes ENSPTRG00000020734
pan_paniscus ENSPPAG00000040791
homo_sapiens ENSG00000168263
gorilla_gorilla ENSGGOG00000000231
pongo_abelii ENSPPYG00000019256
nomascus_leucogenys ENSNLEG00000008701
piliocolobus_tephrosceles ENSPTEG00000000939
colobus_angolensis_palliatus ENSCANG00000034204
rhinopithecus_roxellana ENSRROG00000035647
theropithecus_gelada ENSTGEG00000021578
papio_anubis ENSPANG00000025119
cercocebus_atys ENSCATG00000037552
mandrillus_leucophaeus ENSMLEG00000032357
macaca_fascicularis ENSMFAG00000041355
macaca_nemestrina ENSMNEG00000012723
macaca_mulatta ENSMMUG00000015105
chlorocebus_sabaeus ENSCSAG00000008677
cebus_capucinus_imitator ENSCCAG00000006608
saimiri_boliviensis_boliviensis ENSSBOG00000023504
callithrix_jacchus ENSCJAG00000042809
aotus_nancymaae ENSANAG00000035114
carlito_syrichta ENSTSYG00000035257
ornithorhynchus_anatinus ENSOANG00000014994
xenopus_tropicalis ENSXETG00000011708
latimeria_chalumnae ENSLACG00000007982
tetraodon_nigroviridis ENSTNIG00000001502
takifugu_rubripes ENSTRUG00000016098
labrus_bergylta ENSLBEG00000008331
poecilia_formosa ENSPFOG00000012639
poecilia_latipinna ENSPLAG00000014274
poecilia_mexicana ENSPMEG00000018598
poecilia_reticulata ENSPREG00000019994
xiphophorus_maculatus ENSXMAG00000015430
xiphophorus_couchianus ENSXCOG00000015201
gambusia_affinis ENSGAFG00000006122
fundulus_heteroclitus ENSFHEG00000022115
cyprinodon_variegatus ENSCVAG00000000447
kryptolebias_marmoratus ENSKMAG00000010845
oryzias_melastigma ENSOMEG00000018065
oryzias_latipes_asm223467v1 ENSORLG00000014890
mastacembelus_armatus ENSMAMG00000001847
monopterus_albus ENSMALG00000017466
anabas_testudineus ENSATEG00000016377
hippocampus_comes ENSHCOG00000011646
scophthalmus_maximus ENSSMAG00000019095
cynoglossus_semilaevis ENSCSEG00000011184
astatotilapia_calliptera ENSACLG00000020882
pundamilia_nyererei ENSPNYG00000002935
maylandia_zebra ENSMZEG00005018820
haplochromis_burtoni ENSHBUG00000011565
neolamprologus_brichardi ENSNBRG00000001243
oreochromis_niloticus ENSONIG00000011153
amphilophus_citrinellus ENSACIG00000018595
periophthalmus_magnuspinnatus ENSPMGG00000001019
amphiprion_percula ENSAPEG00000006553
amphiprion_ocellaris ENSAOCG00000019967
acanthochromis_polyacanthus ENSAPOG00000024070
stegastes_partitus ENSSPAG00000015035
mola_mola ENSMMOG00000010445
seriola_dumerili ENSSDUG00000001483
seriola_lalandi_dorsalis ENSSLDG00000017286
gasterosteus_aculeatus ENSGACG00000012807
gadus_morhua ENSGMOG00000007547
esox_lucius ENSELUG00000008316
pygocentrus_nattereri ENSPNAG00000002026
astyanax_mexicanus ENSAMXG00000007564
danio_rerio ENSDARG00000062906
paramormyrops_kingsleyae ENSPKIG00000015526
scleropages_formosus ENSSFOG00015019356
pygocentrus_nattereri ENSPNAG00000026542
astyanax_mexicanus ENSAMXG00000020918
ictalurus_punctatus ENSIPUG00000024805
danio_rerio ENSDARG00000076644
esox_lucius ENSELUG00000002219
scleropages_formosus ENSSFOG00015018759
paramormyrops_kingsleyae ENSPKIG00000022294
lepisosteus_oculatus ENSLOCG00000012521
anabas_testudineus ENSATEG00000005748
labrus_bergylta ENSLBEG00000012181
cynoglossus_semilaevis ENSCSEG00000001561
seriola_lalandi_dorsalis ENSSLDG00000015801
seriola_dumerili ENSSDUG00000001917
scophthalmus_maximus ENSSMAG00000013264
mastacembelus_armatus ENSMAMG00000022863
monopterus_albus ENSMALG00000022153
takifugu_rubripes ENSTRUG00000004595
tetraodon_nigroviridis ENSTNIG00000010324
mola_mola ENSMMOG00000012181
oryzias_latipes_asm223467v1 ENSORLG00000014918
oryzias_latipes_asm223469v1 ENSORLG00015015941
oryzias_latipes_asm223471v1 ENSORLG00020002863
oryzias_melastigma ENSOMEG00000009452
fundulus_heteroclitus ENSFHEG00000015564
cyprinodon_variegatus ENSCVAG00000006574
poecilia_mexicana ENSPMEG00000017435
poecilia_latipinna ENSPLAG00000019996
poecilia_formosa ENSPFOG00000002066
poecilia_reticulata ENSPREG00000019446
gambusia_affinis ENSGAFG00000001896
xiphophorus_maculatus ENSXMAG00000002918
xiphophorus_couchianus ENSXCOG00000006720
kryptolebias_marmoratus ENSKMAG00000010242
amphiprion_ocellaris ENSAOCG00000004420
amphiprion_percula ENSAPEG00000020572
acanthochromis_polyacanthus ENSAPOG00000020239
stegastes_partitus ENSSPAG00000004015
maylandia_zebra ENSMZEG00005014245
astatotilapia_calliptera ENSACLG00000000959
pundamilia_nyererei ENSPNYG00000016139
haplochromis_burtoni ENSHBUG00000012762
neolamprologus_brichardi ENSNBRG00000021407
oreochromis_niloticus ENSONIG00000012740
amphilophus_citrinellus ENSACIG00000009760
gasterosteus_aculeatus ENSGACG00000017884
hippocampus_comes ENSHCOG00000010266
eptatretus_burgeri ENSEBUG00000006677
petromyzon_marinus ENSPMAG00000001382
