ciona_intestinalis ENSCING00000011278
cricetulus_griseus_crigri_1.0 ENSCGRG00000017801
mesocricetus_auratus ENSMAUG00000019025
nannospalax_galili ENSNGAG00000017783
jaculus_jaculus ENSJJAG00000023965
octodon_degus ENSODEG00000012880
octodon_degus ENSODEG00000008520
chinchilla_lanigera ENSCLAG00000016937
cavia_porcellus ENSCPOG00000002990
cavia_aperea ENSCAPG00000010360
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019139
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017446
fukomys_damarensis ENSFDAG00000008270
spermophilus_dauricus ENSSDAG00000019009
carlito_syrichta ENSTSYG00000036365
monodelphis_domestica ENSMODG00000019694
phascolarctos_cinereus ENSPCIG00000027972
sarcophilus_harrisii ENSSHAG00000018380
monodelphis_domestica ENSMODG00000001818
xenopus_tropicalis ENSXETG00000019787
latimeria_chalumnae ENSLACG00000006428
cyprinodon_variegatus ENSCVAG00000018807
xiphophorus_couchianus ENSXCOG00000017352
kryptolebias_marmoratus ENSKMAG00000015522
acanthochromis_polyacanthus ENSAPOG00000006782
periophthalmus_magnuspinnatus ENSPMGG00000012339
hippocampus_comes ENSHCOG00000014217
labrus_bergylta ENSLBEG00000011039
monopterus_albus ENSMALG00000020137
seriola_dumerili ENSSDUG00000017608
scophthalmus_maximus ENSSMAG00000005727
labrus_bergylta ENSLBEG00000017918
mastacembelus_armatus ENSMAMG00000010263
anabas_testudineus ENSATEG00000008423
cynoglossus_semilaevis ENSCSEG00000005670
poecilia_formosa ENSPFOG00000014629
poecilia_mexicana ENSPMEG00000012808
poecilia_latipinna ENSPLAG00000023107
poecilia_reticulata ENSPREG00000021654
xiphophorus_maculatus ENSXMAG00000012231
oryzias_latipes_asm223471v1 ENSORLG00020001810
oryzias_latipes_asm223467v1 ENSORLG00000002962
oryzias_latipes_asm223469v1 ENSORLG00015019383
oryzias_melastigma ENSOMEG00000000077
amphiprion_percula ENSAPEG00000023052
amphiprion_ocellaris ENSAOCG00000002952
stegastes_partitus ENSSPAG00000017737
maylandia_zebra ENSMZEG00005009031
astatotilapia_calliptera ENSACLG00000013297
haplochromis_burtoni ENSHBUG00000009622
pundamilia_nyererei ENSPNYG00000019361
oreochromis_niloticus ENSONIG00000018561
neolamprologus_brichardi ENSNBRG00000007619
amphilophus_citrinellus ENSACIG00000015455
gadus_morhua ENSGMOG00000003504
scleropages_formosus ENSSFOG00015004178
paramormyrops_kingsleyae ENSPKIG00000023227
danio_rerio ENSDARG00000068176
gambusia_affinis ENSGAFG00000018468
fundulus_heteroclitus ENSFHEG00000003420
pygocentrus_nattereri ENSPNAG00000022870
esox_lucius ENSELUG00000014452
astyanax_mexicanus ENSAMXG00000018387
ictalurus_punctatus ENSIPUG00000002054
tetraodon_nigroviridis ENSTNIG00000002832
takifugu_rubripes ENSTRUG00000025180
mola_mola ENSMMOG00000016274
seriola_lalandi_dorsalis ENSSLDG00000011542
lepisosteus_oculatus ENSLOCG00000007712
eptatretus_burgeri ENSEBUG00000015220
drosophila_melanogaster FBgn0035722
saccharomyces_cerevisiae_strain_s288c YPL215W
