oryzias_latipes_asm223467v1 ENSORLG00000018713
panthera_pardus ENSPPRG00000012773
capra_hircus ENSCHIG00000020802
ovis_aries ENSOARG00000001057
bos_mutus ENSBMUG00000017104
bos_taurus ENSBTAG00000007360
bison_bison_bison ENSBBBG00000010956
tursiops_truncatus ENSTTRG00000011194
sus_scrofa ENSSSCG00000011603
erinaceus_europaeus ENSEEUG00000014851
oryctolagus_cuniculus ENSOCUG00000011074
ochotona_princeps ENSOPRG00000003025
tupaia_belangeri ENSTBEG00000008541
castor_canadensis ENSCCNG00000011933
dipodomys_ordii ENSDORG00000002103
ictidomys_tridecemlineatus ENSSTOG00000029232
urocitellus_parryii ENSUPAG00010000942
marmota_marmota_marmota ENSMMMG00000011785
spermophilus_dauricus ENSSDAG00000015546
chinchilla_lanigera ENSCLAG00000014810
octodon_degus ENSODEG00000001624
cavia_porcellus ENSCPOG00000024656
cavia_aperea ENSCAPG00000011278
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009922
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000684
fukomys_damarensis ENSFDAG00000007410
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001263
cricetulus_griseus_crigri_1.0 ENSCGRG00000015563
cricetulus_griseus_crigri-picr ENSCGRG00015013820
mesocricetus_auratus ENSMAUG00000021795
peromyscus_maniculatus_bairdii ENSPEMG00000013314
microtus_ochrogaster ENSMOCG00000000687
mus_spicilegus ENSMSIG00000009012
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030095
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029679
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022400
rattus_norvegicus ENSRNOG00000007519
meriones_unguiculatus ENSMUGG00000015915
nannospalax_galili ENSNGAG00000000844
jaculus_jaculus ENSJJAG00000016739
pan_troglodytes ENSPTRG00000014648
pan_paniscus ENSPPAG00000000804
homo_sapiens ENSG00000170876
gorilla_gorilla ENSGGOG00000016577
pongo_abelii ENSPPYG00000013400
nomascus_leucogenys ENSNLEG00000004956
piliocolobus_tephrosceles ENSPTEG00000011641
colobus_angolensis_palliatus ENSCANG00000032569
rhinopithecus_roxellana ENSRROG00000027870
rhinopithecus_bieti ENSRBIG00000032236
macaca_nemestrina ENSMNEG00000032802
macaca_mulatta ENSMMUG00000023124
macaca_fascicularis ENSMFAG00000001289
papio_anubis ENSPANG00000012906
theropithecus_gelada ENSTGEG00000014372
chlorocebus_sabaeus ENSCSAG00000009426
mandrillus_leucophaeus ENSMLEG00000035818
cercocebus_atys ENSCATG00000038308
cebus_capucinus_imitator ENSCCAG00000021194
saimiri_boliviensis_boliviensis ENSSBOG00000022802
callithrix_jacchus ENSCJAG00000016924
aotus_nancymaae ENSANAG00000036418
carlito_syrichta ENSTSYG00000005157
prolemur_simus ENSPSMG00000010163
propithecus_coquereli ENSPCOG00000013315
otolemur_garnettii ENSOGAG00000007653
homo_sapiens ENSG00000268279
loxodonta_africana ENSLAFG00000006731
procavia_capensis ENSPCAG00000017075
echinops_telfairi ENSETEG00000019692
choloepus_hoffmanni ENSCHOG00000000959
dasypus_novemcinctus ENSDNOG00000046398
xenopus_tropicalis ENSXETG00000011540
latimeria_chalumnae ENSLACG00000010475
eptatretus_burgeri ENSEBUG00000009361
danio_rerio ENSDARG00000115428
petromyzon_marinus ENSPMAG00000001183
ciona_intestinalis ENSCING00000001420
ciona_savignyi ENSCSAVG00000006969
drosophila_melanogaster FBgn0035825
