junco_hyemalis ENSJHYG00000000715
myotis_lucifugus ENSMLUG00000003655
neovison_vison ENSNVIG00000019094
mustela_putorius_furo ENSMPUG00000003341
ursus_maritimus ENSUMAG00000008956
ursus_americanus ENSUAMG00000023411
ailuropoda_melanoleuca ENSAMEG00000009325
canis_lupus_familiaris ENSCAFG00000020108
canis_lupus_dingo ENSCAFG00020011837
vulpes_vulpes ENSVVUG00000021857
panthera_pardus ENSPPRG00000004417
panthera_tigris_altaica ENSPTIG00000011044
felis_catus ENSFCAG00000015094
erinaceus_europaeus ENSEEUG00000008814
sorex_araneus ENSSARG00000012872
papio_anubis ENSPANG00000015206
cercocebus_atys ENSCATG00000037491
macaca_mulatta ENSMMUG00000001686
macaca_fascicularis ENSMFAG00000030266
macaca_nemestrina ENSMNEG00000035323
mandrillus_leucophaeus ENSMLEG00000036163
theropithecus_gelada ENSTGEG00000024739
chlorocebus_sabaeus ENSCSAG00000001486
colobus_angolensis_palliatus ENSCANG00000042859
piliocolobus_tephrosceles ENSPTEG00000026667
rhinopithecus_bieti ENSRBIG00000038547
rhinopithecus_roxellana ENSRROG00000043718
pan_troglodytes ENSPTRG00000000978
pan_paniscus ENSPPAG00000038864
homo_sapiens ENSG00000143036
gorilla_gorilla ENSGGOG00000013852
pongo_abelii ENSPPYG00000001138
nomascus_leucogenys ENSNLEG00000011128
cebus_capucinus_imitator ENSCCAG00000024835
saimiri_boliviensis_boliviensis ENSSBOG00000021672
callithrix_jacchus ENSCJAG00000018117
aotus_nancymaae ENSANAG00000024088
carlito_syrichta ENSTSYG00000010721
prolemur_simus ENSPSMG00000010751
microcebus_murinus ENSMICG00000008927
propithecus_coquereli ENSPCOG00000017385
otolemur_garnettii ENSOGAG00000012495
tupaia_belangeri ENSTBEG00000011090
dipodomys_ordii ENSDORG00000009459
castor_canadensis ENSCCNG00000022654
mus_spicilegus ENSMSIG00000017319
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026537
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000039865
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025586
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027032
rattus_norvegicus ENSRNOG00000011723
meriones_unguiculatus ENSMUGG00000019458
peromyscus_maniculatus_bairdii ENSPEMG00000002224
microtus_ochrogaster ENSMOCG00000010033
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016222
cricetulus_griseus_crigri-picr ENSCGRG00015001195
cricetulus_griseus_crigri_1.0 ENSCGRG00000008935
mesocricetus_auratus ENSMAUG00000011333
nannospalax_galili ENSNGAG00000021143
jaculus_jaculus ENSJJAG00000010238
chinchilla_lanigera ENSCLAG00000007928
octodon_degus ENSODEG00000004662
cavia_porcellus ENSCPOG00000006860
cavia_aperea ENSCAPG00000006573
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009968
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010239
fukomys_damarensis ENSFDAG00000016900
spermophilus_dauricus ENSSDAG00000006828
marmota_marmota_marmota ENSMMMG00000023989
ictidomys_tridecemlineatus ENSSTOG00000014051
urocitellus_parryii ENSUPAG00010023331
oryctolagus_cuniculus ENSOCUG00000006304
ochotona_princeps ENSOPRG00000004819
loxodonta_africana ENSLAFG00000003210
procavia_capensis ENSPCAG00000012357
echinops_telfairi ENSETEG00000010091
choloepus_hoffmanni ENSCHOG00000002828
dasypus_novemcinctus ENSDNOG00000012863
latimeria_chalumnae ENSLACG00000001768
