mastacembelus_armatus ENSMAMG00000006915
junco_hyemalis ENSJHYG00000006673
zonotrichia_albicollis ENSZALG00000000910
ficedula_albicollis ENSFALG00000014026
parus_major ENSPMJG00000017142
cyanistes_caeruleus ENSCCEG00000021440
lepidothrix_coronata ENSLCOG00000002367
manacus_vitellinus ENSMVIG00005003820
melopsittacus_undulatus ENSMUNG00000015292
calidris_pugnax ENSCPUG00000016715
calidris_pygmaea ENSCPGG00000015960
anser_brachyrhynchus ENSABRG00000011211
anas_platyrhynchos_platyrhynchos ENSAPLG00000015740
meleagris_gallopavo ENSMGAG00000010369
coturnix_japonica ENSCJPG00005018774
gallus_gallus ENSGALG00000002239
numida_meleagris ENSNMEG00000022276
crocodylus_porosus ENSCPRG00005006319
sphenodon_punctatus ENSSPUG00000004841
sphenodon_punctatus ENSSPUG00000004849
gopherus_agassizii ENSGAGG00000008242
chelonoidis_abingdonii ENSCABG00000001399
chrysemys_picta_bellii ENSCPBG00000019062
pelodiscus_sinensis ENSPSIG00000012172
anolis_carolinensis ENSACAG00000009744
pogona_vitticeps ENSPVIG00000008634
notechis_scutatus ENSNSUG00000018783
salvator_merianae ENSSMRG00000020022
phascolarctos_cinereus ENSPCIG00000029238
notamacropus_eugenii ENSMEUG00000015298
sarcophilus_harrisii ENSSHAG00000005042
monodelphis_domestica ENSMODG00000007059
chinchilla_lanigera ENSCLAG00000008033
cavia_porcellus ENSCPOG00000008940
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012652
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013255
urocitellus_parryii ENSUPAG00010008721
ictidomys_tridecemlineatus ENSSTOG00000007071
spermophilus_dauricus ENSSDAG00000023328
marmota_marmota_marmota ENSMMMG00000022834
marmota_marmota_marmota ENSMMMG00000003419
marmota_marmota_marmota ENSMMMG00000006280
spermophilus_dauricus ENSSDAG00000013573
urocitellus_parryii ENSUPAG00010012914
marmota_marmota_marmota ENSMMMG00000018683
cricetulus_griseus_crigri_1.0 ENSCGRG00000010868
cricetulus_griseus_crigri-picr ENSCGRG00015013135
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016179
microtus_ochrogaster ENSMOCG00000010062
mus_spicilegus ENSMSIG00000010481
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030924
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031499
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030385
rattus_norvegicus ENSRNOG00000014513
nannospalax_galili ENSNGAG00000002025
jaculus_jaculus ENSJJAG00000023821
castor_canadensis ENSCCNG00000022747
tupaia_belangeri ENSTBEG00000008797
microcebus_murinus ENSMICG00000014886
propithecus_coquereli ENSPCOG00000018775
otolemur_garnettii ENSOGAG00000011564
pan_paniscus ENSPPAG00000035005
pan_troglodytes ENSPTRG00000007851
homo_sapiens ENSG00000005189
gorilla_gorilla ENSGGOG00000004539
pongo_abelii ENSPPYG00000007163
nomascus_leucogenys ENSNLEG00000012334
cercocebus_atys ENSCATG00000044063
mandrillus_leucophaeus ENSMLEG00000029851
theropithecus_gelada ENSTGEG00000021541
papio_anubis ENSPANG00000006898
macaca_mulatta ENSMMUG00000016748
macaca_fascicularis ENSMFAG00000036613
macaca_nemestrina ENSMNEG00000045028
chlorocebus_sabaeus ENSCSAG00000007562
rhinopithecus_bieti ENSRBIG00000035163
rhinopithecus_roxellana ENSRROG00000034741
colobus_angolensis_palliatus ENSCANG00000035776
piliocolobus_tephrosceles ENSPTEG00000012918
cebus_capucinus_imitator ENSCCAG00000034936
saimiri_boliviensis_boliviensis ENSSBOG00000029650
callithrix_jacchus ENSCJAG00000009363
aotus_nancymaae ENSANAG00000034379
ursus_americanus ENSUAMG00000017756
ursus_maritimus ENSUMAG00000010466
ailuropoda_melanoleuca ENSAMEG00000006178
neovison_vison ENSNVIG00000023718
mustela_putorius_furo ENSMPUG00000013643
canis_lupus_familiaris ENSCAFG00000017924
canis_lupus_dingo ENSCAFG00020021846
vulpes_vulpes ENSVVUG00000023257
panthera_pardus ENSPPRG00000022345
panthera_tigris_altaica ENSPTIG00000012096
felis_catus ENSFCAG00000015160
equus_caballus ENSECAG00000018769
equus_asinus_asinus ENSEASG00005007266
ovis_aries ENSOARG00000013401
capra_hircus ENSCHIG00000022443
bos_mutus ENSBMUG00000003487
bos_taurus ENSBTAG00000006449
bison_bison_bison ENSBBBG00000008470
tursiops_truncatus ENSTTRG00000016439
sus_scrofa ENSSSCG00000007855
vicugna_pacos ENSVPAG00000003459
pteropus_vampyrus ENSPVAG00000003293
procavia_capensis ENSPCAG00000006265
echinops_telfairi ENSETEG00000007327
loxodonta_africana ENSLAFG00000006157
choloepus_hoffmanni ENSCHOG00000009146
oryctolagus_cuniculus ENSOCUG00000009913
ochotona_princeps ENSOPRG00000011398
erinaceus_europaeus ENSEEUG00000003572
ornithorhynchus_anatinus ENSOANG00000014291
xenopus_tropicalis ENSXETG00000016735
latimeria_chalumnae ENSLACG00000001758
