caenorhabditis_elegans_strain_n2 WBGene00011392
ficedula_albicollis ENSFALG00000005620
junco_hyemalis ENSJHYG00000004541
zonotrichia_albicollis ENSZALG00000005429
lepidothrix_coronata ENSLCOG00000004122
manacus_vitellinus ENSMVIG00005012259
melopsittacus_undulatus ENSMUNG00000010184
calidris_pygmaea ENSCPGG00000013509
calidris_pugnax ENSCPUG00000003997
anser_brachyrhynchus ENSABRG00000011472
anas_platyrhynchos_platyrhynchos ENSAPLG00000017881
gallus_gallus ENSGALG00000009725
meleagris_gallopavo ENSMGAG00000012218
coturnix_japonica ENSCJPG00005016603
numida_meleagris ENSNMEG00000021598
dromaius_novaehollandiae ENSDNVG00000000086
nothoprocta_perdicaria ENSNPEG00000005003
apteryx_owenii ENSAOWG00000001057
apteryx_haastii ENSAHAG00000008579
apteryx_rowi ENSARWG00000011228
crocodylus_porosus ENSCPRG00005018845
chelonoidis_abingdonii ENSCABG00000019943
gopherus_agassizii ENSGAGG00000006951
chrysemys_picta_bellii ENSCPBG00000000956
pelodiscus_sinensis ENSPSIG00000017521
xenopus_tropicalis ENSXETG00000018094
sarcophilus_harrisii ENSSHAG00000015952
phascolarctos_cinereus ENSPCIG00000037225
monodelphis_domestica ENSMODG00000001422
loxodonta_africana ENSLAFG00000005236
dasypus_novemcinctus ENSDNOG00000034355
cebus_capucinus_imitator ENSCCAG00000006733
saimiri_boliviensis_boliviensis ENSSBOG00000035208
aotus_nancymaae ENSANAG00000023633
callithrix_jacchus ENSCJAG00000021060
papio_anubis ENSPANG00000031914
colobus_angolensis_palliatus ENSCANG00000029123
tupaia_belangeri ENSTBEG00000017066
vicugna_pacos ENSVPAG00000005794
equus_asinus_asinus ENSEASG00005016780
bos_taurus ENSBTAG00000032613
bison_bison_bison ENSBBBG00000012171
capra_hircus ENSCHIG00000015606
ovis_aries ENSOARG00000019972
tursiops_truncatus ENSTTRG00000007553
sus_scrofa ENSSSCG00000004807
equus_caballus ENSECAG00000022874
pteropus_vampyrus ENSPVAG00000000212
myotis_lucifugus ENSMLUG00000006307
ursus_maritimus ENSUMAG00000015915
ursus_americanus ENSUAMG00000002077
ailuropoda_melanoleuca ENSAMEG00000005157
mustela_putorius_furo ENSMPUG00000008142
neovison_vison ENSNVIG00000015368
canis_lupus_familiaris ENSCAFG00000008219
canis_lupus_dingo ENSCAFG00020008817
vulpes_vulpes ENSVVUG00000026289
panthera_tigris_altaica ENSPTIG00000018210
panthera_pardus ENSPPRG00000008545
felis_catus ENSFCAG00000009419
bos_mutus ENSBMUG00000015117
choloepus_hoffmanni ENSCHOG00000005187
echinops_telfairi ENSETEG00000001557
pan_troglodytes ENSPTRG00000006868
pan_paniscus ENSPPAG00000041306
gorilla_gorilla ENSGGOG00000016369
homo_sapiens ENSG00000166922
pongo_abelii ENSPPYG00000006300
nomascus_leucogenys ENSNLEG00000010645
rhinopithecus_bieti ENSRBIG00000034626
rhinopithecus_roxellana ENSRROG00000040852
piliocolobus_tephrosceles ENSPTEG00000020880
macaca_nemestrina ENSMNEG00000029023
macaca_mulatta ENSMMUG00000012283
macaca_fascicularis ENSMFAG00000032414
chlorocebus_sabaeus ENSCSAG00000006872
theropithecus_gelada ENSTGEG00000023729
mandrillus_leucophaeus ENSMLEG00000028745
cercocebus_atys ENSCATG00000035039
carlito_syrichta ENSTSYG00000011110
propithecus_coquereli ENSPCOG00000025320
prolemur_simus ENSPSMG00000007644
microcebus_murinus ENSMICG00000004120
otolemur_garnettii ENSOGAG00000000138
marmota_marmota_marmota ENSMMMG00000021566
urocitellus_parryii ENSUPAG00010017354
spermophilus_dauricus ENSSDAG00000010297
ictidomys_tridecemlineatus ENSSTOG00000010057
ochotona_princeps ENSOPRG00000001969
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025015
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024099
mus_spicilegus ENSMSIG00000001162
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000023236
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025542
rattus_norvegicus ENSRNOG00000007542
meriones_unguiculatus ENSMUGG00000007234
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016815
cricetulus_griseus_crigri_1.0 ENSCGRG00000010519
cricetulus_griseus_crigri-picr ENSCGRG00015005351
mesocricetus_auratus ENSMAUG00000020610
peromyscus_maniculatus_bairdii ENSPEMG00000000244
microtus_ochrogaster ENSMOCG00000012792
nannospalax_galili ENSNGAG00000012545
jaculus_jaculus ENSJJAG00000013555
castor_canadensis ENSCCNG00000023258
dipodomys_ordii ENSDORG00000003894
cavia_porcellus ENSCPOG00000034361
cavia_aperea ENSCAPG00000010584
octodon_degus ENSODEG00000002913
chinchilla_lanigera ENSCLAG00000008345
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007916
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009983
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018365
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010285
fukomys_damarensis ENSFDAG00000009529
sorex_araneus ENSSARG00000013340
erinaceus_europaeus ENSEEUG00000006560
latimeria_chalumnae ENSLACG00000006534
ornithorhynchus_anatinus ENSOANG00000002652
eptatretus_burgeri ENSEBUG00000002424
